$NML Br1 inflow Tw year 2006 YC 03/22/2023,
",,,",
Jday,Tw
275.5,14.0380025
275.5416667,14.06805196
275.5833333,14.23980823
275.625,14.28414087
275.6666667,14.21202217
275.7083333,14.23684205
275.75,14.18126993
275.7916667,14.14521058
275.8333333,14.1203907
275.875,14.10384412
275.9166667,14.08729753
275.9583333,14.07109567
276,13.99617297
276.0416667,13.94311047
276.0833333,14.01749067
276.125,14.01423547
276.1666667,13.99323547
276.2083333,14.01129797
276.25,13.99729797
276.2916667,13.93752713
276.3333333,13.83140213
276.375,13.86346463
276.4166667,13.90952713
276.4583333,13.96958963
276.5,14.06436047
276.5416667,14.03149067
276.5833333,14.1480688
276.625,14.1720063
276.6666667,14.19271463
276.7083333,14.25277713
276.75,14.21371463
276.7916667,14.15365213
276.8333333,14.0728813
276.875,14.0518813
276.9166667,14.0308813
276.9583333,13.97111047
277,13.97383172
277.0416667,13.99396072
277.0833333,14.05322985
277.125,13.98763118
277.1666667,14.01437481
277.2083333,14.00142116
277.25,13.94160435
277.2916667,13.92837508
277.3333333,13.91514582
277.375,13.93527481
277.4166667,13.96863308
277.4583333,14.02844988
277.5,14.11472522
277.5416667,14.06645912
277.5833333,14.20043985
277.625,14.14062305
277.6666667,14.18031086
277.7083333,14.15356723
277.75,14.12682359
277.7916667,14.08685069
277.8333333,14.08685069
277.875,14.02703389
277.9166667,14.02731899
277.9583333,13.95427292
278,13.9730104
278.0416667,14.03139364
278.0833333,13.935211
278.125,13.95953735
278.1666667,13.97600441
278.2083333,13.95804034
278.25,13.98348944
278.2916667,13.86223196
278.3333333,13.83528585
278.375,13.76492657
278.4166667,13.84127388
278.4583333,13.80497148
278.5,13.66574992
278.5416667,13.72712717
278.5833333,13.91163316
278.625,13.99097447
278.6666667,13.96702238
278.7083333,13.92510621
278.75,13.84875891
278.7916667,13.89928286
278.8333333,13.69905831
278.875,13.61971699
278.9166667,13.48049543
278.9583333,13.41013615
279,13.30922789
279.0416667,13.19461396
279.0833333,13.08000002
279.125,12.99219305
279.1666667,12.91969305
279.2083333,12.76577215
279.25,12.84858053
279.2916667,12.70269305
279.3333333,12.58757912
279.375,12.58169305
279.4166667,12.58780699
279.4583333,12.70011396
279.5,13.02426273
279.5416667,13.15087667
279.5833333,13.13276273
279.625,13.31987667
279.6666667,13.66752544
279.7083333,13.42103486
279.75,13.33580699
279.7916667,13.29408053
279.8333333,13.11807912
279.875,13.03077215
279.9166667,12.98277215
279.9583333,12.86435124
280,12.78353393
280.0416667,12.7147053
280.0833333,12.59437762
280.125,12.57159796
280.1666667,12.46812526
280.2083333,12.36512715
280.25,12.59729068
280.2916667,12.06063374
280.3333333,12.00368459
280.375,11.91754146
280.4166667,11.90022696
280.4583333,11.99775992
280.5,12.29631359
280.5416667,12.70382018
280.5833333,13.39258101
280.625,14.02935314
280.6666667,14.40171095
280.7083333,14.54432865
280.75,14.61266764
280.7916667,13.29396864
280.8333333,12.74639645
280.875,12.65527781
280.9166667,12.61565822
280.9583333,12.55276933
281,13.10466286
281.0416667,13.07357263
281.0833333,13.08662259
281.125,13.03674041
281.1666667,12.95152938
281.2083333,12.88742796
281.25,13.00762464
281.2916667,12.68324302
281.3333333,12.57424974
281.375,12.53624824
281.4166667,12.47139515
281.4583333,12.5884481
281.5,12.85289254
281.5416667,13.12846599
281.5833333,13.55182766
281.625,14.00396189
281.6666667,14.35286569
281.7083333,14.5593683
281.75,14.68489851
281.7916667,13.98255082
281.8333333,13.81245108
281.875,13.54568896
281.9166667,13.36720723
281.9583333,13.33918635
282,13.25243332
282.0416667,13.24927346
282.0833333,13.21743977
282.125,13.1681093
282.1666667,13.12679604
282.2083333,13.03542328
282.25,12.9416197
282.2916667,12.80796522
282.3333333,12.71659246
282.375,12.58220895
282.4166667,12.50906199
282.4583333,12.63955662
282.5,12.98981157
282.5416667,13.22519819
282.5833333,13.65191074
282.625,14.0951516
282.6666667,14.46913869
282.7083333,14.74689568
282.75,14.3357473
282.7916667,14.07452292
282.8333333,14.00453583
282.875,13.82227991
282.9166667,13.67428852
282.9583333,13.65614706
283,13.14309735
283.0416667,13.1314077
283.0833333,13.00764908
283.125,12.96794218
283.1666667,12.90485597
283.2083333,12.87442494
283.25,12.77626977
283.2916667,12.64961028
283.3333333,12.49542063
283.375,12.36876115
283.4166667,12.45039908
283.4583333,12.72129563
283.5,12.5905485
283.5416667,12.94369649
283.5833333,12.86205856
283.625,12.8439939
283.6666667,13.0519939
283.7083333,13.1572008
283.75,13.07556287
283.7916667,13.01952839
283.8333333,13.01711459
283.875,12.90021804
283.9166667,12.79037321
283.9583333,12.84869505
284,12.54592356
284.0416667,12.62299654
284.0833333,12.59640831
284.125,12.52628049
284.1666667,12.54245769
284.2083333,12.50586328
284.25,12.46926887
284.2916667,12.29396713
284.3333333,12.23155863
284.375,12.21232044
284.4166667,12.22812835
284.4583333,12.44619553
284.5,12.21422022
284.5416667,12.65846096
284.5833333,12.63456444
284.625,12.70660983
284.6666667,12.65767338
284.7083333,12.57328594
284.75,12.548246
284.7916667,12.55710874
284.8333333,12.40876452
284.875,12.30318572
284.9166667,12.20610039
284.9583333,12.53475617
285,12.51127791
285.0416667,12.48686035
285.0833333,12.47563454
285.125,12.51324386
285.1666667,12.49229046
285.2083333,12.43616143
285.25,12.33269548
285.2916667,12.30051626
285.3333333,12.18385856
285.375,12.1633729
285.4166667,12.2645073
285.4583333,12.35674745
285.5,12.37224285
285.5416667,12.5729392
285.5833333,12.88100551
285.625,12.96734781
285.6666667,12.96724565
285.7083333,12.95741591
285.75,13.00231913
285.7916667,13.05115426
285.8333333,13.06827791
285.875,12.90718472
285.9166667,12.73093383
285.9583333,12.73439798
286,13.61971149
286.0416667,13.61971149
286.0833333,13.6172875
286.125,13.59368355
286.1666667,13.64025549
286.2083333,13.71290663
286.25,13.5971586
286.2916667,13.56375768
286.3333333,13.55163772
286.375,13.53941676
286.4166667,13.58831169
286.4583333,13.72528941
286.5,13.90210207
286.5416667,13.83993513
286.5833333,13.83329912
286.625,13.8291881
286.6666667,13.77613242
286.7083333,13.85342802
286.75,13.89399992
286.7916667,13.9460558
286.8333333,13.93214782
286.875,13.90127189
286.9166667,13.90305992
286.9583333,13.83224806
287,14.27744525
287.0416667,14.26137538
287.0833333,14.25665469
287.125,14.2437988
287.1666667,14.22772893
287.2083333,14.22611825
287.25,14.18718615
287.2916667,14.18246546
287.3333333,14.1434294
287.375,14.12538444
287.4166667,14.13365356
287.4583333,14.1922413
287.5,14.27503412
287.5416667,14.34634384
287.5833333,14.41798803
287.625,14.39318065
287.6666667,14.34530311
287.7083333,14.37985638
287.75,14.3996086
287.7916667,14.3881255
287.8333333,14.33071001
287.875,14.34035193
287.9166667,14.33851075
287.9583333,14.33851075
288,14.29386293
288.0416667,14.27992353
288.0833333,14.25085058
288.125,14.24925687
288.1666667,14.22285563
288.2083333,14.24775369
288.25,14.19218897
288.2916667,14.15634609
288.3333333,14.14507842
288.375,14.13671478
288.4166667,14.1765397
288.4583333,14.26068728
288.5,14.33687078
288.5416667,14.39501669
288.5833333,14.42687752
288.625,14.41333768
288.6666667,14.33429409
288.7083333,14.38466427
288.75,14.37510647
288.7916667,14.34762724
288.8333333,14.3010324
288.875,14.31895384
288.9166667,14.32731747
288.9583333,14.34245103
289,14.28314024
289.0416667,14.27188173
289.0833333,14.24640156
289.125,14.23514305
289.1666667,14.20966287
289.2083333,14.20462634
289.25,14.14166623
289.2916667,14.11618606
289.3333333,14.10774218
289.375,14.11621731
289.4166667,14.16744345
289.4583333,14.21277454
289.5,14.20981139
289.5416667,14.25217934
289.5833333,14.2407723
289.625,14.2407723
289.6666667,14.24358693
289.7083333,14.26343785
289.75,14.3032882
289.7916667,14.25780859
289.8333333,14.22373601
289.875,14.25217934
289.9166667,14.22432873
289.9583333,14.20966287
290,14.05669318
290.0416667,14.04403198
290.0833333,13.99502847
290.125,14.01860408
290.1666667,13.96706833
290.2083333,14.00628286
290.25,14.01179283
290.2916667,13.96015156
290.3333333,13.92414922
290.375,13.90895578
290.4166667,13.93506364
290.4583333,13.98923714
290.5,14.06124183
290.5416667,14.12807653
290.5833333,14.08920197
290.625,14.05792413
290.6666667,14.02411405
290.7083333,13.96200385
290.75,13.92059705
290.7916667,13.91542706
290.8333333,13.85838134
290.875,13.82457126
290.9166667,13.96994054
290.9583333,13.78316446
291,14.06040128
291.0416667,14.03710291
291.0833333,14.01627394
291.125,14.00942389
291.1666667,13.98859493
291.2083333,13.98432166
291.25,13.94090316
291.2916667,13.92265097
291.3333333,13.91827034
291.375,13.90721878
291.4166667,13.91992355
291.4583333,13.98762808
291.5,14.0268166
291.5416667,14.06667067
291.5833333,14.07708515
291.625,14.07708515
291.6666667,13.98256108
291.7083333,13.99900941
291.75,13.96353598
291.7916667,13.97472338
291.8333333,13.9444035
291.875,13.94966443
291.9166667,14.00105648
291.9583333,13.93491259
292,13.92730865
292.0416667,13.90105068
292.0833333,13.87235251
292.125,13.88043664
292.1666667,13.8705742
292.2083333,13.84187604
292.25,13.7686683
292.2916667,13.73986846
292.3333333,13.7414195
292.375,13.77894708
292.4166667,13.77995618
292.4583333,13.82515156
292.5,13.97400722
292.5416667,13.90590714
292.5833333,13.91831145
292.625,13.90679629
292.6666667,13.88630786
292.7083333,13.87479271
292.75,13.85839717
292.7916667,13.85341511
292.8333333,13.84189996
292.875,13.83292668
292.9166667,13.89017913
292.9583333,13.84113641
293,13.24228892
293.0416667,13.23297254
293.0833333,13.22135107
293.125,13.2097296
293.1666667,13.21904159
293.2083333,13.27281372
293.25,13.19810373
293.2916667,13.14202213
293.3333333,13.13501083
293.375,13.14672395
293.4166667,13.20741133
293.4583333,13.27050424
293.5,13.30556073
293.5416667,13.33581497
293.5833333,13.32640694
293.625,13.28063392
293.6666667,13.3169989
293.7083333,13.29827448
293.75,13.27493989
293.7916667,13.2516053
293.8333333,13.24930022
293.875,13.25391039
293.9166667,13.28195119
293.9583333,13.31450612
294,13.84473283
294.0416667,13.87203751
294.0833333,13.89650043
294.125,13.85818377
294.1666667,13.87049453
294.2083333,13.88280529
294.25,13.85912253
294.2916667,13.77576352
294.3333333,13.76325135
294.375,13.76935503
294.4166667,13.79779988
294.4583333,13.86884813
294.5,13.91507347
294.5416667,13.92644546
294.5833333,13.99853048
294.625,13.90156734
294.6666667,13.91051277
294.7083333,13.88568985
294.75,13.89686044
294.7916667,13.89437868
294.8333333,13.90554927
294.875,13.89437868
294.9166667,13.90182394
294.9583333,13.91681786
295,13.87899095
295.0416667,13.87899095
295.0833333,13.91950445
295.125,13.86462397
295.1666667,13.87393119
295.2083333,13.94282893
295.25,13.82646992
295.2916667,13.84119547
295.3333333,13.80457085
295.375,13.79903965
295.4166667,13.8192964
295.4583333,13.88512641
295.5,13.95637475
295.5416667,14.03033225
295.5833333,14.05682849
295.625,13.94129064
295.6666667,13.9439998
295.7083333,13.9439998
295.75,13.93387143
295.7916667,13.92574394
295.8333333,13.9129064
295.875,13.9284531
295.9166667,13.93387143
295.9583333,13.94741725
296,13.95077787
296.0416667,13.94809718
296.0833333,13.97581005
296.125,13.97252046
296.1666667,13.97251097
296.2083333,14.02384328
296.25,13.90507557
296.2916667,13.8510436
296.3333333,13.85371479
296.375,13.87257229
296.4166667,13.92391409
296.4583333,14.00764748
296.5,14.02653345
296.5416667,13.9994295
296.5833333,14.00480035
296.625,13.99468653
296.6666667,13.98304827
296.7083333,13.98304827
296.75,13.9615006
296.7916667,13.96428349
296.8333333,13.96428349
296.875,13.96696417
296.9166667,13.98583116
296.9583333,13.98840964
297,14.39278703
297.0416667,14.37885696
297.0833333,14.36844577
297.125,14.35439961
297.1666667,14.33489752
297.2083333,14.3509101
297.25,14.30680521
297.2916667,14.29566115
297.3333333,14.312865
297.375,14.27325696
297.4166667,14.27665975
297.4583333,14.32645276
297.5,14.51454647
297.5416667,14.38592409
297.5833333,14.42155486
297.625,14.42785975
297.6666667,14.42372409
297.7083333,14.40832828
297.75,14.4265101
297.7916667,14.38564961
297.8333333,14.36979542
297.875,14.37888633
297.9166667,14.38167234
297.9583333,14.38384157
298,13.99695717
298.0416667,13.99225129
298.0833333,13.9600917
298.125,13.96146697
298.1666667,13.9425454
298.2083333,13.9307807
298.25,13.89852307
298.2916667,13.85547841
298.3333333,13.873015
298.375,13.8246941
298.4166667,13.84391523
298.4583333,13.91206065
298.5,13.95853396
298.5416667,14.03991741
298.5833333,13.98696534
298.625,13.97372732
298.6666667,13.91989562
298.7083333,13.89244192
298.75,13.88057917
298.7916667,13.88723069
298.8333333,13.84841959
298.875,13.83047569
298.9166667,13.81488473
298.9583333,13.81723767
299,13.6969248
299.0416667,13.67580247
299.0833333,13.65863075
299.125,13.6203367
299.1666667,13.61701459
299.2083333,13.59731762
299.25,13.57519641
299.2916667,13.54175084
299.3333333,13.53770062
299.375,13.52842873
299.4166667,13.5298541
299.4583333,13.62849607
299.5,13.68173962
299.5416667,13.69648709
299.5833333,13.69496072
299.625,13.67626263
299.6666667,13.60874298
299.7083333,13.57124579
299.75,13.54517396
299.7916667,13.55982183
299.8333333,13.46523008
299.875,13.45148148
299.9166667,13.45643098
299.9583333,13.43125701
300,13.54739027
300.0416667,13.51592271
300.0833333,13.48680547
300.125,13.47216888
300.1666667,13.45502602
300.2083333,13.43788316
300.25,13.42314632
300.2916667,13.41091575
300.3333333,13.43026876
300.375,13.403241
300.4166667,13.39592271
300.4583333,13.51693635
300.5,13.51269241
300.5416667,13.5662151
300.5833333,13.58801405
300.625,13.56145877
300.6666667,13.53009146
300.7083333,13.52517918
300.75,13.50578626
300.7916667,13.49606194
300.8333333,13.46710065
300.875,13.46950667
300.9166667,13.4599383
300.9583333,13.47216888
301,13.61800659
301.0416667,13.63687874
301.0833333,13.5823363
301.125,13.57476987
301.1666667,13.58355007
301.2083333,13.58130973
301.25,13.56533147
301.2916667,13.53263823
301.3333333,13.51937736
301.375,13.52235441
301.4166667,13.52544016
301.4583333,13.5824148
301.5,13.59709614
301.5416667,13.69823606
301.5833333,13.70888823
301.625,13.6674148
301.6666667,13.63435321
301.7083333,13.62641842
301.75,13.61848364
301.7916667,13.59681094
301.8333333,13.59681094
301.875,13.61054886
301.9166667,13.60746311
301.9583333,13.62902712
302,13.71449431
302.0416667,13.72933589
302.0833333,13.69965272
302.125,13.69448538
302.1666667,13.66223192
302.2083333,13.65608288
302.25,13.6551815
302.2916667,13.61333411
302.3333333,13.61768038
302.375,13.60283879
302.4166667,13.64558757
302.4583333,13.75382496
302.5,13.70845236
302.5416667,13.80518596
302.5833333,13.78867547
302.625,13.74070582
302.6666667,13.70845236
302.7083333,13.67185263
302.75,13.65878703
302.7916667,13.63692179
302.8333333,13.63959917
302.875,13.65444076
302.9166667,13.67442291
302.9583333,13.67967057
303,13.15523176
303.0416667,13.12388529
303.0833333,13.13585272
303.125,13.11917187
303.1666667,13.08589843
303.2083333,13.11082514
303.25,13.06912932
303.2916667,12.98310252
303.3333333,12.95799929
303.375,12.96074791
303.4166667,13.00244374
303.4583333,13.09693073
303.5,13.0795165
303.5416667,13.20236178
303.5833333,13.08312459
303.625,13.066532
303.6666667,13.05257455
303.7083333,13.04703948
303.75,13.05251151
303.7916667,12.99703475
303.8333333,12.99703475
303.875,13.00259504
303.9166667,12.99428613
303.9583333,13.01655248
304,13.59402944
304.0416667,13.5765135
304.0833333,13.55612581
304.125,13.53859973
304.1666667,13.50666729
304.2083333,13.50616058
304.25,13.46566381
304.2916667,13.43659277
304.3333333,13.43348299
304.375,13.42167971
304.4166667,13.43919585
304.4583333,13.50939953
304.5,13.59871895
304.5416667,13.62194796
304.5833333,13.59325447
304.625,13.56742238
304.6666667,13.5327577
304.7083333,13.52095442
304.75,13.51499338
304.7916667,13.48343828
304.8333333,13.51498324
304.875,13.51809302
304.9166667,13.50965785
304.9583333,13.5184805
305,12.66345229
305.0416667,12.65997753
305.0833333,12.65302801
305.125,12.6275455
305.1666667,12.59851733
305.2083333,12.51645238
305.25,12.552729
305.2916667,12.49720095
305.3333333,12.4804408
305.375,12.46722633
305.4166667,12.49972927
305.4583333,12.56050491
305.5,12.61603295
305.5416667,12.48890127
305.5833333,12.51261094
305.625,12.54334104
305.6666667,12.55029056
305.7083333,12.5468158
305.75,12.56708459
305.7916667,12.50634599
305.8333333,12.487813
305.875,12.48958584
305.9166667,12.47452761
305.9583333,12.46301506
306,12.2145674
306.0416667,12.19770814
306.0833333,12.27351061
306.125,12.25499209
306.1666667,12.29202913
306.2083333,12.29010011
306.25,12.23813283
306.2916667,12.27178221
306.3333333,12.36949086
306.375,12.37287851
306.4166667,12.29383654
306.4583333,12.3022711
306.5,12.33261184
306.5416667,12.38478962
306.5833333,12.37131802
306.625,12.37304641
306.6666667,12.37131802
306.7083333,12.38651802
306.75,12.34582357
306.7916667,12.34948098
306.8333333,12.3679995
306.875,12.35114024
306.9166667,12.35452789
306.9583333,12.35452789
307,12.2221654
307.0416667,12.2401641
307.0833333,12.25650666
307.125,12.27450536
307.1666667,12.29250406
307.2083333,12.28237979
307.25,12.23850796
307.2916667,12.25312537
307.3333333,12.27278022
307.375,12.2761615
307.4166667,12.30257892
307.4583333,12.31596605
307.5,12.32265962
307.5416667,12.32935319
307.5833333,12.33273447
307.625,12.33439061
307.6666667,12.33611576
307.7083333,12.33439061
307.75,12.32426634
307.7916667,12.33439061
307.8333333,12.33273447
307.875,12.34735189
307.9166667,12.36203831
307.9583333,12.35865702
308,12.63175019
308.0416667,12.63935099
308.0833333,12.63171013
308.125,12.66790372
308.1666667,12.64691174
308.2083333,12.66597315
308.25,12.64301187
308.2916667,12.6239104
308.3333333,12.63529224
308.375,12.66010399
308.4166667,12.66971414
308.4583333,12.70149117
308.5,12.77290239
308.5416667,12.78251254
308.5833333,12.78440306
308.625,12.78440306
308.6666667,12.76341107
308.7083333,12.72906794
308.75,12.72331761
308.7916667,12.70610666
308.8333333,12.70035633
308.875,12.70992642
308.9166667,12.69377155
308.9583333,12.72130826
309,12.5015325
309.0416667,12.51556993
309.0833333,12.47345763
309.125,12.48558999
309.1666667,12.4678948
309.2083333,12.49406458
309.25,12.49040683
309.2916667,12.43899774
309.3333333,12.409094
309.375,12.39688544
309.4166667,12.42021966
309.4583333,12.45475376
309.5,12.47685469
309.5416667,12.50559934
309.5833333,12.48790416
309.625,12.46165817
309.6666667,12.45426646
309.7083333,12.44321699
309.75,12.42178785
309.7916667,12.40218758
309.8333333,12.39845362
309.875,12.41066218
309.9166667,12.44919092
309.9583333,12.42287073
310,12.2685352
310.0416667,12.3022747
310.0833333,12.3022747
310.125,12.31824606
310.1666667,12.29875302
310.2083333,12.29702811
310.25,12.27581015
310.2916667,12.23862084
310.3333333,12.25279542
310.375,12.26704188
310.4166667,12.28825983
310.4583333,12.31469243
310.5,12.36382833
310.5416667,12.40274255
310.5833333,12.36179997
310.625,12.34058201
310.6666667,12.33188561
310.7083333,12.30721784
310.75,12.31966751
310.7916667,12.3162177
310.8333333,12.33039228
310.875,12.33039228
310.9166667,12.31469243
310.9583333,12.32866738
311,12.54325119
311.0416667,12.54502194
311.0833333,12.54502194
311.125,12.55655876
311.1666667,12.59817843
311.2083333,12.611486
311.25,12.56270954
311.2916667,12.52716687
311.3333333,12.60255846
311.375,12.58386486
311.4166667,12.58209411
311.4583333,12.59046253
311.5,12.63580689
311.5416667,12.64111914
311.5833333,12.61457779
311.625,12.61989004
311.6666667,12.59949947
311.7083333,12.59057193
311.75,12.60026422
311.7916667,12.57625836
311.8333333,12.60279972
311.875,12.58595065
311.9166667,12.60102897
311.9583333,12.61610728
312,12.89695464
312.0416667,12.91465784
312.0833333,12.93060387
312.125,12.93060387
312.1666667,12.96250505
312.2083333,12.93906287
312.25,12.92135967
312.2916667,12.90541363
312.3333333,12.91761615
312.375,12.94759826
312.4166667,12.94943182
312.4583333,12.98787293
312.5,12.97941394
312.5416667,13.03189112
312.5833333,12.99528357
312.625,12.96991569
312.6666667,13.02526569
312.7083333,13.02152217
312.75,13.01968861
312.7916667,12.9812475
312.8333333,12.96530146
312.875,12.9457647
312.9166667,12.96825978
312.9583333,12.95239014
313,13.09028216
313.0416667,13.08641737
313.0833333,13.07269343
313.125,13.06890751
313.1666667,13.13022653
313.2083333,13.09107089
313.25,13.05384272
313.2916667,13.06591033
313.3333333,13.08973005
313.375,13.12143709
313.4166667,13.18059202
313.4583333,13.29622019
313.5,13.40222582
313.5416667,13.41208498
313.5833333,13.142023
313.625,13.13211948
313.6666667,13.05770751
313.7083333,13.05407934
313.75,13.03467653
313.7916667,13.02308216
313.8333333,13.06472723
313.875,13.02166244
313.9166667,13.03751596
313.9583333,13.01393286
314,12.67644915
314.0416667,12.66078189
314.0833333,12.65537449
314.125,12.64811523
314.1666667,12.6068931
314.2083333,12.63174486
314.25,12.56922399
314.2916667,12.55648325
314.3333333,12.54559436
314.375,12.59537449
314.4166667,12.61204233
314.4583333,12.63281952
314.5,12.63722634
314.5416667,12.62881834
314.5833333,12.65467137
314.625,12.60141162
314.6666667,12.58126161
314.7083333,12.5721505
314.75,12.51140741
314.7916667,12.50592593
314.8333333,12.5161117
314.875,12.51425985
314.9166667,12.48485126
314.9583333,12.46085009
315,12.78354446
315.0416667,12.74286615
315.0833333,12.75550954
315.125,12.76619024
315.1666667,12.74683148
315.2083333,12.76422754
315.25,12.74953967
315.2916667,12.73477003
315.3333333,12.80953489
315.375,12.79226245
315.4166667,12.78558893
315.4583333,12.74286615
315.5,12.73823711
315.5416667,12.74687333
315.5833333,12.73619263
315.625,12.75292498
315.6666667,12.77428637
315.7083333,12.7489178
315.75,12.72755641
315.7916667,12.69346985
315.8333333,12.6854555
315.875,12.73480996
315.9166667,12.6840329
315.9583333,12.68866194
316,12.47738673
316.0416667,12.48548478
316.0833333,12.40582677
316.125,12.42217862
316.1666667,12.43650588
316.2083333,12.43689492
316.25,12.41524769
316.2916667,12.3677486
316.3333333,12.35880683
316.375,12.33987215
316.4166667,12.41571459
316.4583333,12.46671809
316.5,12.48213612
316.5416667,12.46578427
316.5833333,12.41400269
316.625,12.39001969
316.6666667,12.35451211
316.7083333,12.33286487
316.75,12.31511107
316.7916667,12.31121763
316.8333333,12.30117285
316.875,12.37617159
316.9166667,12.30311957
316.9583333,12.31697993
317,11.9381184
317.0416667,11.90905248
317.0833333,11.93999664
317.125,12.03282911
317.1666667,12.01547879
317.2083333,12.06189503
317.25,12.07736711
317.2916667,11.93624016
317.3333333,11.91947875
317.375,11.9381184
317.4166667,11.96290654
317.4583333,11.95111581
317.5,11.98769468
317.5416667,11.94864114
317.5833333,11.92325657
317.625,11.90778449
317.6666667,11.90598138
317.7083333,11.89050931
317.75,11.86136826
317.7916667,11.84777442
317.8333333,11.86512473
317.875,11.96034921
317.9166667,11.90162848
317.9583333,11.90718806
318,12.00183938
318.0416667,11.97912945
318.0833333,12.03275541
318.125,12.04547805
318.1666667,12.07628467
318.2083333,12.10172996
318.25,12.0408521
318.2916667,11.98996151
318.3333333,12.06370706
318.375,12.02612945
318.4166667,12.05231011
318.4583333,12.07375541
318.5,12.14072996
318.5416667,12.18762055
318.5833333,12.34901495
318.625,12.35437627
318.6666667,12.23451113
318.7083333,12.19896915
318.75,12.16353658
318.7916667,12.11800732
318.8333333,12.10528467
318.875,12.16830757
318.9166667,12.12000732
318.9583333,12.15281393
319,11.81676891
319.0416667,11.81067051
319.0833333,11.7889377
319.125,11.84372873
319.1666667,11.91621445
319.2083333,12.00243913
319.25,11.9021222
319.2916667,11.75663265
319.3333333,11.75251211
319.375,11.84681305
319.4166667,11.77990763
319.4583333,11.75904621
319.5,11.80465452
319.5416667,11.79701396
319.5833333,11.83761575
319.625,11.76755817
319.6666667,11.79091556
319.7083333,11.82998977
319.75,11.80421882
319.7916667,11.76470891
319.8333333,11.79210443
319.875,11.80782125
319.9166667,11.80979911
319.9583333,11.84329303
320,11.67797125
320.0416667,11.62763032
320.0833333,11.710682
320.125,11.74339276
320.1666667,11.79242375
320.2083333,11.78722194
320.25,11.72778732
320.2916667,11.57972206
320.3333333,11.56340183
320.375,11.53069107
320.4166667,11.53757996
320.4583333,11.56430382
320.5,11.59102768
320.5416667,11.58497049
320.5833333,11.6534988
320.625,11.62027031
320.6666667,11.62027031
320.7083333,11.62027031
320.75,11.61682587
320.7916667,11.59706119
320.8333333,11.59361675
320.875,11.61169435
320.9166667,11.64784955
320.9583333,11.62977195
321,11.7689751
321.0416667,11.82762014
321.0833333,11.81035958
321.125,11.85555358
321.1666667,11.88510091
321.2083333,11.89884282
321.25,11.8025818
321.2916667,11.76914559
321.3333333,11.78876052
321.375,11.79264941
321.4166667,11.84181166
321.4583333,11.88468056
321.5,11.8883196
321.5416667,11.88426022
321.5833333,11.87801696
321.625,11.85661766
321.6666667,11.86853418
321.7083333,11.87457768
321.75,11.81962178
321.7916667,11.84337545
321.8333333,11.8552126
321.875,11.85132372
321.9166667,11.86895452
321.9583333,11.87284341
322,12.00705092
322.0416667,12.05118103
322.0833333,12.04520121
322.125,12.12769023
322.1666667,12.13575554
322.2083333,12.21416433
322.25,12.15995148
322.2916667,11.99716326
322.3333333,12.06350811
322.375,12.03538164
322.4166667,11.98116879
322.4583333,12.07332769
322.5,12.07317801
322.5416667,12.07506843
322.5833333,12.07313262
322.625,12.03487802
322.6666667,12.03502771
322.7083333,12.01096793
322.75,11.98894826
322.7916667,11.96888709
322.8333333,11.97899252
322.875,11.98705783
322.9166667,11.97303539
322.9583333,11.97703401
323,12.18892245
323.0416667,12.20226241
323.0833333,12.175504
323.125,12.20000706
323.1666667,12.23801878
323.2083333,12.2760305
323.25,12.09096526
323.2916667,12.17022953
323.3333333,12.14456057
323.375,12.12005752
323.4166667,12.15573539
323.4583333,12.23135466
323.5,12.27353968
323.5416667,12.27329248
323.5833333,12.24886791
323.625,12.21319003
323.6666667,12.19768494
323.7083333,12.175504
323.75,12.19233198
323.7916667,12.171162
323.8333333,12.1868358
323.875,12.18015996
323.9166667,12.17799482
323.9583333,12.16907535
324,11.82836066
324.0416667,11.80248347
324.0833333,11.85423785
324.125,11.91512689
324.1666667,11.92232075
324.2083333,11.89263961
324.25,11.83708128
324.2916667,11.78583581
324.3333333,11.83327733
324.375,11.73737645
324.4166667,11.75792294
324.4583333,11.79140803
324.5,11.80476066
324.5416667,11.78641373
324.5833333,11.80315628
324.625,11.80509707
324.6666667,11.83097426
324.7083333,11.82717031
324.75,11.82767923
324.7916667,11.76780803
324.8333333,11.79182207
324.875,11.77694268
324.9166667,11.74920233
324.9583333,11.74726154
325,11.70346231
325.0416667,11.69927057
325.0833333,11.71966912
325.125,11.77160652
325.1666667,11.77650197
325.2083333,11.77444887
325.25,11.69372943
325.2916667,11.74145715
325.3333333,11.70076352
325.375,11.72740692
325.4166667,11.73159866
325.4583333,11.76038069
325.5,11.86979662
325.5416667,11.86900737
325.5833333,11.79881006
325.625,11.79382907
325.6666667,11.79177598
325.7083333,11.80584415
325.75,11.77499107
325.7916667,11.78418174
325.8333333,11.78488545
325.875,11.7357904
325.9166667,11.74282448
325.9583333,11.72954556
326,11.52539173
326.0416667,11.51927383
326.0833333,11.54408539
326.125,11.51519681
326.1666667,11.52967061
326.2083333,11.54213305
326.25,11.47180966
326.2916667,11.5407135
326.3333333,11.54006739
326.375,11.61653819
326.4166667,11.60415956
326.4583333,11.71784533
326.5,11.81286695
326.5416667,11.70113352
326.5833333,11.53782465
326.625,11.55017377
326.6666667,11.56674274
326.7083333,11.6123136
326.75,11.58753157
326.7916667,11.5358428
326.8333333,11.54408539
326.875,11.57719381
326.9166667,11.52550505
326.9583333,11.5151673
327,11.15808463
327.0416667,11.17775725
327.0833333,11.12661086
327.125,11.17577312
327.1666667,11.15019993
327.2083333,11.1482158
