$NML Br1 inflow year 2006 YC 03/22/2023,
",,,",
Jday,Inflow
278.8333333,9.457737505
278.875,9.457737505
278.9166667,9.457737505
278.9583333,9.457737505
279,6.682712728
279.0416667,6.682712728
279.0833333,6.682712728
279.125,6.682712728
279.1666667,6.682712728
279.2083333,6.682712728
279.25,6.682712728
279.2916667,6.682712728
279.3333333,6.682712728
279.375,6.682712728
279.4166667,6.682712728
279.4583333,6.682712728
279.5,6.682712728
279.5416667,6.682712728
279.5833333,6.682712728
279.625,6.682712728
279.6666667,6.682712728
279.7083333,6.682712728
279.75,6.682712728
279.7916667,6.682712728
279.8333333,6.682712728
279.875,6.682712728
279.9166667,6.682712728
279.9583333,6.682712728
280,6.682712728
280.0416667,6.682712728
280.0833333,6.682712728
280.125,6.682712728
280.1666667,6.682712728
280.2083333,6.682712728
280.25,6.682712728
280.2916667,6.682712728
280.3333333,6.682712728
280.375,6.682712728
280.4166667,6.682712728
280.4583333,6.682712728
280.5,6.682712728
280.5416667,6.682712728
280.5833333,6.682712728
280.625,6.682712728
280.6666667,6.682712728
280.7083333,6.682712728
280.75,6.682712728
280.7916667,6.682712728
280.8333333,6.682712728
280.875,6.682712728
280.9166667,6.682712728
280.9583333,6.682712728
281,4.219170324
281.0416667,4.219170324
281.0833333,4.219170324
281.125,4.219170324
281.1666667,4.219170324
281.2083333,4.219170324
281.25,4.219170324
281.2916667,4.219170324
281.3333333,4.219170324
281.375,4.219170324
281.4166667,4.219170324
281.4583333,4.219170324
281.5,4.219170324
281.5416667,4.219170324
281.5833333,4.219170324
281.625,4.219170324
281.6666667,4.219170324
281.7083333,4.219170324
281.75,4.219170324
281.7916667,4.219170324
281.8333333,4.219170324
281.875,4.219170324
281.9166667,4.219170324
281.9583333,4.219170324
282,4.3890698
282.0416667,4.3890698
282.0833333,4.3890698
282.125,4.3890698
282.1666667,4.3890698
282.2083333,4.3890698
282.25,4.3890698
282.2916667,4.3890698
282.3333333,4.3890698
282.375,4.3890698
282.4166667,4.3890698
282.4583333,4.3890698
282.5,4.3890698
282.5416667,4.3890698
282.5833333,4.3890698
282.625,4.3890698
282.6666667,4.3890698
282.7083333,4.3890698
282.75,4.3890698
282.7916667,4.3890698
282.8333333,4.3890698
282.875,4.3890698
282.9166667,4.3890698
282.9583333,4.3890698
283,6.569446411
283.0416667,6.569446411
283.0833333,6.569446411
283.125,6.569446411
283.1666667,6.569446411
283.2083333,6.569446411
283.25,6.569446411
283.2916667,6.569446411
283.3333333,6.569446411
283.375,6.569446411
283.4166667,6.569446411
283.4583333,6.569446411
283.5,6.569446411
283.5416667,6.569446411
283.5833333,6.569446411
283.625,6.569446411
283.6666667,6.569446411
283.7083333,6.569446411
283.75,6.569446411
283.7916667,6.569446411
283.8333333,6.569446411
283.875,6.569446411
283.9166667,6.569446411
283.9583333,6.569446411
284,8.664873283
284.0416667,8.664873283
284.0833333,8.664873283
284.125,8.664873283
284.1666667,8.664873283
284.2083333,8.664873283
284.25,8.664873283
284.2916667,8.664873283
284.3333333,8.664873283
284.375,8.664873283
284.4166667,8.664873283
284.4583333,8.664873283
284.5,8.664873283
284.5416667,8.664873283
284.5833333,8.664873283
284.625,8.664873283
284.6666667,8.664873283
284.7083333,8.664873283
284.75,8.664873283
284.7916667,8.664873283
284.8333333,8.664873283
284.875,8.664873283
284.9166667,8.664873283
284.9583333,8.664873283
285,7.022511681
285.0416667,7.022511681
285.0833333,7.022511681
285.125,7.022511681
285.1666667,7.022511681
285.2083333,7.022511681
285.25,7.022511681
285.2916667,7.022511681
285.3333333,7.022511681
285.375,7.022511681
285.4166667,7.022511681
285.4583333,7.022511681
285.5,7.022511681
285.5416667,7.022511681
285.5833333,7.022511681
285.625,7.022511681
285.6666667,7.022511681
285.7083333,7.022511681
285.75,7.022511681
285.7916667,7.022511681
285.8333333,7.022511681
285.875,7.022511681
285.9166667,7.022511681
285.9583333,7.022511681
286,14.67799898
286.0416667,14.67799898
286.0833333,14.67799898
286.125,14.67799898
286.1666667,14.67799898
286.2083333,14.67799898
286.25,14.67799898
286.2916667,14.67799898
286.3333333,14.67799898
286.375,14.67799898
286.4166667,14.67799898
286.4583333,14.67799898
286.5,14.67799898
286.5416667,14.67799898
286.5833333,14.67799898
286.625,14.67799898
286.6666667,14.67799898
286.7083333,14.67799898
286.75,14.67799898
286.7916667,14.67799898
286.8333333,14.67799898
286.875,14.67799898
286.9166667,14.67799898
286.9583333,14.67799898
287,19.45349002
287.0416667,19.45349002
287.0833333,19.45349002
287.125,19.45349002
287.1666667,19.45349002
287.2083333,19.45349002
287.25,19.45349002
287.2916667,19.45349002
287.3333333,19.45349002
287.375,19.45349002
287.4166667,19.45349002
287.4583333,19.45349002
287.5,19.45349002
287.5416667,19.45349002
287.5833333,19.45349002
287.625,19.45349002
287.6666667,19.45349002
287.7083333,19.45349002
287.75,19.45349002
287.7916667,19.45349002
287.8333333,19.45349002
287.875,19.45349002
287.9166667,19.45349002
287.9583333,19.45349002
288,22.42673085
288.0416667,22.42673085
288.0833333,22.42673085
288.125,22.42673085
288.1666667,22.42673085
288.2083333,22.42673085
288.25,22.42673085
288.2916667,22.42673085
288.3333333,22.42673085
288.375,22.42673085
288.4166667,22.42673085
288.4583333,22.42673085
288.5,22.42673085
288.5416667,22.42673085
288.5833333,22.42673085
288.625,22.42673085
288.6666667,22.42673085
288.7083333,22.42673085
288.75,22.42673085
288.7916667,22.42673085
288.8333333,22.42673085
288.875,22.42673085
288.9166667,22.42673085
288.9583333,22.42673085
289,22.45504743
289.0416667,22.45504743
289.0833333,22.45504743
289.125,22.45504743
289.1666667,22.45504743
289.2083333,22.45504743
289.25,22.45504743
289.2916667,22.45504743
289.3333333,22.45504743
289.375,22.45504743
289.4166667,22.45504743
289.4583333,22.45504743
289.5,22.45504743
289.5416667,22.45504743
289.5833333,22.45504743
289.625,22.45504743
289.6666667,22.45504743
289.7083333,22.45504743
289.75,22.45504743
289.7916667,22.45504743
289.8333333,22.45504743
289.875,22.45504743
289.9166667,22.45504743
289.9583333,22.45504743
290,24.15404219
290.0416667,24.15404219
290.0833333,24.15404219
290.125,24.15404219
290.1666667,24.15404219
290.2083333,24.15404219
290.25,24.15404219
290.2916667,24.15404219
290.3333333,24.15404219
290.375,24.15404219
290.4166667,24.15404219
290.4583333,24.15404219
290.5,24.15404219
290.5416667,24.15404219
290.5833333,24.15404219
290.625,24.15404219
290.6666667,24.15404219
290.7083333,24.15404219
290.75,24.15404219
290.7916667,24.15404219
290.8333333,24.15404219
290.875,24.15404219
290.9166667,24.15404219
290.9583333,24.15404219
291,22.68158007
291.0416667,22.68158007
291.0833333,22.68158007
291.125,22.68158007
291.1666667,22.68158007
291.2083333,22.68158007
291.25,22.68158007
291.2916667,22.68158007
291.3333333,22.68158007
291.375,22.68158007
291.4166667,22.68158007
291.4583333,22.68158007
291.5,22.68158007
291.5416667,22.68158007
291.5833333,22.68158007
291.625,22.68158007
291.6666667,22.68158007
291.7083333,22.68158007
291.75,22.68158007
291.7916667,22.68158007
291.8333333,22.68158007
291.875,22.68158007
291.9166667,22.68158007
291.9583333,22.68158007
292,23.67266034
292.0416667,23.67266034
292.0833333,23.67266034
292.125,23.67266034
292.1666667,23.67266034
292.2083333,23.67266034
292.25,23.67266034
292.2916667,23.67266034
292.3333333,23.67266034
292.375,23.67266034
292.4166667,23.67266034
292.4583333,23.67266034
292.5,23.67266034
292.5416667,23.67266034
292.5833333,23.67266034
292.625,23.67266034
292.6666667,23.67266034
292.7083333,23.67266034
292.75,23.67266034
292.7916667,23.67266034
292.8333333,23.67266034
292.875,23.67266034
292.9166667,23.67266034
292.9583333,23.67266034
293,25.06017273
293.0416667,25.06017273
293.0833333,25.06017273
293.125,25.06017273
293.1666667,25.06017273
293.2083333,25.06017273
293.25,25.06017273
293.2916667,25.06017273
293.3333333,25.06017273
293.375,25.06017273
293.4166667,25.06017273
293.4583333,25.06017273
293.5,25.06017273
293.5416667,25.06017273
293.5833333,25.06017273
293.625,25.06017273
293.6666667,25.06017273
293.7083333,25.06017273
293.75,25.06017273
293.7916667,25.06017273
293.8333333,25.06017273
293.875,25.06017273
293.9166667,25.06017273
293.9583333,25.06017273
294,23.27622823
294.0416667,23.27622823
294.0833333,23.27622823
294.125,23.27622823
294.1666667,23.27622823
294.2083333,23.27622823
294.25,23.27622823
294.2916667,23.27622823
294.3333333,23.27622823
294.375,23.27622823
294.4166667,23.27622823
294.4583333,23.27622823
294.5,23.27622823
294.5416667,23.27622823
294.5833333,23.27622823
294.625,23.27622823
294.6666667,23.27622823
294.7083333,23.27622823
294.75,23.27622823
294.7916667,23.27622823
294.8333333,23.27622823
294.875,23.27622823
294.9166667,23.27622823
294.9583333,23.27622823
295,21.32238426
295.0416667,21.32238426
295.0833333,21.32238426
295.125,21.32238426
295.1666667,21.32238426
295.2083333,21.32238426
295.25,21.32238426
295.2916667,21.32238426
295.3333333,21.32238426
295.375,21.32238426
295.4166667,21.32238426
295.4583333,21.32238426
295.5,21.32238426
295.5416667,21.32238426
295.5833333,21.32238426
295.625,21.32238426
295.6666667,21.32238426
295.7083333,21.32238426
295.75,21.32238426
295.7916667,21.32238426
295.8333333,21.32238426
295.875,21.32238426
295.9166667,21.32238426
295.9583333,21.32238426
296,21.54891689
296.0416667,21.54891689
296.0833333,21.54891689
296.125,21.54891689
296.1666667,21.54891689
296.2083333,21.54891689
296.25,21.54891689
296.2916667,21.54891689
296.3333333,21.54891689
296.375,21.54891689
296.4166667,21.54891689
296.4583333,21.54891689
296.5,21.54891689
296.5416667,21.54891689
296.5833333,21.54891689
296.625,21.54891689
296.6666667,21.54891689
296.7083333,21.54891689
296.75,21.54891689
296.7916667,21.54891689
296.8333333,21.54891689
296.875,21.54891689
296.9166667,21.54891689
296.9583333,21.54891689
297,20.24635424
297.0416667,20.24635424
297.0833333,20.24635424
297.125,20.24635424
297.1666667,20.24635424
297.2083333,20.24635424
297.25,20.24635424
297.2916667,20.24635424
297.3333333,20.24635424
297.375,20.24635424
297.4166667,20.24635424
297.4583333,20.24635424
297.5,20.24635424
297.5416667,20.24635424
297.5833333,20.24635424
297.625,20.24635424
297.6666667,20.24635424
297.7083333,20.24635424
297.75,20.24635424
297.7916667,20.24635424
297.8333333,20.24635424
297.875,20.24635424
297.9166667,20.24635424
297.9583333,20.24635424
298,23.10632876
298.0416667,23.10632876
298.0833333,23.10632876
298.125,23.10632876
298.1666667,23.10632876
298.2083333,23.10632876
298.25,23.10632876
298.2916667,23.10632876
298.3333333,23.10632876
298.375,23.10632876
298.4166667,23.10632876
298.4583333,23.10632876
298.5,23.10632876
298.5416667,23.10632876
298.5833333,23.10632876
298.625,23.10632876
298.6666667,23.10632876
298.7083333,23.10632876
298.75,23.10632876
298.7916667,23.10632876
298.8333333,23.10632876
298.875,23.10632876
298.9166667,23.10632876
298.9583333,23.10632876
299,22.42673085
299.0416667,22.42673085
299.0833333,22.42673085
299.125,22.42673085
299.1666667,22.42673085
299.2083333,22.42673085
299.25,22.42673085
299.2916667,22.42673085
299.3333333,22.42673085
299.375,22.42673085
299.4166667,22.42673085
299.4583333,22.42673085
299.5,22.42673085
299.5416667,22.42673085
299.5833333,22.42673085
299.625,22.42673085
299.6666667,22.42673085
299.7083333,22.42673085
299.75,22.42673085
299.7916667,22.42673085
299.8333333,22.42673085
299.875,22.42673085
299.9166667,22.42673085
299.9583333,22.42673085
300,22.59663033
300.0416667,22.59663033
300.0833333,22.59663033
300.125,22.59663033
300.1666667,22.59663033
300.2083333,22.59663033
300.25,22.59663033
300.2916667,22.59663033
300.3333333,22.59663033
300.375,22.59663033
300.4166667,22.59663033
300.4583333,22.59663033
300.5,22.59663033
300.5416667,22.59663033
300.5833333,22.59663033
300.625,22.59663033
300.6666667,22.59663033
300.7083333,22.59663033
300.75,22.59663033
300.7916667,22.59663033
300.8333333,22.59663033
300.875,22.59663033
300.9166667,22.59663033
300.9583333,22.59663033
301,20.84100241
301.0416667,20.84100241
301.0833333,20.84100241
301.125,20.84100241
301.1666667,20.84100241
301.2083333,20.84100241
301.25,20.84100241
301.2916667,20.84100241
301.3333333,20.84100241
301.375,20.84100241
301.4166667,20.84100241
301.4583333,20.84100241
301.5,20.84100241
301.5416667,20.84100241
301.5833333,20.84100241
301.625,20.84100241
301.6666667,20.84100241
301.7083333,20.84100241
301.75,20.84100241
301.7916667,20.84100241
301.8333333,20.84100241
301.875,20.84100241
301.9166667,20.84100241
301.9583333,20.84100241
302,21.15248478
302.0416667,21.15248478
302.0833333,21.15248478
302.125,21.15248478
302.1666667,21.15248478
302.2083333,21.15248478
302.25,21.15248478
302.2916667,21.15248478
302.3333333,21.15248478
302.375,21.15248478
302.4166667,21.15248478
302.4583333,21.15248478
302.5,21.15248478
302.5416667,21.15248478
302.5833333,21.15248478
302.625,21.15248478
302.6666667,21.15248478
302.7083333,21.15248478
302.75,21.15248478
302.7916667,21.15248478
302.8333333,21.15248478
302.875,21.15248478
302.9166667,21.15248478
302.9583333,21.15248478
303,19.96318845
303.0416667,19.96318845
303.0833333,19.96318845
303.125,19.96318845
303.1666667,19.96318845
303.2083333,19.96318845
303.25,19.96318845
303.2916667,19.96318845
303.3333333,19.96318845
303.375,19.96318845
303.4166667,19.96318845
303.4583333,19.96318845
303.5,19.96318845
303.5416667,19.96318845
303.5833333,19.96318845
303.625,19.96318845
303.6666667,19.96318845
303.7083333,19.96318845
303.75,19.96318845
303.7916667,19.96318845
303.8333333,19.96318845
303.875,19.96318845
303.9166667,19.96318845
303.9583333,19.96318845
304,19.00042475
304.0416667,19.00042475
304.0833333,19.00042475
304.125,19.00042475
304.1666667,19.00042475
304.2083333,19.00042475
304.25,19.00042475
304.2916667,19.00042475
304.3333333,19.00042475
304.375,19.00042475
304.4166667,19.00042475
304.4583333,19.00042475
304.5,19.00042475
304.5416667,19.00042475
304.5833333,19.00042475
304.625,19.00042475
304.6666667,19.00042475
304.7083333,19.00042475
304.75,19.00042475
304.7916667,19.00042475
304.8333333,19.00042475
304.875,19.00042475
304.9166667,19.00042475
304.9583333,19.00042475
305,23.55939403
305.0416667,23.55939403
305.0833333,23.55939403
305.125,23.55939403
305.1666667,23.55939403
305.2083333,23.55939403
305.25,23.55939403
305.2916667,23.55939403
305.3333333,23.55939403
305.375,23.55939403
305.4166667,23.55939403
305.4583333,23.55939403
305.5,23.55939403
305.5416667,23.55939403
305.5833333,23.55939403
305.625,23.55939403
305.6666667,23.55939403
305.7083333,23.55939403
305.75,23.55939403
305.7916667,23.55939403
305.8333333,23.55939403
305.875,23.55939403
305.9166667,23.55939403
305.9583333,23.55939403
306,22.93642928
306.0416667,22.93642928
306.0833333,22.93642928
306.125,22.93642928
306.1666667,22.93642928
306.2083333,22.93642928
306.25,22.93642928
306.2916667,22.93642928
306.3333333,22.93642928
306.375,22.93642928
306.4166667,22.93642928
306.4583333,22.93642928
306.5,22.93642928
306.5416667,22.93642928
306.5833333,22.93642928
306.625,22.93642928
306.6666667,22.93642928
306.7083333,22.93642928
306.75,22.93642928
306.7916667,22.93642928
306.8333333,22.93642928
306.875,22.93642928
306.9166667,22.93642928
306.9583333,22.93642928
307,24.21067535
307.0416667,24.21067535
307.0833333,24.21067535
307.125,24.21067535
307.1666667,24.21067535
307.2083333,24.21067535
307.25,24.21067535
307.2916667,24.21067535
307.3333333,24.21067535
307.375,24.21067535
307.4166667,24.21067535
307.4583333,24.21067535
307.5,24.21067535
307.5416667,24.21067535
307.5833333,24.21067535
307.625,24.21067535
307.6666667,24.21067535
307.7083333,24.21067535
307.75,24.21067535
307.7916667,24.21067535
307.8333333,24.21067535
307.875,24.21067535
307.9166667,24.21067535
307.9583333,24.21067535
308,21.20911794
308.0416667,21.20911794
308.0833333,21.20911794
308.125,21.20911794
308.1666667,21.20911794
308.2083333,21.20911794
308.25,21.20911794
308.2916667,21.20911794
308.3333333,21.20911794
308.375,21.20911794
308.4166667,21.20911794
308.4583333,21.20911794
308.5,21.20911794
308.5416667,21.20911794
308.5833333,21.20911794
308.625,21.20911794
308.6666667,21.20911794
308.7083333,21.20911794
308.75,21.20911794
308.7916667,21.20911794
308.8333333,21.20911794
308.875,21.20911794
308.9166667,21.20911794
308.9583333,21.20911794
309,21.18080136
309.0416667,21.18080136
309.0833333,21.18080136
309.125,21.18080136
309.1666667,21.18080136
309.2083333,21.18080136
309.25,21.18080136
309.2916667,21.18080136
309.3333333,21.18080136
309.375,21.18080136
309.4166667,21.18080136
309.4583333,21.18080136
309.5,21.18080136
309.5416667,21.18080136
309.5833333,21.18080136
309.625,21.18080136
309.6666667,21.18080136
309.7083333,21.18080136
309.75,21.18080136
309.7916667,21.18080136
309.8333333,21.18080136
309.875,21.18080136
309.9166667,21.18080136
309.9583333,21.18080136
310,22.85147954
310.0416667,22.85147954
310.0833333,22.85147954
310.125,22.85147954
310.1666667,22.85147954
310.2083333,22.85147954
310.25,22.85147954
310.2916667,22.85147954
310.3333333,22.85147954
310.375,22.85147954
310.4166667,22.85147954
310.4583333,22.85147954
310.5,22.85147954
310.5416667,22.85147954
310.5833333,22.85147954
310.625,22.85147954
310.6666667,22.85147954
310.7083333,22.85147954
310.75,22.85147954
310.7916667,22.85147954
310.8333333,22.85147954
310.875,22.85147954
310.9166667,22.85147954
310.9583333,22.85147954
311,21.49228373
311.0416667,21.49228373
311.0833333,21.49228373
311.125,21.49228373
311.1666667,21.49228373
311.2083333,21.49228373
311.25,21.49228373
311.2916667,21.49228373
311.3333333,21.49228373
311.375,21.49228373
311.4166667,21.49228373
311.4583333,21.49228373
311.5,21.49228373
311.5416667,21.49228373
311.5833333,21.49228373
311.625,21.49228373
311.6666667,21.49228373
311.7083333,21.49228373
311.75,21.49228373
311.7916667,21.49228373
311.8333333,21.49228373
311.875,21.49228373
311.9166667,21.49228373
311.9583333,21.49228373
312,20.75605267
312.0416667,20.75605267
312.0833333,20.75605267
312.125,20.75605267
312.1666667,20.75605267
312.2083333,20.75605267
312.25,20.75605267
312.2916667,20.75605267
312.3333333,20.75605267
312.375,20.75605267
312.4166667,20.75605267
312.4583333,20.75605267
312.5,20.75605267
312.5416667,20.75605267
312.5833333,20.75605267
312.625,20.75605267
312.6666667,20.75605267
312.7083333,20.75605267
312.75,20.75605267
312.7916667,20.75605267
312.8333333,20.75605267
312.875,20.75605267
312.9166667,20.75605267
312.9583333,20.75605267
313,20.10477134
313.0416667,20.10477134
313.0833333,20.10477134
313.125,20.10477134
313.1666667,20.10477134
313.2083333,20.10477134
313.25,20.10477134
313.2916667,20.10477134
313.3333333,20.10477134
313.375,20.10477134
313.4166667,20.10477134
313.4583333,20.10477134
313.5,20.10477134
313.5416667,20.10477134
313.5833333,20.10477134
313.625,20.10477134
313.6666667,20.10477134
313.7083333,20.10477134
313.75,20.10477134
313.7916667,20.10477134
313.8333333,20.10477134
313.875,20.10477134
313.9166667,20.10477134
313.9583333,20.10477134
314,21.40733399
314.0416667,21.40733399
314.0833333,21.40733399
314.125,21.40733399
314.1666667,21.40733399
314.2083333,21.40733399
314.25,21.40733399
314.2916667,21.40733399
314.3333333,21.40733399
314.375,21.40733399
314.4166667,21.40733399
314.4583333,21.40733399
314.5,21.40733399
314.5416667,21.40733399
314.5833333,21.40733399
314.625,21.40733399
314.6666667,21.40733399
314.7083333,21.40733399
314.75,21.40733399
314.7916667,21.40733399
314.8333333,21.40733399
314.875,21.40733399
314.9166667,21.40733399
314.9583333,21.40733399
315,19.73665581
315.0416667,19.73665581
315.0833333,19.73665581
315.125,19.73665581
315.1666667,19.73665581
315.2083333,19.73665581
315.25,19.73665581
315.2916667,19.73665581
315.3333333,19.73665581
315.375,19.73665581
315.4166667,19.73665581
315.4583333,19.73665581
315.5,19.73665581
315.5416667,19.73665581
315.5833333,19.73665581
315.625,19.73665581
315.6666667,19.73665581
315.7083333,19.73665581
315.75,19.73665581
315.7916667,19.73665581
315.8333333,19.73665581
315.875,19.73665581
315.9166667,19.73665581
315.9583333,19.73665581
316,20.72773609
316.0416667,20.72773609
316.0833333,20.72773609
316.125,20.72773609
316.1666667,20.72773609
316.2083333,20.72773609
316.25,20.72773609
316.2916667,20.72773609
316.3333333,20.72773609
316.375,20.72773609
316.4166667,20.72773609
316.4583333,20.72773609
316.5,20.72773609
316.5416667,20.72773609
316.5833333,20.72773609
316.625,20.72773609
316.6666667,20.72773609
316.7083333,20.72773609
316.75,20.72773609
316.7916667,20.72773609
316.8333333,20.72773609
316.875,20.72773609
316.9166667,20.72773609
316.9583333,20.72773609
317,21.86039926
317.0416667,21.86039926
317.0833333,21.86039926
317.125,21.86039926
317.1666667,21.86039926
317.2083333,21.86039926
317.25,21.86039926
317.2916667,21.86039926
317.3333333,21.86039926
317.375,21.86039926
317.4166667,21.86039926
317.4583333,21.86039926
317.5,21.86039926
317.5416667,21.86039926
317.5833333,21.86039926
317.625,21.86039926
317.6666667,21.86039926
317.7083333,21.86039926
317.75,21.86039926
317.7916667,21.86039926
317.8333333,21.86039926
317.875,21.86039926
317.9166667,21.86039926
317.9583333,21.86039926
318,22.25683137
318.0416667,22.25683137
318.0833333,22.25683137
318.125,22.25683137
318.1666667,22.25683137
318.2083333,22.25683137
318.25,22.25683137
318.2916667,22.25683137
318.3333333,22.25683137
318.375,22.25683137
318.4166667,22.25683137
318.4583333,22.25683137
318.5,22.25683137
318.5416667,22.25683137
318.5833333,22.25683137
318.625,22.25683137
318.6666667,22.25683137
318.7083333,22.25683137
318.75,22.25683137
318.7916667,22.25683137
318.8333333,22.25683137
318.875,22.25683137
318.9166667,22.25683137
318.9583333,22.25683137
319,23.02137902
319.0416667,23.02137902
319.0833333,23.02137902
319.125,23.02137902
319.1666667,23.02137902
319.2083333,23.02137902
319.25,23.02137902
319.2916667,23.02137902
319.3333333,23.02137902
319.375,23.02137902
319.4166667,23.02137902
319.4583333,23.02137902
319.5,23.02137902
319.5416667,23.02137902
319.5833333,23.02137902
319.625,23.02137902
319.6666667,23.02137902
319.7083333,23.02137902
319.75,23.02137902
319.7916667,23.02137902
319.8333333,23.02137902
319.875,23.02137902
319.9166667,23.02137902
319.9583333,23.02137902
320,24.97522299
320.0416667,24.97522299
320.0833333,24.97522299
320.125,24.97522299
320.1666667,24.97522299
320.2083333,24.97522299
320.25,24.97522299
320.2916667,24.97522299
320.3333333,24.97522299
320.375,24.97522299
320.4166667,24.97522299
320.4583333,24.97522299
320.5,24.97522299
320.5416667,24.97522299
320.5833333,24.97522299
320.625,24.97522299
320.6666667,24.97522299
320.7083333,24.97522299
320.75,24.97522299
320.7916667,24.97522299
320.8333333,24.97522299
320.875,24.97522299
320.9166667,24.97522299
320.9583333,24.97522299
321,21.40733399
321.0416667,21.40733399
321.0833333,21.40733399
321.125,21.40733399
321.1666667,21.40733399
321.2083333,21.40733399
321.25,21.40733399
321.2916667,21.40733399
321.3333333,21.40733399
321.375,21.40733399
321.4166667,21.40733399
321.4583333,21.40733399
321.5,21.40733399
321.5416667,21.40733399
321.5833333,21.40733399
321.625,21.40733399
321.6666667,21.40733399
321.7083333,21.40733399
321.75,21.40733399
321.7916667,21.40733399
321.8333333,21.40733399
321.875,21.40733399
321.9166667,21.40733399
321.9583333,21.40733399
322,20.47288688
322.0416667,20.47288688
322.0833333,20.47288688
322.125,20.47288688
322.1666667,20.47288688
322.2083333,20.47288688
322.25,20.47288688
322.2916667,20.47288688
322.3333333,20.47288688
322.375,20.47288688
322.4166667,20.47288688
322.4583333,20.47288688
322.5,20.47288688
322.5416667,20.47288688
322.5833333,20.47288688
322.625,20.47288688
322.6666667,20.47288688
322.7083333,20.47288688
322.75,20.47288688
322.7916667,20.47288688
322.8333333,20.47288688
322.875,20.47288688
322.9166667,20.47288688
322.9583333,20.47288688
323,18.5190429
323.0416667,18.5190429
323.0833333,18.5190429
323.125,18.5190429
323.1666667,18.5190429
323.2083333,18.5190429
323.25,18.5190429
323.2916667,18.5190429
323.3333333,18.5190429
323.375,18.5190429
323.4166667,18.5190429
323.4583333,18.5190429
323.5,18.5190429
323.5416667,18.5190429
323.5833333,18.5190429
323.625,18.5190429
323.6666667,18.5190429
323.7083333,18.5190429
323.75,18.5190429
323.7916667,18.5190429
323.8333333,18.5190429
323.875,18.5190429
323.9166667,18.5190429
323.9583333,18.5190429
324,21.52060031
324.0416667,21.52060031
324.0833333,21.52060031
324.125,21.52060031
324.1666667,21.52060031
324.2083333,21.52060031
324.25,21.52060031
324.2916667,21.52060031
324.3333333,21.52060031
324.375,21.52060031
324.4166667,21.52060031
324.4583333,21.52060031
324.5,21.52060031
324.5416667,21.52060031
324.5833333,21.52060031
324.625,21.52060031
324.6666667,21.52060031
324.7083333,21.52060031
324.75,21.52060031
324.7916667,21.52060031
324.8333333,21.52060031
324.875,21.52060031
324.9166667,21.52060031
324.9583333,21.52060031
325,19.1986408
325.0416667,19.1986408
325.0833333,19.1986408
325.125,19.1986408
325.1666667,19.1986408
325.2083333,19.1986408
325.25,19.1986408
325.2916667,19.1986408
325.3333333,19.1986408
325.375,19.1986408
325.4166667,19.1986408
325.4583333,19.1986408
325.5,19.1986408
325.5416667,19.1986408
325.5833333,19.1986408
325.625,19.1986408
325.6666667,19.1986408
325.7083333,19.1986408
325.75,19.1986408
325.7916667,19.1986408
325.8333333,19.1986408
325.875,19.1986408
325.9166667,19.1986408
325.9583333,19.1986408
326,19.93487187
326.0416667,19.93487187
326.0833333,19.93487187
326.125,19.93487187
326.1666667,19.93487187
326.2083333,19.93487187
326.25,19.93487187
326.2916667,19.93487187
326.3333333,19.93487187
326.375,19.93487187
326.4166667,19.93487187
326.4583333,19.93487187
326.5,19.93487187
326.5416667,19.93487187
326.5833333,19.93487187
326.625,19.93487187
326.6666667,19.93487187
326.7083333,19.93487187
326.75,19.93487187
326.7916667,19.93487187
326.8333333,19.93487187
326.875,19.93487187
326.9166667,19.93487187
326.9583333,19.93487187
327,21.40733399
327.0416667,21.40733399
327.0833333,21.40733399
327.125,21.40733399
327.1666667,21.40733399
327.2083333,21.40733399
327.25,21.40733399
327.2916667,21.40733399
327.3333333,21.40733399
327.375,21.40733399
327.4166667,21.40733399
327.4583333,21.40733399
327.5,21.40733399
327.5416667,21.40733399
327.5833333,21.40733399
327.625,21.40733399
327.6666667,21.40733399
327.7083333,21.40733399
327.75,21.40733399
327.7916667,21.40733399
327.8333333,21.40733399
327.875,21.40733399
327.9166667,21.40733399
327.9583333,21.40733399
328,19.08537449
328.0416667,19.08537449
328.0833333,19.08537449
328.125,19.08537449
328.1666667,19.08537449
328.2083333,19.08537449
328.25,19.08537449
328.2916667,19.08537449
328.3333333,19.08537449
328.375,19.08537449
328.4166667,19.08537449
328.4583333,19.08537449
328.5,19.08537449
328.5416667,19.08537449
328.5833333,19.08537449
328.625,19.08537449
328.6666667,19.08537449
328.7083333,19.08537449
328.75,19.08537449
328.7916667,19.08537449
328.8333333,19.08537449
328.875,19.08537449
328.9166667,19.08537449
328.9583333,19.08537449
329,18.00934447
329.0416667,18.00934447
329.0833333,18.00934447
329.125,18.00934447
329.1666667,18.00934447
329.2083333,18.00934447
329.25,18.00934447
329.2916667,18.00934447
329.3333333,18.00934447
329.375,18.00934447
329.4166667,18.00934447
329.4583333,18.00934447
329.5,18.00934447
329.5416667,18.00934447
329.5833333,18.00934447
329.625,18.00934447
329.6666667,18.00934447
329.7083333,18.00934447
329.75,18.00934447
329.7916667,18.00934447
329.8333333,18.00934447
329.875,18.00934447
329.9166667,18.00934447
329.9583333,18.00934447
330,22.96474586
330.0416667,22.96474586
330.0833333,22.96474586
330.125,22.96474586
330.1666667,22.96474586
330.2083333,22.96474586
330.25,22.96474586
330.2916667,22.96474586
330.3333333,22.96474586
330.375,22.96474586
330.4166667,22.96474586
330.4583333,22.96474586
330.5,22.96474586
