$Tulloch Br1 inflow Tw year 2005 YC 04/11/2023,
",,,",
Jday,Inflow Tw
188.375,9.86
188.4166667,9.23
188.4583333,9.23
188.5,9.23
188.5416667,9.08
188.5833333,9.08
188.625,9.08
188.6666667,9.08
188.7083333,9.08
188.75,9.23
188.7916667,9.23
188.8333333,9.23
188.875,9.08
188.9166667,9.08
188.9583333,9.23
189,9.23
189.0416667,9.23
189.0833333,9.23
189.125,9.39
189.1666667,10.48
189.2083333,9.86
189.25,9.86
189.2916667,9.86
189.3333333,9.86
189.375,9.54
189.4166667,9.39
189.4583333,9.39
189.5,9.23
189.5416667,9.23
189.5833333,9.08
189.625,9.08
189.6666667,9.08
189.7083333,9.08
189.75,9.08
189.7916667,9.08
189.8333333,9.23
189.875,9.23
189.9166667,9.39
189.9583333,9.39
190,9.39
190.0416667,9.39
190.0833333,9.39
190.125,9.54
190.1666667,9.7
190.2083333,10.17
190.25,10.17
190.2916667,10.01
190.3333333,10.01
190.375,10.01
190.4166667,9.23
190.4583333,9.23
190.5,9.23
190.5416667,9.23
190.5833333,9.23
190.625,9.08
190.6666667,9.08
190.7083333,9.08
190.75,9.08
190.7916667,9.08
190.8333333,9.08
190.875,9.23
190.9166667,9.23
190.9583333,9.23
191,9.23
191.0416667,9.39
191.0833333,9.23
191.125,9.39
191.1666667,9.39
191.2083333,9.54
191.25,11.11
191.2916667,9.86
191.3333333,9.23
191.375,9.23
191.4166667,9.23
191.4583333,9.23
191.5,9.39
191.5416667,9.39
191.5833333,9.23
191.625,9.23
191.6666667,9.23
191.7083333,9.08
191.75,9.08
191.7916667,9.08
191.8333333,9.08
191.875,9.23
191.9166667,9.23
191.9583333,9.23
192,9.23
192.0416667,9.23
192.0833333,9.23
192.125,9.39
192.1666667,9.39
192.2083333,9.54
192.25,10.33
192.2916667,10.17
192.3333333,10.01
192.375,10.17
192.4166667,10.01
192.4583333,9.39
192.5,9.23
192.5416667,9.23
192.5833333,9.23
192.625,9.23
192.6666667,9.23
192.7083333,9.23
192.75,9.08
192.7916667,9.08
192.8333333,9.08
192.875,9.08
192.9166667,9.08
192.9583333,9.08
193,9.08
193.0416667,9.08
193.0833333,9.08
193.125,9.08
193.1666667,9.08
193.2083333,9.08
193.25,9.08
193.2916667,9.23
193.3333333,9.39
193.375,9.39
193.4166667,9.39
193.4583333,9.39
193.5,9.7
193.5416667,10.01
193.5833333,9.39
193.625,9.23
193.6666667,9.23
193.7083333,9.23
193.75,9.23
193.7916667,9.23
193.8333333,9.23
193.875,9.23
193.9166667,9.23
193.9583333,9.23
194,9.23
194.0416667,9.23
194.0833333,9.08
194.125,9.08
194.1666667,9.08
194.2083333,9.08
194.25,9.08
194.2916667,9.23
194.3333333,9.23
194.375,9.39
194.4166667,9.39
194.4583333,9.54
194.5,9.7
194.5416667,10.01
194.5833333,10.17
194.625,10.17
194.6666667,10.17
194.7083333,10.17
194.75,10.01
194.7916667,10.48
194.8333333,9.39
194.875,9.23
194.9166667,9.08
194.9583333,9.08
195,9.08
195.0416667,9.23
195.0833333,9.39
195.125,9.23
195.1666667,9.23
195.2083333,9.08
195.25,9.23
195.2916667,9.23
195.3333333,9.23
195.375,9.23
195.4166667,9.23
195.4583333,9.23
195.5,9.23
195.5416667,9.23
195.5833333,9.08
195.625,9.08
195.6666667,9.08
195.7083333,9.08
195.75,9.23
195.7916667,9.23
195.8333333,9.23
195.875,9.23
195.9166667,9.23
195.9583333,9.23
196,9.23
196.0416667,9.23
196.0833333,9.23
196.125,9.39
196.1666667,10.79
196.2083333,9.86
196.25,9.86
196.2916667,10.17
196.3333333,9.86
196.375,9.39
196.4166667,9.39
196.4583333,9.39
196.5,9.23
196.5416667,9.23
196.5833333,9.23
196.625,9.23
196.6666667,9.23
196.7083333,9.08
196.75,9.23
196.7916667,9.23
196.8333333,9.23
196.875,9.23
196.9166667,9.23
196.9583333,9.23
197,9.23
197.0416667,9.23
197.0833333,9.23
197.125,9.39
197.1666667,9.39
197.2083333,9.7
197.25,10.01
197.2916667,10.01
197.3333333,9.86
197.375,9.39
197.4166667,9.39
197.4583333,9.39
197.5,9.39
197.5416667,9.23
197.5833333,9.23
197.625,9.23
197.6666667,9.23
197.7083333,9.23
197.75,9.23
197.7916667,9.23
197.8333333,9.23
197.875,9.23
197.9166667,9.23
197.9583333,9.08
198,9.23
198.0416667,9.23
198.0833333,9.23
198.125,9.39
198.1666667,9.39
198.2083333,9.39
198.25,9.39
198.2916667,9.7
198.3333333,9.7
198.375,9.39
198.4166667,9.23
198.4583333,9.23
198.5,9.23
198.5416667,9.23
198.5833333,9.23
198.625,9.23
198.6666667,9.23
198.7083333,9.23
198.75,9.23
198.7916667,9.23
198.8333333,9.23
198.875,9.23
198.9166667,9.08
198.9583333,9.08
199,9.08
199.0416667,9.08
199.0833333,9.23
199.125,9.39
199.1666667,9.39
199.2083333,9.39
199.25,9.39
199.2916667,9.54
199.3333333,9.23
199.375,9.23
199.4166667,9.08
199.4583333,9.08
199.5,9.08
199.5416667,9.08
199.5833333,9.23
199.625,9.23
199.6666667,9.23
199.7083333,9.23
199.75,9.23
199.7916667,9.23
199.8333333,9.23
199.875,9.23
199.9166667,9.23
199.9583333,9.23
200,9.39
200.0416667,9.39
200.0833333,10.17
200.125,9.7
200.1666667,10.01
200.2083333,10.01
200.25,10.01
200.2916667,10.01
200.3333333,10.33
200.375,9.86
200.4166667,9.39
200.4583333,9.23
200.5,9.23
200.5416667,9.23
200.5833333,9.23
200.625,9.23
200.6666667,9.23
200.7083333,9.23
200.75,9.23
200.7916667,9.23
200.8333333,9.23
200.875,9.23
200.9166667,9.39
200.9583333,9.39
201,9.39
201.0416667,9.39
201.0833333,9.39
201.125,9.54
201.1666667,11.42
201.2083333,10.17
201.25,10.17
201.2916667,10.17
201.3333333,9.86
201.375,9.39
201.4166667,9.39
201.4583333,9.23
201.5,9.23
201.5416667,9.23
201.5833333,9.23
201.625,9.23
201.6666667,9.23
201.7083333,9.23
201.75,9.23
201.7916667,9.23
201.8333333,9.23
201.875,9.23
201.9166667,9.23
201.9583333,9.23
202,9.23
202.0416667,9.23
202.0833333,9.23
202.125,9.39
202.1666667,9.39
202.2083333,9.39
202.25,10.48
202.2916667,9.86
202.3333333,9.7
202.375,9.39
202.4166667,9.23
202.4583333,9.23
202.5,9.23
202.5416667,9.23
202.5833333,9.23
202.625,9.23
202.6666667,9.23
202.7083333,9.23
202.75,9.23
202.7916667,9.23
202.8333333,9.23
202.875,9.23
202.9166667,9.39
202.9583333,9.39
203,9.39
203.0416667,9.54
203.0833333,9.54
203.125,9.54
203.1666667,9.54
203.2083333,9.7
203.25,10.33
203.2916667,10.17
203.3333333,10.33
203.375,9.39
203.4166667,9.39
203.4583333,9.39
203.5,9.39
203.5416667,9.23
203.5833333,9.23
203.625,9.23
203.6666667,9.08
203.7083333,9.08
203.75,9.23
203.7916667,9.23
203.8333333,9.39
203.875,9.39
203.9166667,9.39
203.9583333,9.39
204,9.23
204.0416667,9.23
204.0833333,9.39
204.125,9.39
204.1666667,9.39
204.2083333,9.54
204.25,9.39
204.2916667,9.7
204.3333333,9.7
204.375,9.23
204.4166667,9.23
204.4583333,9.23
204.5,9.23
204.5416667,9.23
204.5833333,9.23
204.625,9.23
204.6666667,9.23
204.7083333,9.23
204.75,9.23
204.7916667,9.23
204.8333333,9.23
204.875,9.23
204.9166667,9.23
204.9583333,9.23
205,9.23
205.0416667,9.23
205.0833333,9.23
205.125,9.23
205.1666667,9.39
205.2083333,9.54
205.25,9.54
205.2916667,9.54
205.3333333,9.7
205.375,10.01
205.4166667,10.17
205.4583333,10.17
205.5,9.39
205.5416667,9.23
205.5833333,9.23
205.625,9.23
205.6666667,9.23
205.7083333,9.23
205.75,9.23
205.7916667,9.23
205.8333333,9.23
205.875,9.23
205.9166667,9.23
205.9583333,9.39
206,9.39
206.0416667,9.39
206.0833333,9.39
206.125,9.54
206.1666667,9.7
206.2083333,10.01
206.25,10.17
206.2916667,10.01
206.3333333,10.01
206.375,9.86
206.4166667,12.51
206.4583333,9.39
206.5,9.23
206.5416667,9.23
206.5833333,9.23
206.625,9.23
206.6666667,9.23
206.7083333,9.23
206.75,9.23
206.7916667,9.23
206.8333333,9.23
206.875,9.23
206.9166667,9.23
206.9583333,9.23
207,9.23
207.0416667,9.23
207.0833333,9.39
207.125,9.39
207.1666667,10.01
207.2083333,10.33
207.25,9.7
207.2916667,9.39
207.3333333,9.39
207.375,9.39
207.4166667,9.39
207.4583333,9.23
207.5,9.23
207.5416667,9.23
207.5833333,9.23
207.625,9.23
207.6666667,9.23
207.7083333,9.39
207.75,9.39
207.7916667,9.23
207.8333333,9.23
207.875,9.23
207.9166667,9.23
207.9583333,9.39
208,9.39
208.0416667,9.39
208.0833333,9.54
208.125,9.54
208.1666667,9.54
208.2083333,9.54
208.25,9.86
208.2916667,10.01
208.3333333,9.39
208.375,9.39
208.4166667,9.39
208.4583333,9.39
208.5,9.39
208.5416667,9.39
208.5833333,9.39
208.625,9.23
208.6666667,9.23
208.7083333,9.23
208.75,9.23
208.7916667,9.23
208.8333333,9.23
208.875,9.39
208.9166667,9.39
208.9583333,9.39
209,9.39
209.0416667,9.39
209.0833333,9.39
209.125,9.54
209.1666667,11.11
209.2083333,10.64
209.25,10.33
209.2916667,10.01
209.3333333,10.01
209.375,10.01
209.4166667,9.39
209.4583333,9.23
209.5,9.23
209.5416667,9.23
209.5833333,9.39
209.625,9.23
209.6666667,9.23
209.7083333,9.23
209.75,9.23
209.7916667,9.39
209.8333333,9.23
209.875,9.23
209.9166667,9.23
209.9583333,9.23
210,9.39
210.0416667,9.39
210.0833333,9.39
210.125,9.54
210.1666667,10.79
210.2083333,9.86
210.25,9.86
210.2916667,9.86
210.3333333,10.01
210.375,10.01
210.4166667,10.01
210.4583333,9.39
210.5,9.23
210.5416667,9.23
210.5833333,9.23
210.625,9.23
210.6666667,9.23
210.7083333,9.39
210.75,9.39
210.7916667,9.39
210.8333333,9.39
210.875,9.39
210.9166667,9.39
210.9583333,9.39
211,9.54
211.0416667,9.54
211.0833333,9.54
211.125,9.7
211.1666667,10.33
211.2083333,10.33
211.25,10.01
211.2916667,10.01
211.3333333,10.17
211.375,10.17
211.4166667,9.86
211.4583333,9.39
211.5,9.23
211.5416667,9.23
211.5833333,9.23
211.625,9.23
211.6666667,9.23
211.7083333,9.23
211.75,9.23
211.7916667,9.39
211.8333333,9.23
211.875,9.39
211.9166667,9.39
211.9583333,9.39
212,9.39
212.0416667,9.39
212.0833333,9.39
212.125,9.54
212.1666667,9.86
212.2083333,10.01
212.25,10.01
212.2916667,10.01
212.3333333,12.19
212.375,10.48
212.4166667,9.39
212.4583333,9.39
212.5,9.39
212.5416667,9.39
212.5833333,9.39
212.625,9.39
212.6666667,9.39
212.7083333,9.39
212.75,9.39
212.7916667,9.39
212.8333333,9.39
212.875,9.39
212.9166667,9.23
212.9583333,9.23
213,9.23
213.0416667,9.23
213.0833333,9.23
213.125,9.23
213.1666667,9.23
213.2083333,9.39
213.25,9.39
213.2916667,10.48
213.3333333,9.86
213.375,9.86
213.4166667,9.54
213.4583333,9.39
213.5,9.39
213.5416667,9.23
213.5833333,9.23
213.625,9.39
213.6666667,9.39
213.7083333,9.39
213.75,9.39
213.7916667,9.39
213.8333333,9.23
213.875,9.23
213.9166667,9.23
213.9583333,9.23
214,9.23
214.0416667,9.23
214.0833333,9.39
214.125,9.39
214.1666667,9.39
214.2083333,9.54
214.25,9.7
214.2916667,9.86
214.3333333,10.01
214.375,9.54
214.4166667,9.39
214.4583333,9.39
214.5,9.23
214.5416667,9.23
214.5833333,9.23
214.625,9.39
214.6666667,9.39
214.7083333,9.39
214.75,9.39
214.7916667,9.39
214.8333333,9.39
214.875,9.39
214.9166667,9.39
214.9583333,9.23
215,9.23
215.0416667,9.23
215.0833333,9.23
215.125,9.23
215.1666667,9.39
215.2083333,9.54
215.25,10.17
215.2916667,9.86
215.3333333,10.33
215.375,11.57
215.4166667,9.39
215.4583333,9.39
215.5,9.39
215.5416667,9.39
215.5833333,9.23
215.625,9.39
215.6666667,9.39
215.7083333,9.39
215.75,9.39
215.7916667,9.39
215.8333333,9.39
215.875,9.39
215.9166667,9.39
215.9583333,9.23
216,9.23
216.0416667,9.39
216.0833333,9.39
216.125,9.39
216.1666667,9.39
216.2083333,9.54
216.25,10.79
216.2916667,9.86
216.3333333,11.88
216.375,11.42
216.4166667,9.54
216.4583333,9.39
216.5,9.39
216.5416667,9.39
216.5833333,9.23
216.625,9.23
216.6666667,9.23
216.7083333,9.39
216.75,9.39
216.7916667,9.39
216.8333333,9.39
216.875,9.39
216.9166667,9.39
216.9583333,9.39
217,9.39
217.0416667,9.39
217.0833333,9.39
217.125,9.39
217.1666667,9.39
217.2083333,9.54
217.25,10.01
217.2916667,10.01
217.3333333,10.01
217.375,10.17
217.4166667,9.54
217.4583333,9.39
217.5,9.39
217.5416667,9.509
217.5833333,9.46
217.625,9.485
217.6666667,9.485
217.7083333,9.46
217.75,9.435
217.7916667,9.435
217.8333333,9.485
217.875,9.485
217.9166667,9.558
217.9583333,9.558
218,9.485
218.0416667,9.46
218.0833333,9.534
218.125,9.534
218.1666667,9.558
218.2083333,9.657
218.25,9.706
218.2916667,9.731
218.3333333,9.805
218.375,9.854
218.4166667,10.492
218.4583333,9.608
218.5,9.509
218.5416667,9.485
218.5833333,9.534
218.625,9.534
218.6666667,9.485
218.7083333,9.46
218.75,9.485
218.7916667,9.509
218.8333333,9.485
218.875,9.41
218.9166667,9.41
218.9583333,9.41
219,9.41
219.0416667,9.435
219.0833333,9.46
219.125,9.46
219.1666667,9.509
219.2083333,9.583
219.25,9.632
219.2916667,9.706
219.3333333,9.78
219.375,9.854
219.4166667,9.952
219.4583333,10.81
219.5,9.509
219.5416667,9.46
219.5833333,9.46
219.625,9.46
219.6666667,9.485
219.7083333,9.534
219.75,9.534
219.7916667,9.534
219.8333333,9.534
219.875,9.534
219.9166667,9.509
219.9583333,9.485
220,9.509
220.0416667,9.509
220.0833333,9.509
220.125,9.534
220.1666667,9.583
220.2083333,9.632
220.25,9.706
220.2916667,9.78
220.3333333,9.829
220.375,9.903
220.4166667,10.956
220.4583333,9.583
220.5,9.534
220.5416667,9.485
220.5833333,9.485
220.625,9.485
220.6666667,9.46
220.7083333,9.485
220.75,9.534
220.7916667,9.534
220.8333333,9.534
220.875,9.485
220.9166667,9.435
220.9583333,9.41
221,9.435
221.0416667,9.46
221.0833333,9.46
221.125,9.509
221.1666667,9.583
221.2083333,9.632
221.25,9.682
221.2916667,9.756
221.3333333,9.805
221.375,9.879
221.4166667,11.321
221.4583333,9.558
221.5,9.485
221.5416667,9.485
221.5833333,9.485
221.625,9.46
221.6666667,9.534
221.7083333,9.583
221.75,9.534
221.7916667,9.534
221.8333333,9.534
221.875,9.558
221.9166667,9.583
221.9583333,9.583
222,9.583
222.0416667,9.534
222.0833333,9.583
222.125,9.608
222.1666667,9.632
222.2083333,9.706
222.25,9.756
222.2916667,9.78
222.3333333,9.78
222.375,9.854
222.4166667,10.516
222.4583333,9.558
222.5,9.485
222.5416667,9.534
222.5833333,9.534
222.625,9.583
222.6666667,9.583
222.7083333,9.558
222.75,9.534
222.7916667,9.534
222.8333333,9.509
222.875,9.485
222.9166667,9.435
222.9583333,9.435
223,9.435
223.0416667,9.435
223.0833333,9.46
223.125,9.46
223.1666667,9.558
223.2083333,9.632
223.25,9.682
223.2916667,9.731
223.3333333,9.731
223.375,9.805
223.4166667,9.928
223.4583333,11.224
223.5,9.608
223.5416667,9.509
223.5833333,9.534
223.625,9.558
223.6666667,9.534
223.7083333,9.558
223.75,9.583
223.7916667,9.583
223.8333333,9.558
223.875,9.534
223.9166667,9.534
223.9583333,9.509
224,9.485
224.0416667,9.509
224.0833333,9.534
224.125,9.583
224.1666667,9.682
224.2083333,9.706
224.25,9.829
224.2916667,9.78
224.3333333,9.756
224.375,11.224
224.4166667,11.589
224.4583333,11.832
224.5,9.534
224.5416667,9.534
224.5833333,9.485
224.625,9.485
224.6666667,9.485
224.7083333,9.509
224.75,9.509
224.7916667,9.534
224.8333333,9.558
224.875,9.583
224.9166667,9.583
224.9583333,9.534
225,9.485
225.0416667,9.509
225.0833333,9.509
225.125,9.534
225.1666667,9.534
225.2083333,9.558
225.25,9.682
225.2916667,9.731
225.3333333,9.805
225.375,9.879
225.4166667,9.977
225.4583333,10.247
225.5,9.682
225.5416667,9.583
225.5833333,9.583
225.625,9.534
225.6666667,9.509
225.7083333,9.509
225.75,9.558
225.7916667,9.558
225.8333333,9.558
225.875,9.558
225.9166667,9.534
225.9583333,9.485
226,9.435
226.0416667,9.46
226.0833333,9.485
226.125,9.534
226.1666667,9.509
226.2083333,9.632
226.25,9.657
226.2916667,9.706
226.3333333,9.78
226.375,9.879
226.4166667,9.928
226.4583333,10.418
226.5,9.706
226.5416667,9.608
226.5833333,9.558
226.625,9.485
226.6666667,9.435
226.7083333,9.485
226.75,9.534
226.7916667,9.534
226.8333333,9.583
226.875,9.608
226.9166667,9.632
226.9583333,9.583
227,9.558
227.0416667,9.608
227.0833333,9.657
227.125,9.657
227.1666667,9.657
227.2083333,9.706
227.25,9.756
227.2916667,9.805
227.3333333,11.394
227.375,12.461
227.4166667,12.195
227.4583333,13.882
227.5,9.632
227.5416667,9.558
227.5833333,9.534
227.625,9.509
227.6666667,9.41
227.7083333,9.386
227.75,9.46
227.7916667,9.509
227.8333333,9.509
227.875,9.558
227.9166667,9.632
227.9583333,9.608
228,9.583
228.0416667,9.608
228.0833333,9.632
228.125,9.657
228.1666667,9.657
228.2083333,9.682
228.25,9.731
228.2916667,9.805
228.3333333,9.879
228.375,11.2
228.4166667,11.443
228.4583333,12.05
228.5,9.682
228.5416667,9.608
228.5833333,9.632
228.625,9.534
228.6666667,9.509
228.7083333,9.485
228.75,9.509
228.7916667,9.509
228.8333333,9.534
228.875,9.534
228.9166667,9.509
228.9583333,9.534
229,9.534
229.0416667,9.608
229.0833333,9.632
229.125,9.632
229.1666667,9.632
229.2083333,9.756
229.25,9.78
229.2916667,9.829
229.3333333,9.879
229.375,9.952
229.4166667,10.051
229.4583333,10.516
229.5,9.657
229.5416667,9.632
229.5833333,9.657
229.625,9.632
229.6666667,9.558
229.7083333,9.534
229.75,9.534
229.7916667,9.534
229.8333333,9.509
229.875,9.485
229.9166667,9.46
229.9583333,9.41
230,9.435
230.0416667,9.485
230.0833333,9.509
230.125,9.534
230.1666667,9.534
230.2083333,9.632
230.25,9.682
230.2916667,9.706
230.3333333,9.805
230.375,9.879
230.4166667,9.977
230.4583333,9.879
230.5,9.608
230.5416667,9.583
230.5833333,9.608
230.625,9.608
230.6666667,9.608
230.7083333,9.583
230.75,9.657
230.7916667,9.682
230.8333333,9.682
230.875,9.682
230.9166667,9.657
230.9583333,9.657
231,9.632
231.0416667,9.632
231.0833333,9.657
231.125,9.706
231.1666667,9.805
231.2083333,9.829
231.25,9.756
231.2916667,9.829
231.3333333,9.879
231.375,9.977
231.4166667,10.051
231.4583333,10.1
231.5,9.657
231.5416667,9.632
231.5833333,9.632
231.625,9.583
231.6666667,9.509
231.7083333,9.485
231.75,9.534
231.7916667,9.558
231.8333333,9.632
231.875,9.632
231.9166667,9.632
231.9583333,9.608
232,9.682
232.0416667,9.657
232.0833333,9.682
232.125,9.682
232.1666667,9.706
232.2083333,9.756
232.25,9.854
232.2916667,9.903
232.3333333,9.952
232.375,10.026
232.4166667,10.1
232.4583333,10.198
232.5,10.883
232.5416667,9.632
232.5833333,9.558
232.625,9.558
232.6666667,9.534
232.7083333,9.534
232.75,9.583
232.7916667,9.583
232.8333333,9.583
232.875,9.632
232.9166667,9.657
232.9583333,9.608
233,9.558
233.0416667,9.583
233.0833333,9.583
233.125,9.608
233.1666667,9.608
233.2083333,9.608
233.25,9.706
233.2916667,9.756
233.3333333,9.805
233.375,9.903
233.4166667,9.977
233.4583333,10.026
233.5,10.051
233.5416667,9.731
233.5833333,9.657
233.625,9.657
233.6666667,9.632
233.7083333,9.608
233.75,9.558
233.7916667,9.583
233.8333333,9.632
233.875,9.632
233.9166667,9.583
233.9583333,9.558
234,9.534
234.0416667,9.509
234.0833333,9.509
234.125,9.534
234.1666667,9.534
234.2083333,9.558
234.25,9.632
234.2916667,9.706
234.3333333,9.977
234.375,10.858
234.4166667,11.832
234.4583333,12.751
234.5,12.775
234.5416667,9.682
234.5833333,9.632
234.625,9.632
234.6666667,9.632
234.7083333,9.632
234.75,9.608
234.7916667,9.608
234.8333333,9.632
234.875,9.657
234.9166667,9.632
234.9583333,9.608
235,9.583
235.0416667,9.608
235.0833333,9.657
235.125,9.731
235.1666667,9.78
235.2083333,9.829
235.25,9.854
235.2916667,9.829
235.3333333,9.854
235.375,9.928
235.4166667,10.026
235.4583333,10.565
235.5,9.682
235.5416667,9.583
235.5833333,9.583
235.625,9.608
235.6666667,9.583
235.7083333,9.583
235.75,9.583
235.7916667,9.632
235.8333333,9.608
235.875,9.608
235.9166667,9.583
235.9583333,9.608
236,9.608
236.0416667,9.608
236.0833333,9.632
236.125,9.854
236.1666667,9.657
236.2083333,9.731
236.25,9.78
236.2916667,9.829
236.3333333,9.879
236.375,9.903
236.4166667,9.977
236.4583333,9.952
236.5,11.516
236.5416667,9.731
236.5833333,9.657
236.625,9.632
236.6666667,9.608
236.7083333,9.608
236.75,9.657
236.7916667,9.706
236.8333333,9.78
236.875,9.78
236.9166667,9.78
236.9583333,9.854
237,10.001
237.0416667,10.124
237.0833333,9.977
237.125,9.928
237.1666667,9.952
237.2083333,9.952
237.25,9.977
237.2916667,9.952
237.3333333,9.977
237.375,9.977
237.4166667,10.075
237.4583333,11.54
237.5,11.2
237.5416667,9.903
237.5833333,9.706
237.625,9.657
237.6666667,9.632
237.7083333,9.632
237.75,9.682
237.7916667,9.731
237.8333333,9.829
237.875,9.854
237.9166667,9.805
237.9583333,10.075
238,9.879
238.0416667,9.977
238.0833333,10.1
238.125,10.026
238.1666667,9.928
238.2083333,9.952
238.25,9.952
238.2916667,9.952
238.3333333,9.952
238.375,9.977
238.4166667,10.001
238.4583333,10.075
238.5,10.075
238.5416667,10.051
238.5833333,9.682
238.625,9.657
238.6666667,9.657
238.7083333,9.682
238.75,9.682
238.7916667,9.632
238.8333333,9.632
238.875,9.657
238.9166667,9.682
238.9583333,9.805
239,9.829
239.0416667,9.903
239.0833333,9.977
239.125,9.903
239.1666667,9.854
239.2083333,9.903
239.25,9.928
239.2916667,9.952
239.3333333,9.977
239.375,10.001
239.4166667,10.001
239.4583333,10.075
239.5,10.026
239.5416667,9.78
239.5833333,9.756
239.625,9.756
239.6666667,9.706
239.7083333,9.632
239.75,9.632
239.7916667,9.583
239.8333333,9.583
239.875,9.632
239.9166667,9.657
239.9583333,9.657
240,9.682
240.0416667,9.706
240.0833333,9.78
240.125,9.805
240.1666667,9.829
240.2083333,9.903
240.25,9.928
240.2916667,9.952
240.3333333,9.952
240.375,9.977
240.4166667,9.977
240.4583333,9.977
240.5,10.051
240.5416667,10.492
240.5833333,9.731
240.625,9.682
240.6666667,9.682
240.7083333,9.682
240.75,9.682
240.7916667,9.682
240.8333333,9.608
240.875,9.632
240.9166667,9.682
240.9583333,9.682
241,9.706
241.0416667,9.731
241.0833333,9.706
241.125,9.78
241.1666667,9.829
241.2083333,9.879
241.25,9.928
241.2916667,9.952
241.3333333,9.977
241.375,9.977
241.4166667,10.001
241.4583333,10.124
241.5,10.1
241.5416667,9.731
241.5833333,9.731
241.625,9.682
241.6666667,9.657
241.7083333,9.682
241.75,9.706
241.7916667,9.682
241.8333333,9.706
241.875,9.706
241.9166667,9.706
241.9583333,9.731
242,9.805
242.0416667,9.903
242.0833333,9.829
242.125,9.854
242.1666667,9.879
242.2083333,9.928
242.25,9.952
242.2916667,10.001
242.3333333,10.001
242.375,10.001
242.4166667,10.001
242.4583333,10.075
242.5,10.296
242.5416667,9.805
242.5833333,9.78
242.625,9.731
242.6666667,9.731
242.7083333,9.706
242.75,9.682
242.7916667,9.632
242.8333333,9.682
242.875,9.682
242.9166667,9.706
242.9583333,9.706
243,9.706
243.0416667,9.756
243.0833333,9.829
243.125,9.879
243.1666667,9.903
243.2083333,9.977
243.25,9.977
243.2916667,10.001
243.3333333,10.001
243.375,9.977
243.4166667,9.977
243.4583333,10.026
243.5,10.051
243.5416667,9.706
243.5833333,9.682
243.625,9.706
243.6666667,9.706
243.7083333,9.657
243.75,9.706
243.7916667,9.682
243.8333333,9.706
243.875,9.706
243.9166667,9.731
243.9583333,9.731
244,9.731
244.0416667,9.805
244.0833333,9.829
244.125,9.879
244.1666667,9.928
244.2083333,9.977
244.25,10.001
244.2916667,10.026
244.3333333,10.026
244.375,10.026
244.4166667,10.026
244.4583333,10.075
244.5,10.124
244.5416667,10.785
244.5833333,9.731
244.625,9.731
244.6666667,9.731
244.7083333,9.682
244.75,9.682
244.7916667,9.682
244.8333333,9.706
244.875,9.756
244.9166667,9.756
244.9583333,9.952
245,9.903
245.0416667,9.977
245.0833333,9.977
245.125,9.928
245.1666667,9.977
245.2083333,10.001
245.25,10.001
245.2916667,10.149
245.3333333,9.632
245.375,9.706
245.4166667,9.829
245.4583333,9.928
245.5,10.051
245.5416667,9.78
245.5833333,9.731
245.625,9.756
245.6666667,9.731
245.7083333,9.731
245.75,9.731
245.7916667,9.706
245.8333333,9.706
245.875,9.706
245.9166667,9.756
245.9583333,9.756
246,9.756
246.0416667,9.78
246.0833333,9.78
246.125,9.78
246.1666667,9.854
246.2083333,9.903
246.25,9.952
246.2916667,9.977
246.3333333,10.026
246.375,10.075
246.4166667,10.075
246.4583333,10.1
246.5,10.149
246.5416667,9.952
246.5833333,9.756
246.625,9.756
246.6666667,9.756
246.7083333,9.731
246.75,9.731
246.7916667,9.706
246.8333333,9.706
246.875,9.731
246.9166667,9.78
246.9583333,9.805
247,9.805
247.0416667,9.805
247.0833333,9.805
247.125,9.805
247.1666667,9.854
247.2083333,9.952
247.25,10.051
247.2916667,9.952
247.3333333,9.952
247.375,10.026
247.4166667,10.051
247.4583333,10.075
247.5,10.051
247.5416667,10.149
247.5833333,9.756
247.625,9.731
247.6666667,9.682
247.7083333,9.657
247.75,9.682
247.7916667,9.706
247.8333333,9.756
247.875,9.805
247.9166667,9.731
247.9583333,9.731
248,9.756
248.0416667,9.756
248.0833333,9.78
248.125,9.78
248.1666667,9.829
248.2083333,9.879
248.25,9.952
248.2916667,9.977
248.3333333,10.001
248.375,10.026
248.4166667,10.026
248.4583333,10.075
248.5,10.075
248.5416667,10.1
248.5833333,9.706
248.625,9.682
248.6666667,9.632
248.7083333,9.632
248.75,9.706
248.7916667,9.706
248.8333333,9.706
248.875,9.756
248.9166667,9.78
248.9583333,9.829
249,9.805
249.0416667,9.829
249.0833333,9.805
249.125,9.829
249.1666667,9.854
249.2083333,9.977
249.25,10.026
249.2916667,10.051
249.3333333,10.32
249.375,11.953
249.4166667,12.243
249.4583333,12.437
249.5,10.883
249.5416667,9.805
249.5833333,9.731
249.625,9.731
249.6666667,9.731
249.7083333,9.706
249.75,9.706
249.7916667,9.657
249.8333333,9.706
249.875,9.731
249.9166667,9.731
249.9583333,9.731
250,9.756
250.0416667,9.756
250.0833333,9.903
250.125,9.903
250.1666667,9.879
250.2083333,9.977
250.25,9.977
250.2916667,9.977
250.3333333,10.001
250.375,10.051
250.4166667,10.051
250.4583333,10.1
250.5,10.1
250.5416667,10.124
250.5833333,10.858
250.625,9.78
250.6666667,9.756
250.7083333,9.756
250.75,9.756
250.7916667,9.78
250.8333333,9.756
250.875,9.78
250.9166667,9.78
250.9583333,9.805
251,9.805
251.0416667,9.829
251.0833333,9.829
251.125,9.977
251.1666667,9.928
