$used Ripon Tw  for Tulloch qdt Tw year 2006  YC 04/10/2023,
",,,",
Jday,Inflow Tw
276.5833333,17.72222222
276.625,17.94444444
276.6666667,18
276.7083333,18.22222222
276.75,17.83333333
276.7916667,17.61111111
276.8333333,17.38888889
276.875,17.16666667
276.9166667,17
276.9583333,16.77777778
277,16.61111111
277.0416667,16.5
277.0833333,16.44444444
277.125,16.33333333
277.1666667,16.38888889
277.2083333,16.05555556
277.25,15.94444444
277.2916667,15.72222222
277.3333333,15.55555556
277.375,15.44444444
277.4166667,15.83333333
277.4583333,15.83333333
277.5,16.05555556
277.5416667,16.38888889
277.5833333,16.77777778
277.625,16.94444444
277.6666667,17.22222222
277.7083333,17.22222222
277.75,17.05555556
277.7916667,17.22222222
277.8333333,16.72222222
277.875,16.66666667
277.9166667,16.33333333
277.9583333,16.22222222
278,16.33333333
278.0416667,15.94444444
278.0833333,16.05555556
278.125,15.77777778
278.1666667,15.72222222
278.2083333,15.72222222
278.25,15.27777778
278.2916667,15.27777778
278.3333333,14.83333333
278.375,14.83333333
278.4166667,14.77777778
278.4583333,15.05555556
278.5,15.44444444
278.5416667,15.66666667
278.5833333,16.22222222
278.625,16.33333333
278.6666667,16.5
278.7083333,16.55555556
278.75,16.5
278.7916667,16.38888889
278.8333333,16.22222222
278.875,16.11111111
278.9166667,15.94444444
278.9583333,15.83333333
279,15.72222222
279.0416667,15.66666667
279.0833333,15.61111111
279.125,15.55555556
279.1666667,15.66666667
279.2083333,15.44444444
279.25,15.22222222
279.2916667,15.27777778
279.3333333,14.83333333
279.375,14.77777778
279.4166667,14.72222222
279.4583333,14.94444444
279.5,15.27777778
279.5416667,15.72222222
279.5833333,16.05555556
279.625,16.33333333
279.6666667,16.55555556
279.7083333,16.61111111
279.75,16.55555556
279.7916667,16.5
279.8333333,16.38888889
279.875,16.22222222
279.9166667,16.11111111
279.9583333,15.94444444
280,15.88888889
280.0416667,15.83333333
280.0833333,16.11111111
280.125,15.83333333
280.1666667,15.66666667
280.2083333,15.5
280.25,15.33333333
280.2916667,15.16666667
280.3333333,15
280.375,15
280.4166667,15.05555556
280.4583333,15.27777778
280.5,15.61111111
280.5416667,16
