$NML Br1 inflow year 2005 sum of NF MF Collierville PH Stanislaus PH YC 02/02/2023 ,
",,,",
Jday,Flow
311.292,9.056
311.333,9.056
311.375,9.056
311.417,9.056
311.458,9.056
311.500,9.056
311.542,9.056
311.583,9.056
311.625,9.056
311.667,9.056
311.708,9.056
311.750,9.056
311.792,9.056
311.833,9.056
311.875,9.056
311.917,9.056
311.958,9.056
312.000,7.6127
312.042,7.6127
312.083,7.6127
312.125,7.6127
312.167,7.6127
312.208,7.6127
312.250,7.6127
312.292,7.6127
312.333,7.6127
312.375,7.6127
312.417,7.6127
312.458,7.6127
312.500,7.6127
312.542,7.6127
312.583,7.6127
312.625,7.6127
312.667,7.6127
312.708,7.6127
312.750,7.6127
312.792,7.6127
312.833,7.6127
312.875,7.6127
312.917,7.6127
312.958,7.6127
313.000,7.8391
313.042,7.8391
313.083,7.8391
313.125,7.8391
313.167,7.8391
313.208,7.8391
313.250,7.8391
313.292,7.8391
313.333,7.8391
313.375,7.8391
313.417,7.8391
313.458,7.8391
313.500,7.8391
313.542,7.8391
313.583,7.8391
313.625,7.8391
313.667,7.8391
313.708,7.8391
313.750,7.8391
313.792,7.8391
313.833,7.8391
313.875,7.8391
313.917,7.8391
313.958,7.8391
314.000,11.9426
314.042,11.9426
314.083,11.9426
314.125,11.9426
314.167,11.9426
314.208,11.9426
314.250,11.9426
314.292,11.9426
314.333,11.9426
314.375,11.9426
314.417,11.9426
314.458,11.9426
314.500,11.9426
314.542,11.9426
314.583,11.9426
314.625,11.9426
314.667,11.9426
314.708,11.9426
314.750,11.9426
314.792,11.9426
314.833,11.9426
314.875,11.9426
314.917,11.9426
314.958,11.9426
315.000,19.81
315.042,19.81
315.083,19.81
315.125,19.81
315.167,19.81
315.208,19.81
315.250,19.81
315.292,19.81
315.333,19.81
315.375,19.81
315.417,19.81
315.458,19.81
315.500,19.81
315.542,19.81
315.583,19.81
315.625,19.81
315.667,19.81
315.708,19.81
315.750,19.81
315.792,19.81
315.833,19.81
315.875,19.81
315.917,19.81
315.958,19.81
316.000,17.6309
316.042,17.6309
316.083,17.6309
316.125,17.6309
316.167,17.6309
316.208,17.6309
316.250,17.6309
316.292,17.6309
316.333,17.6309
316.375,17.6309
316.417,17.6309
316.458,17.6309
316.500,17.6309
316.542,17.6309
316.583,17.6309
316.625,17.6309
316.667,17.6309
316.708,17.6309
316.750,17.6309
316.792,17.6309
316.833,17.6309
316.875,17.6309
316.917,17.6309
316.958,17.6309
317.000,20.8005
317.042,20.8005
317.083,20.8005
317.125,20.8005
317.167,20.8005
317.208,20.8005
317.250,20.8005
317.292,20.8005
317.333,20.8005
317.375,20.8005
317.417,20.8005
317.458,20.8005
317.500,20.8005
317.542,20.8005
317.583,20.8005
317.625,20.8005
317.667,20.8005
317.708,20.8005
317.750,20.8005
317.792,20.8005
317.833,20.8005
317.875,20.8005
317.917,20.8005
317.958,20.8005
318.000,20.8005
318.042,20.8005
318.083,20.8005
318.125,20.8005
318.167,20.8005
318.208,20.8005
318.250,20.8005
318.292,20.8005
318.333,20.8005
318.375,20.8005
318.417,20.8005
318.458,20.8005
318.500,20.8005
318.542,20.8005
318.583,20.8005
318.625,20.8005
318.667,20.8005
318.708,20.8005
318.750,20.8005
318.792,20.8005
318.833,20.8005
318.875,20.8005
318.917,20.8005
318.958,20.8005
319.000,21.3099
319.042,21.3099
319.083,21.3099
319.125,21.3099
319.167,21.3099
319.208,21.3099
319.250,21.3099
319.292,21.3099
319.333,21.3099
319.375,21.3099
319.417,21.3099
319.458,21.3099
319.500,21.3099
319.542,21.3099
319.583,21.3099
319.625,21.3099
319.667,21.3099
319.708,21.3099
319.750,21.3099
319.792,21.3099
319.833,21.3099
319.875,21.3099
319.917,21.3099
319.958,21.3099
320.000,23.1211
320.042,23.1211
320.083,23.1211
320.125,23.1211
320.167,23.1211
320.208,23.1211
320.250,23.1211
320.292,23.1211
320.333,23.1211
320.375,23.1211
320.417,23.1211
320.458,23.1211
320.500,23.1211
320.542,23.1211
320.583,23.1211
320.625,23.1211
320.667,23.1211
320.708,23.1211
320.750,23.1211
320.792,23.1211
320.833,23.1211
320.875,23.1211
320.917,23.1211
320.958,23.1211
321.000,21.3099
321.042,21.3099
321.083,21.3099
321.125,21.3099
321.167,21.3099
321.208,21.3099
321.250,21.3099
321.292,21.3099
321.333,21.3099
321.375,21.3099
321.417,21.3099
321.458,21.3099
321.500,21.3099
321.542,21.3099
321.583,21.3099
321.625,21.3099
321.667,21.3099
321.708,21.3099
321.750,21.3099
321.792,21.3099
321.833,21.3099
321.875,21.3099
321.917,21.3099
321.958,21.3099
322.000,25.5549
322.042,25.5549
322.083,25.5549
322.125,25.5549
322.167,25.5549
322.208,25.5549
322.250,25.5549
322.292,25.5549
322.333,25.5549
322.375,25.5549
322.417,25.5549
322.458,25.5549
322.500,25.5549
322.542,25.5549
322.583,25.5549
322.625,25.5549
322.667,25.5549
322.708,25.5549
322.750,25.5549
322.792,25.5549
322.833,25.5549
322.875,25.5549
322.917,25.5549
322.958,25.5549
323.000,20.7722
323.042,20.7722
323.083,20.7722
323.125,20.7722
323.167,20.7722
323.208,20.7722
323.250,20.7722
323.292,20.7722
323.333,20.7722
323.375,20.7722
323.417,20.7722
323.458,20.7722
323.500,20.7722
323.542,20.7722
323.583,20.7722
323.625,20.7722
323.667,20.7722
323.708,20.7722
323.750,20.7722
323.792,20.7722
323.833,20.7722
323.875,20.7722
323.917,20.7722
323.958,20.7722
324.000,19.81
324.042,19.81
324.083,19.81
324.125,19.81
324.167,19.81
324.208,19.81
324.250,19.81
324.292,19.81
324.333,19.81
324.375,19.81
324.417,19.81
324.458,19.81
324.500,19.81
324.542,19.81
324.583,19.81
324.625,19.81
324.667,19.81
324.708,19.81
324.750,19.81
324.792,19.81
324.833,19.81
324.875,19.81
324.917,19.81
324.958,19.81
325.000,20.2911
325.042,20.2911
325.083,20.2911
325.125,20.2911
325.167,20.2911
325.208,20.2911
325.250,20.2911
325.292,20.2911
325.333,20.2911
325.375,20.2911
325.417,20.2911
325.458,20.2911
325.500,20.2911
325.542,20.2911
325.583,20.2911
325.625,20.2911
325.667,20.2911
325.708,20.2911
325.750,20.2911
325.792,20.2911
325.833,20.2911
325.875,20.2911
325.917,20.2911
325.958,20.2911
326.000,21.4231
326.042,21.4231
326.083,21.4231
326.125,21.4231
326.167,21.4231
326.208,21.4231
326.250,21.4231
326.292,21.4231
326.333,21.4231
326.375,21.4231
326.417,21.4231
326.458,21.4231
326.500,21.4231
326.542,21.4231
326.583,21.4231
326.625,21.4231
326.667,21.4231
326.708,21.4231
326.750,21.4231
326.792,21.4231
326.833,21.4231
326.875,21.4231
326.917,21.4231
326.958,21.4231
327.000,20.3477
327.042,20.3477
327.083,20.3477
327.125,20.3477
327.167,20.3477
327.208,20.3477
327.250,20.3477
327.292,20.3477
327.333,20.3477
327.375,20.3477
327.417,20.3477
327.458,20.3477
327.500,20.3477
327.542,20.3477
327.583,20.3477
327.625,20.3477
327.667,20.3477
327.708,20.3477
327.750,20.3477
327.792,20.3477
327.833,20.3477
327.875,20.3477
327.917,20.3477
327.958,20.3477
328.000,18.678
328.042,18.678
328.083,18.678
328.125,18.678
328.167,18.678
328.208,18.678
328.250,18.678
328.292,18.678
328.333,18.678
328.375,18.678
328.417,18.678
328.458,18.678
328.500,18.678
328.542,18.678
328.583,18.678
328.625,18.678
328.667,18.678
328.708,18.678
328.750,18.678
328.792,18.678
328.833,18.678
328.875,18.678
328.917,18.678
328.958,18.678
329.000,21.5363
329.042,21.5363
329.083,21.5363
329.125,21.5363
329.167,21.5363
329.208,21.5363
329.250,21.5363
329.292,21.5363
329.333,21.5363
329.375,21.5363
329.417,21.5363
329.458,21.5363
329.500,21.5363
329.542,21.5363
329.583,21.5363
329.625,21.5363
329.667,21.5363
329.708,21.5363
329.750,21.5363
329.792,21.5363
329.833,21.5363
329.875,21.5363
329.917,21.5363
329.958,21.5363
330.000,20.942
330.042,20.942
330.083,20.942
330.125,20.942
330.167,20.942
330.208,20.942
330.250,20.942
330.292,20.942
330.333,20.942
330.375,20.942
330.417,20.942
330.458,20.942
330.500,20.942
330.542,20.942
330.583,20.942
330.625,20.942
330.667,20.942
330.708,20.942
330.750,20.942
330.792,20.942
330.833,20.942
330.875,20.942
330.917,20.942
330.958,20.942
331.000,21.7344
331.042,21.7344
331.083,21.7344
331.125,21.7344
331.167,21.7344
331.208,21.7344
331.250,21.7344
331.292,21.7344
331.333,21.7344
331.375,21.7344
331.417,21.7344
331.458,21.7344
331.500,21.7344
331.542,21.7344
331.583,21.7344
331.625,21.7344
331.667,21.7344
331.708,21.7344
331.750,21.7344
331.792,21.7344
331.833,21.7344
331.875,21.7344
331.917,21.7344
331.958,21.7344
332.000,24.055
332.042,24.055
332.083,24.055
332.125,24.055
332.167,24.055
332.208,24.055
332.250,24.055
332.292,24.055
332.333,24.055
332.375,24.055
332.417,24.055
332.458,24.055
332.500,24.055
332.542,24.055
332.583,24.055
332.625,24.055
332.667,24.055
332.708,24.055
332.750,24.055
332.792,24.055
332.833,24.055
332.875,24.055
332.917,24.055
332.958,24.055
333.000,21.9891
333.042,21.9891
333.083,21.9891
333.125,21.9891
333.167,21.9891
333.208,21.9891
333.250,21.9891
333.292,21.9891
333.333,21.9891
333.375,21.9891
333.417,21.9891
333.458,21.9891
333.500,21.9891
333.542,21.9891
333.583,21.9891
333.625,21.9891
333.667,21.9891
333.708,21.9891
333.750,21.9891
333.792,21.9891
333.833,21.9891
333.875,21.9891
333.917,21.9891
333.958,21.9891
334.000,24.3663
334.042,24.3663
334.083,24.3663
334.125,24.3663
334.167,24.3663
334.208,24.3663
334.250,24.3663
334.292,24.3663
334.333,24.3663
334.375,24.3663
334.417,24.3663
334.458,24.3663
334.500,24.3663
334.542,24.3663
334.583,24.3663
334.625,24.3663
334.667,24.3663
334.708,24.3663
334.750,24.3663
334.792,24.3663
334.833,24.3663
334.875,24.3663
334.917,24.3663
334.958,24.3663
335.000,27.3944
335.042,27.3944
335.083,27.3944
335.125,27.3944
335.167,27.3944
335.208,27.3944
335.250,27.3944
335.292,27.3944
335.333,27.3944
335.375,27.3944
335.417,27.3944
335.458,27.3944
335.500,27.3944
335.542,27.3944
335.583,27.3944
335.625,27.3944
335.667,27.3944
335.708,27.3944
335.750,27.3944
335.792,27.3944
335.833,27.3944
335.875,27.3944
335.917,27.3944
335.958,27.3944
336.000,55.0435
336.042,55.0435
336.083,55.0435
336.125,55.0435
336.167,55.0435
336.208,55.0435
336.250,55.0435
336.292,55.0435
336.333,55.0435
336.375,55.0435
336.417,55.0435
336.458,55.0435
336.500,55.0435
336.542,55.0435
336.583,55.0435
336.625,55.0435
336.667,55.0435
336.708,55.0435
336.750,55.0435
336.792,55.0435
336.833,55.0435
336.875,55.0435
336.917,55.0435
336.958,55.0435
337.000,25.7813
337.042,25.7813
337.083,25.7813
337.125,25.7813
337.167,25.7813
337.208,25.7813
337.250,25.7813
337.292,25.7813
337.333,25.7813
337.375,25.7813
337.417,25.7813
337.458,25.7813
337.500,25.7813
337.542,25.7813
337.583,25.7813
337.625,25.7813
337.667,25.7813
337.708,25.7813
337.750,25.7813
337.792,25.7813
337.833,25.7813
337.875,25.7813
337.917,25.7813
337.958,25.7813
338.000,26.885
338.042,26.885
338.083,26.885
338.125,26.885
338.167,26.885
338.208,26.885
338.250,26.885
338.292,26.885
338.333,26.885
338.375,26.885
338.417,26.885
338.458,26.885
338.500,26.885
338.542,26.885
338.583,26.885
338.625,26.885
338.667,26.885
338.708,26.885
338.750,26.885
338.792,26.885
338.833,26.885
338.875,26.885
338.917,26.885
338.958,26.885
339.000,30.9319
339.042,30.9319
339.083,30.9319
339.125,30.9319
339.167,30.9319
339.208,30.9319
339.250,30.9319
339.292,30.9319
339.333,30.9319
339.375,30.9319
339.417,30.9319
339.458,30.9319
339.500,30.9319
339.542,30.9319
339.583,30.9319
339.625,30.9319
339.667,30.9319
339.708,30.9319
339.750,30.9319
339.792,30.9319
339.833,30.9319
339.875,30.9319
339.917,30.9319
339.958,30.9319
340.000,27.7623
340.042,27.7623
340.083,27.7623
340.125,27.7623
340.167,27.7623
340.208,27.7623
340.250,27.7623
340.292,27.7623
340.333,27.7623
340.375,27.7623
340.417,27.7623
340.458,27.7623
340.500,27.7623
340.542,27.7623
340.583,27.7623
340.625,27.7623
340.667,27.7623
340.708,27.7623
340.750,27.7623
340.792,27.7623
340.833,27.7623
340.875,27.7623
340.917,27.7623
340.958,27.7623
341.000,31.1866
341.042,31.1866
341.083,31.1866
341.125,31.1866
341.167,31.1866
341.208,31.1866
341.250,31.1866
341.292,31.1866
341.333,31.1866
341.375,31.1866
341.417,31.1866
341.458,31.1866
341.500,31.1866
341.542,31.1866
341.583,31.1866
341.625,31.1866
341.667,31.1866
341.708,31.1866
341.750,31.1866
341.792,31.1866
341.833,31.1866
341.875,31.1866
341.917,31.1866
341.958,31.1866
342.000,31.696
342.042,31.696
342.083,31.696
342.125,31.696
342.167,31.696
342.208,31.696
342.250,31.696
342.292,31.696
342.333,31.696
342.375,31.696
342.417,31.696
342.458,31.696
342.500,31.696
342.542,31.696
342.583,31.696
342.625,31.696
342.667,31.696
342.708,31.696
342.750,31.696
342.792,31.696
342.833,31.696
342.875,31.696
342.917,31.696
342.958,31.696
343.000,19.9515
343.042,19.9515
343.083,19.9515
343.125,19.9515
343.167,19.9515
343.208,19.9515
343.250,19.9515
343.292,19.9515
343.333,19.9515
343.375,19.9515
343.417,19.9515
343.458,19.9515
343.500,19.9515
343.542,19.9515
343.583,19.9515
343.625,19.9515
343.667,19.9515
343.708,19.9515
343.750,19.9515
343.792,19.9515
343.833,19.9515
343.875,19.9515
343.917,19.9515
343.958,19.9515
344.000,17.4894
344.042,17.4894
344.083,17.4894
344.125,17.4894
344.167,17.4894
344.208,17.4894
344.250,17.4894
344.292,17.4894
344.333,17.4894
344.375,17.4894
344.417,17.4894
344.458,17.4894
344.500,17.4894
344.542,17.4894
344.583,17.4894
344.625,17.4894
344.667,17.4894
344.708,17.4894
344.750,17.4894
344.792,17.4894
344.833,17.4894
344.875,17.4894
344.917,17.4894
344.958,17.4894
345.000,17.7441
345.042,17.7441
345.083,17.7441
345.125,17.7441
345.167,17.7441
345.208,17.7441
345.250,17.7441
345.292,17.7441
345.333,17.7441
345.375,17.7441
345.417,17.7441
345.458,17.7441
345.500,17.7441
345.542,17.7441
345.583,17.7441
345.625,17.7441
345.667,17.7441
345.708,17.7441
345.750,17.7441
345.792,17.7441
345.833,17.7441
345.875,17.7441
345.917,17.7441
345.958,17.7441
346.000,23.0362
346.042,23.0362
346.083,23.0362
346.125,23.0362
346.167,23.0362
346.208,23.0362
346.250,23.0362
346.292,23.0362
346.333,23.0362
346.375,23.0362
346.417,23.0362
346.458,23.0362
346.500,23.0362
346.542,23.0362
346.583,23.0362
346.625,23.0362
346.667,23.0362
346.708,23.0362
346.750,23.0362
346.792,23.0362
346.833,23.0362
346.875,23.0362
346.917,23.0362
346.958,23.0362
347.000,27.2812
347.042,27.2812
347.083,27.2812
347.125,27.2812
347.167,27.2812
347.208,27.2812
347.250,27.2812
347.292,27.2812
347.333,27.2812
347.375,27.2812
347.417,27.2812
347.458,27.2812
347.500,27.2812
347.542,27.2812
347.583,27.2812
347.625,27.2812
347.667,27.2812
347.708,27.2812
347.750,27.2812
347.792,27.2812
347.833,27.2812
347.875,27.2812
347.917,27.2812
347.958,27.2812
348.000,27.9038
348.042,27.9038
348.083,27.9038
348.125,27.9038
348.167,27.9038
348.208,27.9038
348.250,27.9038
348.292,27.9038
348.333,27.9038
348.375,27.9038
348.417,27.9038
348.458,27.9038
348.500,27.9038
348.542,27.9038
348.583,27.9038
348.625,27.9038
348.667,27.9038
348.708,27.9038
348.750,27.9038
348.792,27.9038
348.833,27.9038
348.875,27.9038
348.917,27.9038
348.958,27.9038
349.000,27.451
349.042,27.451
349.083,27.451
349.125,27.451
349.167,27.451
349.208,27.451
349.250,27.451
349.292,27.451
349.333,27.451
349.375,27.451
349.417,27.451
349.458,27.451
349.500,27.451
349.542,27.451
349.583,27.451
349.625,27.451
349.667,27.451
349.708,27.451
349.750,27.451
349.792,27.451
349.833,27.451
349.875,27.451
349.917,27.451
349.958,27.451
350.000,28.2434
350.042,28.2434
350.083,28.2434
350.125,28.2434
350.167,28.2434
350.208,28.2434
350.250,28.2434
350.292,28.2434
350.333,28.2434
350.375,28.2434
350.417,28.2434
350.458,28.2434
350.500,28.2434
350.542,28.2434
350.583,28.2434
350.625,28.2434
350.667,28.2434
350.708,28.2434
350.750,28.2434
350.792,28.2434
350.833,28.2434
350.875,28.2434
350.917,28.2434
350.958,28.2434
351.000,24.7625
351.042,24.7625
351.083,24.7625
351.125,24.7625
351.167,24.7625
351.208,24.7625
351.250,24.7625
351.292,24.7625
351.333,24.7625
351.375,24.7625
351.417,24.7625
351.458,24.7625
351.500,24.7625
351.542,24.7625
351.583,24.7625
351.625,24.7625
351.667,24.7625
351.708,24.7625
351.750,24.7625
351.792,24.7625
351.833,24.7625
351.875,24.7625
351.917,24.7625
351.958,24.7625
352.000,26.5171
352.042,26.5171
352.083,26.5171
352.125,26.5171
352.167,26.5171
352.208,26.5171
352.250,26.5171
352.292,26.5171
352.333,26.5171
352.375,26.5171
352.417,26.5171
352.458,26.5171
352.500,26.5171
352.542,26.5171
352.583,26.5171
352.625,26.5171
352.667,26.5171
352.708,26.5171
352.750,26.5171
352.792,26.5171
352.833,26.5171
352.875,26.5171
352.917,26.5171
352.958,26.5171
353.000,30.1395
353.042,30.1395
353.083,30.1395
353.125,30.1395
353.167,30.1395
353.208,30.1395
353.250,30.1395
353.292,30.1395
353.333,30.1395
353.375,30.1395
353.417,30.1395
353.458,30.1395
353.500,30.1395
353.542,30.1395
353.583,30.1395
353.625,30.1395
353.667,30.1395
353.708,30.1395
353.750,30.1395
353.792,30.1395
353.833,30.1395
353.875,30.1395
353.917,30.1395
353.958,30.1395
354.000,33.0261
354.042,33.0261
354.083,33.0261
354.125,33.0261
354.167,33.0261
354.208,33.0261
354.250,33.0261
354.292,33.0261
354.333,33.0261
354.375,33.0261
354.417,33.0261
354.458,33.0261
354.500,33.0261
354.542,33.0261
354.583,33.0261
354.625,33.0261
354.667,33.0261
354.708,33.0261
354.750,33.0261
354.792,33.0261
354.833,33.0261
354.875,33.0261
354.917,33.0261
354.958,33.0261
355.000,29.0924
355.042,29.0924
355.083,29.0924
355.125,29.0924
355.167,29.0924
355.208,29.0924
355.250,29.0924
355.292,29.0924
355.333,29.0924
355.375,29.0924
355.417,29.0924
355.458,29.0924
355.500,29.0924
355.542,29.0924
355.583,29.0924
355.625,29.0924
355.667,29.0924
355.708,29.0924
355.750,29.0924
355.792,29.0924
355.833,29.0924
355.875,29.0924
355.917,29.0924
355.958,29.0924
356.000,78.1646
356.042,78.1646
356.083,78.1646
356.125,78.1646
356.167,78.1646
356.208,78.1646
356.250,78.1646
356.292,78.1646
356.333,78.1646
356.375,78.1646
356.417,78.1646
356.458,78.1646
356.500,78.1646
356.542,78.1646
356.583,78.1646
356.625,78.1646
356.667,78.1646
356.708,78.1646
356.750,78.1646
356.792,78.1646
356.833,78.1646
356.875,78.1646
356.917,78.1646
356.958,78.1646
357.000,60.845
357.042,60.845
357.083,60.845
357.125,60.845
357.167,60.845
357.208,60.845
357.250,60.845
357.292,60.845
357.333,60.845
357.375,60.845
357.417,60.845
357.458,60.845
357.500,60.845
357.542,60.845
357.583,60.845
357.625,60.845
357.667,60.845
357.708,60.845
357.750,60.845
357.792,60.845
357.833,60.845
357.875,60.845
357.917,60.845
357.958,60.845
358.000,41.1199
358.042,41.1199
358.083,41.1199
358.125,41.1199
358.167,41.1199
358.208,41.1199
358.250,41.1199
358.292,41.1199
358.333,41.1199
358.375,41.1199
358.417,41.1199
358.458,41.1199
358.500,41.1199
358.542,41.1199
358.583,41.1199
358.625,41.1199
358.667,41.1199
358.708,41.1199
358.750,41.1199
358.792,41.1199
358.833,41.1199
358.875,41.1199
358.917,41.1199
358.958,41.1199
359.000,28.8377
359.042,28.8377
359.083,28.8377
359.125,28.8377
359.167,28.8377
359.208,28.8377
359.250,28.8377
359.292,28.8377
359.333,28.8377
359.375,28.8377
359.417,28.8377
359.458,28.8377
359.500,28.8377
359.542,28.8377
359.583,28.8377
359.625,28.8377
359.667,28.8377
359.708,28.8377
359.750,28.8377
359.792,28.8377
359.833,28.8377
359.875,28.8377
359.917,28.8377
359.958,28.8377
360.000,39.054
360.042,39.054
360.083,39.054
360.125,39.054
360.167,39.054
360.208,39.054
360.250,39.054
360.292,39.054
360.333,39.054
360.375,39.054
360.417,39.054
360.458,39.054
360.500,39.054
360.542,39.054
360.583,39.054
360.625,39.054
360.667,39.054
360.708,39.054
360.750,39.054
360.792,39.054
360.833,39.054
360.875,39.054
360.917,39.054
360.958,39.054
361.000,26.9133
361.042,26.9133
361.083,26.9133
361.125,26.9133
361.167,26.9133
361.208,26.9133
361.250,26.9133
361.292,26.9133
361.333,26.9133
361.375,26.9133
361.417,26.9133
361.458,26.9133
361.500,26.9133
361.542,26.9133
361.583,26.9133
361.625,26.9133
361.667,26.9133
361.708,26.9133
361.750,26.9133
361.792,26.9133
361.833,26.9133
361.875,26.9133
361.917,26.9133
361.958,26.9133
362.000,55.468
362.042,55.468
362.083,55.468
362.125,55.468
362.167,55.468
362.208,55.468
362.250,55.468
362.292,55.468
362.333,55.468
362.375,55.468
362.417,55.468
362.458,55.468
362.500,55.468
362.542,55.468
362.583,55.468
362.625,55.468
362.667,55.468
362.708,55.468
362.750,55.468
362.792,55.468
362.833,55.468
362.875,55.468
362.917,55.468
362.958,55.468
363.000,50.8268
363.042,50.8268
363.083,50.8268
363.125,50.8268
363.167,50.8268
363.208,50.8268
363.250,50.8268
363.292,50.8268
363.333,50.8268
363.375,50.8268
363.417,50.8268
363.458,50.8268
363.500,50.8268
363.542,50.8268
363.583,50.8268
363.625,50.8268
363.667,50.8268
363.708,50.8268
363.750,50.8268
363.792,50.8268
363.833,50.8268
363.875,50.8268
363.917,50.8268
363.958,50.8268
364.000,52.9493
364.042,52.9493
364.083,52.9493
364.125,52.9493
364.167,52.9493
364.208,52.9493
364.250,52.9493
364.292,52.9493
364.333,52.9493
364.375,52.9493
364.417,52.9493
364.458,52.9493
364.500,52.9493
364.542,52.9493
364.583,52.9493
364.625,52.9493
364.667,52.9493
364.708,52.9493
364.750,52.9493
364.792,52.9493
364.833,52.9493
364.875,52.9493
364.917,52.9493
364.958,52.9493
365.000,352.0351893
365.042,352.0351893
365.083,352.0351893
365.125,352.0351893
365.167,352.0351893
365.208,352.0351893
365.250,352.0351893
365.292,352.0351893
365.333,352.0351893
365.375,352.0351893
365.417,352.0351893
365.458,352.0351893
365.500,352.0351893
365.542,352.0351893
365.583,352.0351893
365.625,352.0351893
365.667,352.0351893
365.708,352.0351893
365.750,352.0351893
365.792,352.0351893
365.833,352.0351893
365.875,352.0351893
365.917,352.0351893
365.958,352.0351893
366.000,92.6797441
