$Br1 inflow Tw year 2005 YC 03/22/2023,
",,,",
Jday,Tw
172.2083333,13.49092017
172.25,13.54992817
172.2916667,13.54992817
172.3333333,13.60893617
172.375,13.60893617
172.4166667,13.64827484
172.4583333,13.50649172
172.5,13.64827484
172.5416667,13.60893617
172.5833333,13.60893617
172.625,13.49092017
172.6666667,13.43191216
172.7083333,13.39257349
172.75,13.39257349
172.7916667,13.39257349
172.8333333,13.43191216
172.875,13.43191216
172.9166667,13.50649172
172.9583333,13.54992817
173,13.79593346
173.0416667,13.79593346
173.0833333,13.89389584
173.125,13.89389584
173.1666667,13.89389584
173.2083333,14.01145069
173.25,14.01145069
173.2916667,14.01145069
173.3333333,14.01145069
173.375,14.07022811
173.4166667,14.07022811
173.4583333,13.90205937
173.5,14.07022811
173.5416667,13.95267326
173.5833333,13.85471089
173.625,13.79593346
173.6666667,13.73715603
173.7083333,13.73715603
173.75,13.73715603
173.7916667,13.79593346
173.8333333,13.79593346
173.875,13.85471089
173.9166667,13.89389584
173.9583333,13.89389584
174,14.33215628
174.0416667,14.33215628
174.0833333,14.38011779
174.125,14.38011779
174.1666667,14.36812741
174.2083333,14.38011779
174.25,14.38011779
174.2916667,14.38011779
174.3333333,14.38011779
174.375,14.4280793
174.4166667,14.4280793
174.4583333,14.46005363
174.5,14.46005363
174.5416667,14.46005363
174.5833333,14.4280793
174.625,14.36812741
174.6666667,14.33215628
174.7083333,14.28419478
174.75,14.28419478
174.7916667,14.28419478
174.8333333,14.28419478
174.875,14.33215628
174.9166667,14.33215628
174.9583333,14.33215628
175,14.23343557
175.0416667,14.28609924
175.0833333,14.32120835
175.125,14.37387202
175.1666667,14.39032942
175.2083333,14.37387202
175.25,14.4265357
175.2916667,14.4265357
175.3333333,14.4265357
175.375,14.47919937
175.4166667,14.47919937
175.4583333,14.51430848
175.5,14.51430848
175.5416667,14.51430848
175.5833333,14.47919937
175.625,14.39032942
175.6666667,14.32120835
175.7083333,14.32120835
175.75,14.28609924
175.7916667,14.32120835
175.8333333,14.32120835
175.875,14.37387202
175.9166667,14.37387202
175.9583333,14.4265357
176,14.81562961
176.0416667,14.81562961
176.0833333,14.84648164
176.125,14.84648164
176.1666667,14.82623499
176.2083333,14.89275968
176.25,14.89275968
176.2916667,14.89275968
176.3333333,14.89275968
176.375,14.93903772
176.4166667,14.93903772
176.4583333,14.98531576
176.5,14.89275968
176.5416667,14.89275968
176.5833333,14.84648164
