$NML Br1 inflow Tw year 2005 gap filled with dly averaged filled Tw YC 02/02/2023,
",,,",
Jday,Tw (deg C)
231.292,12.86233664
231.333,12.74070225
231.375,12.69532695
231.417,12.69657392
231.458,12.71212275
231.500,12.85045205
231.542,12.68125108
231.583,12.63544802
231.625,12.68113809
231.667,12.69564172
231.708,12.77220346
231.750,12.82846254
231.792,12.86233664
231.833,12.95309935
231.875,12.99785722
231.917,13.08861993
231.958,13.13431
232.000,13.21056908
232.042,13.00140291
232.083,13.03870975
232.125,13.02221969
232.167,12.97406869
232.208,12.97221461
232.250,12.79597598
232.292,12.68318393
232.333,12.56973227
232.375,12.54672476
232.417,12.50290048
232.458,12.49977789
232.500,12.50909092
232.542,12.63750151
232.583,12.76996656
232.625,12.56940527
232.667,12.55171108
232.708,12.55822852
232.750,12.68132984
232.792,12.73632123
232.833,12.84977289
232.875,12.93024441
232.917,12.97406869
232.958,13.02221969
233.000,13.05454022
233.042,13.10402828
233.083,13.06641567
233.125,13.05003053
233.167,13.00218594
233.208,13.01965359
233.250,12.86349449
233.292,12.71315215
233.333,12.60042242
233.375,12.61691567
233.417,12.57391341
233.458,12.50902828
233.500,12.46987362
233.542,12.52321597
233.583,12.47691341
233.625,12.62571371
233.667,12.72755606
233.708,12.69533308
233.750,12.69784954
233.792,12.78837738
233.833,12.88472197
233.875,12.98106657
233.917,13.06168143
233.958,13.10952603
234.000,13.14164089
234.042,13.44436953
234.083,13.45822683
234.125,13.44436953
234.167,13.40164286
234.208,13.33120158
234.250,13.28680422
234.292,13.13315768
234.333,13.03384703
234.375,13.05764286
234.417,12.9866242
234.458,12.92380285
234.500,12.96343868
234.542,13.08596777
234.583,13.06050125
234.625,13.04889203
234.667,13.06925208
234.708,13.14027074
234.750,13.17138819
234.792,13.25626415
234.833,13.32670542
234.875,13.41158139
234.917,13.46250537
234.958,13.51031465
235.000,13.55304132
235.042,13.88553158
235.083,13.89848969
235.125,13.80817032
235.167,13.78277241
235.208,13.7319766
235.250,13.72070435
235.292,13.61911273
235.333,13.53047922
235.375,13.51868864
235.417,13.46789283
235.458,13.3849033
235.500,13.43446177
235.542,13.51234135
235.583,13.53773925
235.625,13.49821569
235.667,13.49329074
235.708,13.55704466
235.750,13.56831692
235.792,13.57958917
235.833,13.668741
235.875,13.74493472
235.917,13.90581953
235.958,13.94876718
236.000,13.9871232
236.042,13.83100041
236.083,13.84420913
236.125,13.83100041
236.167,13.79082388
236.208,13.69671173
236.250,13.60259958
236.292,13.49472834
236.333,13.45977507
236.375,13.36566292
236.417,13.33777438
236.458,13.21038615
236.500,13.30282111
236.542,13.36253035
236.583,13.31602983
236.625,13.34299764
236.667,13.31080657
236.708,13.33814475
236.750,13.3598893
236.792,13.38108348
236.833,13.41548639
236.875,13.4831811
236.917,13.68259799
236.958,13.47108348
237.000,13.57096926
237.042,13.4466242
237.083,13.41269778
237.125,13.41269778
237.167,13.36851201
237.208,13.29566521
237.250,13.19356026
237.292,13.12538173
237.333,13.03760731
237.375,12.9843564
237.417,12.95976654
237.458,12.88301141
237.500,12.95477257
237.542,12.98734193
237.583,13.09938053
237.625,13.01660007
237.667,12.97936243
237.708,12.98902468
237.750,13.07679911
237.792,13.11571949
237.833,13.20349392
237.875,13.29126835
237.917,13.37904277
237.958,13.42263143
238.000,13.35418149
238.042,13.82773838
238.083,13.82773838
238.125,13.82773838
238.167,13.87238468
238.208,13.70438692
238.250,13.61793979
238.292,13.59711669
238.333,13.51066956
238.375,13.51461787
238.417,13.53120464
238.458,13.4811563
238.500,13.51038155
238.542,13.4316135
238.583,13.4563849
238.625,13.37645114
238.667,13.41107842
238.708,13.47325969
238.750,13.54757389
238.792,13.62188809
238.833,13.70884076
238.875,13.84877899
238.917,13.84483069
238.958,13.94786459
239.000,13.99690185
239.042,13.89196193
239.083,13.90482817
239.125,13.89196193
239.167,13.93127977
239.208,13.74013426
239.250,13.66186462
239.292,13.63034834
239.333,13.53814028
239.375,13.51949024
239.417,13.57439824
239.458,13.53472733
239.500,13.52229397
239.542,13.40863214
239.583,13.40863214
239.625,13.39357808
239.667,13.48797396
239.708,13.49322166
239.750,13.5720274
239.792,13.65083313
239.833,13.72963886
239.875,13.82131084
239.917,13.88671423
239.958,13.98600475
240.000,14.02513957
240.042,14.06019128
240.083,14.07342171
240.125,13.99863303
240.167,14.04622929
240.208,13.9086661
240.250,13.83087117
240.292,13.80193328
240.333,13.71143714
240.375,13.69520046
240.417,13.67114558
240.458,13.57824346
240.500,13.52638018
240.542,13.50044853
240.583,13.50044853
240.625,13.47679159
240.667,13.57824346
240.708,13.58177893
240.750,13.64634343
240.792,13.72413835
240.833,13.80193328
240.875,13.87972821
240.917,13.93106228
240.958,13.97022435
241.000,14.00885721
241.042,13.64323984
241.083,13.65768995
241.125,13.65768995
241.167,13.63264273
241.208,13.55533497
241.250,13.46682801
241.292,13.36387093
241.333,13.29535894
241.375,13.20685198
241.417,13.23034283
241.458,13.22083548
241.500,13.17628096
241.542,13.06283626
241.583,13.11233355
241.625,13.14183587
241.667,13.1368931
241.708,13.17734966
241.750,13.21635933
241.792,13.255369
241.833,13.29437866
241.875,13.48573322
241.917,13.37734077
241.958,13.4707905
242.000,13.51474293
242.042,14.34241535
242.083,14.25664845
242.125,14.24623014
242.167,14.21580867
242.208,13.9934335
242.250,14.16947139
242.292,14.09821014
242.333,13.76982706
242.375,14.0510394
242.417,14.00019804
242.458,13.87317463
242.500,13.75698625
242.542,13.56461582
242.583,13.4320893
242.625,13.36674228
242.667,13.31181358
242.708,13.27730477
242.750,13.59882542
242.792,13.68459232
242.833,13.68459232
242.875,13.99966657
242.917,13.85612613
242.958,13.85612613
243.000,13.94189303
243.042,14.40271717
243.083,14.40271717
243.125,14.40271717
243.167,14.31566241
243.208,14.22860765
243.250,14.48977193
243.292,14.48977193
243.333,14.3876035
243.375,14.54780843
243.417,14.54780843
243.458,14.54780843
243.500,14.48977193
243.542,14.40271717
243.583,14.40271717
243.625,14.31566241
243.667,14.22860765
243.708,14.22860765
243.750,14.22860765
243.792,14.22860765
243.833,14.31566241
243.875,14.3876035
243.917,14.40271717
243.958,14.40271717
244.000,14.40271717
244.042,14.4398539
244.083,14.36605778
244.125,14.36605778
244.167,14.36605778
244.208,14.29226166
244.250,14.4398539
244.292,14.4398539
244.333,14.35785821
244.375,14.4398539
244.417,14.56284744
244.458,14.56284744
244.500,14.56284744
244.542,14.48905132
244.583,14.48905132
244.625,14.4398539
244.667,14.21846553
244.708,14.14466941
244.750,14.14466941
244.792,14.14466941
244.833,14.21846553
244.875,14.35785821
244.917,14.21846553
244.958,14.29226166
245.000,14.29226166
245.042,14.19508844
245.083,14.19508844
245.125,14.13179295
245.167,14.13179295
245.208,14.13179295
245.250,14.19508844
245.292,14.25838394
245.333,14.25838394
245.375,14.32167943
245.417,14.32167943
245.458,14.32167943
245.500,14.36387643
245.542,14.42717192
245.583,14.26190035
245.625,14.42717192
245.667,14.36387643
245.708,14.32167943
245.750,14.25838394
245.792,14.25838394
245.833,14.19508844
245.875,14.19508844
245.917,14.19508844
245.958,14.19508844
246.000,14.19508844
246.042,14.10146505
246.083,14.03607303
246.125,14.03607303
246.167,14.03607303
246.208,14.03607303
246.250,14.07946681
246.292,14.07946681
246.333,14.03607303
246.375,14.1228606
246.417,14.15178978
246.458,14.19518357
246.500,14.23857735
246.542,14.19518357
246.583,14.10146505
246.625,14.23857735
246.667,14.19518357
246.708,14.1228606
246.750,14.1228606
246.792,14.07946681
246.833,14.07946681
246.875,14.07946681
246.917,14.03607303
246.958,13.99267925
247.000,13.99267925
247.042,13.762241
247.083,13.69409285
247.125,13.69409285
247.167,13.69409285
247.208,13.69409285
247.250,13.69409285
247.292,13.69409285
247.333,13.69409285
247.375,13.72964841
247.417,13.76520396
247.458,13.86001878
247.500,13.93112989
247.542,13.89557433
247.583,13.762241
247.625,13.89557433
247.667,13.89557433
247.708,13.80075952
247.750,13.76520396
247.792,13.72964841
247.833,13.72964841
247.875,13.72964841
247.917,13.72964841
247.958,13.69409285
248.000,13.69409285
248.042,14.01740504
248.083,13.9638316
248.125,13.9638316
248.167,13.9638316
248.208,13.9638316
248.250,13.9638316
248.292,14.03333228
248.333,13.9638316
248.375,14.03333228
248.417,14.17233363
248.458,14.10283295
248.500,14.10283295
248.542,14.2418343
248.583,14.01740504
248.625,14.28816809
248.667,14.17233363
248.708,14.03333228
248.750,13.9638316
248.792,13.89433093
248.833,13.89433093
248.875,13.82483025
248.917,13.82483025
248.958,13.89433093
249.000,13.89433093
249.042,13.71659151
249.083,13.77135078
249.125,13.77135078
249.167,13.77135078
249.208,13.71659151
249.250,13.71659151
249.292,13.75880178
249.333,13.71659151
249.375,13.77135078
249.417,13.82611006
249.458,13.93562862
249.500,13.93562862
249.542,13.93562862
249.583,13.88086934
249.625,13.82611006
249.667,13.77135078
249.708,13.71659151
249.750,13.75880178
249.792,13.66183223
249.833,13.66183223
249.875,13.66183223
249.917,13.66183223
249.958,13.66183223
250.000,13.71659151
250.042,13.8921596
250.083,13.8921596
250.125,13.8921596
250.167,13.8921596
250.208,13.8921596
250.250,13.8921596
250.292,13.92214011
250.333,13.8921596
250.375,13.95472761
250.417,14.01729562
250.458,14.01729562
250.500,14.07986363
250.542,14.14243164
250.583,14.01729562
250.625,14.01729562
250.667,13.95472761
250.708,13.8921596
250.750,13.92214011
250.792,13.8295916
250.833,13.8295916
250.875,13.8295916
250.917,13.8295916
250.958,13.8295916
251.000,13.8921596
251.042,13.7218253
251.083,13.7218253
251.125,13.7218253
251.167,13.7218253
251.208,13.7218253
251.250,13.7218253
251.292,13.78854012
251.333,13.7218253
251.375,13.76735579
251.417,13.81288629
251.458,13.94947776
251.500,13.90394727
251.542,13.97983143
251.583,13.94947776
251.625,13.90394727
251.667,13.81288629
251.708,13.76735579
251.750,13.78854012
251.792,13.81288629
251.833,13.76735579
251.875,13.76735579
251.917,13.76735579
251.958,13.7218253
252.000,13.67629481
252.042,13.73359217
252.083,13.73359217
252.125,13.73359217
252.167,13.73359217
252.208,13.73359217
252.250,13.73359217
252.292,13.77333176
252.333,13.79862059
252.375,13.79862059
252.417,13.86364901
252.458,13.86364901
252.500,13.86364901
252.542,13.92867743
252.583,13.99370585
252.625,14.05873427
252.667,13.86364901
252.708,13.79862059
252.750,13.73359217
252.792,13.73359217
252.833,13.69023989
252.875,13.69023989
252.917,13.56018306
252.958,13.56018306
253.000,13.77333176
253.042,13.16951433
253.083,13.16951433
253.125,13.16951433
253.167,13.16951433
253.208,13.16951433
253.250,13.16951433
253.292,13.22013458
253.333,13.22013458
253.375,13.22013458
253.417,13.25388141
253.458,13.22821976
253.500,13.30450166
253.542,13.35512191
253.583,13.40574216
253.625,13.30450166
253.667,12.50007224
253.708,12.49324791
253.750,12.54650108
253.792,12.61870516
253.833,12.69090924
253.875,12.69828899
253.917,12.74149307
253.958,12.77049307
254.000,12.8581985
254.042,12.6369474
254.083,12.6369474
254.125,12.58032409
254.167,12.4764971
254.208,12.39760875
254.250,12.35917808
254.292,12.28028974
254.333,12.22634004
254.375,12.1474517
254.417,12.15258953
254.458,12.03241635
254.500,12.06630855
254.542,12.07572818
254.583,12.06020916
254.625,12.09189383
254.667,12.0413699
254.708,12.10473922
254.750,12.17239035
254.792,12.22634004
254.833,12.32139403
254.875,12.35917808
254.917,12.36592409
254.958,12.38572491
255.000,12.55424335
255.042,12.61051844
255.083,12.54408679
255.125,12.48102204
255.167,12.48546808
255.208,12.46030261
255.250,12.40107959
255.292,12.31224506
255.333,12.23851844
255.375,12.21166952
255.417,12.18589974
255.458,12.10273337
255.500,12.06745369
255.542,12.03784218
255.583,12.15223067
255.625,12.41014434
255.667,12.37224506
255.708,12.26851844
255.750,12.21166952
255.792,12.30050405
255.833,12.40384218
255.875,12.4451947
255.917,12.50441772
255.958,12.51507959
256.000,12.66474776
256.042,12.40897764
256.083,12.42672189
256.125,12.39918358
256.167,12.39194315
256.208,12.32309545
256.250,12.20896518
256.292,12.12166346
256.333,12.03507151
256.375,12.02059066
256.417,11.93399871
256.458,11.93787674
256.500,11.96929309
256.542,11.99938504
256.583,12.07282055
256.625,12.0171293
256.667,11.95878926
256.708,11.95142803
256.750,12.03170912
256.792,12.18132789
256.833,12.25741601
256.875,12.34339335
256.917,12.41224105
256.958,12.46405427
257.000,12.48903894
257.042,12.63628486
257.083,12.6507309
257.125,12.58732403
257.167,12.54150975
257.208,12.56285081
257.250,12.45490197
257.292,12.33250708
257.333,12.25907303
257.375,12.20008502
257.417,12.12665097
257.458,12.11662379
257.500,12.05763578
257.542,12.02814178
257.583,12.06265656
257.625,12.07710261
257.667,12.07268374
257.708,12.12979752
257.750,12.17119293
257.792,12.25907303
257.833,12.36200109
257.875,12.40279459
257.917,12.50886919
257.958,12.52016869
258.000,12.54966269
258.042,12.58187612
258.083,12.59611416
258.125,12.59611416
258.167,12.61262423
258.208,12.51296399
258.250,12.45715087
258.292,12.38766922
258.333,12.31818757
258.375,12.28578416
258.417,12.28558839
258.458,12.28596214
258.500,12.17453166
258.542,12.13238706
258.583,12.11871854
258.625,12.13238706
258.667,12.17453166
258.708,12.18206583
258.750,12.24420908
258.792,12.32792877
258.833,12.41107894
258.875,12.4942291
258.917,12.55004223
258.958,12.59161731
259.000,12.61895435
259.042,12.66301508
259.083,12.67683087
259.125,12.67683087
259.167,12.69008224
259.208,12.59614666
259.250,12.5287256
259.292,12.51996683
259.333,12.3938835
259.375,12.39894052
259.417,12.33096683
259.458,12.33602385
259.500,12.34052823
259.542,12.24097122
259.583,12.22770806
259.625,12.24097122
259.667,12.20938788
259.708,12.25902961
259.750,12.28612034
259.792,12.41220367
259.833,12.44804139
259.875,12.51546245
259.917,12.56906771
259.958,12.60940981
260.000,12.63648876
260.042,12.53121133
260.083,12.58878195
260.125,12.57338243
260.167,12.54194175
260.208,12.47970204
260.250,12.40142117
260.292,12.3231403
260.333,12.24485943
260.375,12.18261972
260.417,12.16051105
260.458,12.16797081
260.500,12.13320352
260.542,12.14393395
260.583,12.12789279
260.625,12.12789279
260.667,12.17537463
260.708,12.18337033
260.750,12.21948009
260.792,12.32920164
260.833,12.38135257
260.875,12.47427619
260.917,12.47970204
260.958,12.48437113
261.000,12.51581181
261.042,12.51208944
261.083,12.52916341
261.125,12.51208944
261.167,12.4793074
261.208,12.41237742
261.250,12.34613039
261.292,12.26280938
261.333,12.17948838
261.375,12.11324135
261.417,12.09637191
261.458,12.06920965
261.500,12.03596526
261.542,12.00250027
261.583,12.07593752
261.625,12.05886355
261.667,12.01957425
261.708,12.10289525
261.750,12.13613963
261.792,12.16848045
261.833,12.28526645
261.875,12.39619093
261.917,12.41237742
261.958,12.44584241
262.000,12.49569842
262.042,12.57096809
262.083,12.58315781
262.125,12.58315781
262.167,12.57096809
262.208,12.53389101
262.250,12.41659325
262.292,12.35513673
262.333,12.37288508
262.375,12.32361828
262.417,12.30994772
262.458,12.30428956
262.500,12.25451486
262.542,12.32997621
262.583,12.32997621
262.625,12.26245315
262.667,12.25451486
262.708,12.24895623
262.750,12.31092066
262.792,12.38507481
262.833,12.47192658
262.875,12.55780543
262.917,12.58315781
262.958,12.62023489
263.000,12.64512224
263.042,12.63618907
263.083,12.64968383
263.125,12.64968383
263.167,12.65994692
263.208,12.6054056
263.250,12.51304937
263.292,12.44501328
263.333,12.38990967
263.375,12.37262096
263.417,12.32100979
263.458,12.31885496
263.500,12.27780839
263.542,12.26375135
263.583,12.20787242
263.625,12.25025659
263.667,12.25025659
263.708,12.22192946
263.750,12.29052783
263.792,12.38611572
263.833,12.45471409
263.875,12.52331246
263.917,12.57785379
263.958,12.6054056
264.000,12.65994692
264.042,12.68273818
264.083,12.7780032
264.125,12.86460761
264.167,12.78966164
264.208,12.76634475
264.250,12.73088365
264.292,12.62347442
264.333,12.64830301
264.375,12.61284191
264.417,12.72127708
264.458,12.61386784
264.500,12.57840674
264.542,12.62655222
264.583,12.55760192
264.625,12.62655222
264.667,12.65035487
264.708,12.68581597
264.750,12.6731316
264.792,12.80385772
264.833,12.86312148
264.875,12.92189947
264.917,12.95736057
264.958,12.99282167
265.000,13.01613856
265.042,13.02019029
265.083,13.03187891
265.125,13.08233683
265.167,13.00850166
265.208,13.03228476
265.250,12.9135316
265.292,12.86629009
265.333,12.81904857
265.375,12.77180705
265.417,12.8429399
265.458,12.86623597
265.500,12.74796984
265.542,12.7002413
265.583,12.63232485
265.625,12.7002413
265.667,12.67675582
265.708,12.72448436
265.750,12.7834145
265.792,12.85452029
265.833,12.91393746
265.875,12.9728676
265.917,13.00842049
265.958,13.03228476
266.000,13.06735063
266.042,13.06126
266.083,13.06126
266.125,13.11787467
266.167,13.04885809
266.208,13.05326744
266.250,13.00314304
266.292,12.94009998
266.333,12.83544182
266.375,12.82744926
266.417,12.84000588
266.458,12.78988148
266.500,12.80295484
266.542,12.82791338
266.583,12.6528029
266.625,12.76471561
266.667,12.72683842
266.708,12.7142818
266.750,12.7644062
266.792,12.82744926
266.833,12.88997558
266.875,12.9108868
266.917,12.93569062
266.958,12.97341311
267.000,12.93553592
267.042,12.90680575
267.083,12.90680575
267.125,12.95072159
267.167,12.86431627
267.208,12.80785764
267.250,12.75139902
267.292,12.69494039
267.333,12.63789972
267.375,12.63076321
267.417,12.60718599
267.458,12.59946743
267.500,12.57777973
267.542,12.58461236
267.583,12.60352462
267.625,12.58461236
267.667,12.57777973
267.708,12.58549829
267.750,12.62115513
267.792,12.67325269
267.833,12.75282537
267.875,12.76536816
267.917,12.74456639
267.958,12.72318256
268.000,12.7517029
268.042,12.72126959
268.083,12.66737738
268.125,12.66737738
268.167,12.65363846
268.208,12.61184923
268.250,12.55632109
268.292,12.54270912
268.333,12.43095343
268.375,12.4293175
268.417,12.41337019
268.458,12.42547319
268.500,12.4232648
268.542,12.41740373
268.583,12.36773666
268.625,12.32758337
268.667,12.30174145
268.708,12.30337738
268.750,12.35947798
268.792,12.3891642
268.833,12.50091989
268.875,12.49234265
268.917,12.42634744
268.958,12.46813666
269.000,12.54950672
269.042,12.75216135
269.083,12.761401
269.125,12.86138432
269.167,12.85251425
269.208,12.8432746
269.250,12.82553446
269.292,12.84094764
269.333,12.76270482
269.375,12.7445951
269.417,12.71761531
269.458,12.69987517
269.500,12.73363755
269.542,12.71552783
269.583,12.70665776
269.625,12.69741811
269.667,12.69741811
269.708,12.71552783
269.750,12.73363755
269.792,12.75137769
269.833,12.75113821
269.875,12.88758045
269.917,12.90569017
269.958,12.9234303
270.000,12.94154002
270.042,12.77064807
270.083,12.78395277
270.125,12.78395277
270.167,12.78395277
270.208,12.8252342
270.250,12.86651564
270.292,12.72638891
270.333,12.70357022
270.375,12.67640646
270.417,12.71768789
270.458,12.73180557
270.500,12.75922794
270.542,12.70464181
270.583,12.67721944
270.625,12.67721944
270.667,12.60851564
270.708,12.62182033
270.750,12.62589804
270.792,12.67967119
270.833,12.83393522
270.875,12.81438126
270.917,12.84099065
270.958,12.81301392
271.000,12.84017768
271.042,12.89013028
271.083,12.89013028
271.125,12.87888105
271.167,12.86716311
271.208,12.84466464
271.250,12.82216618
271.292,12.78794977
271.333,12.74248413
271.375,12.70826772
271.417,12.7855941
271.458,12.67770248
271.500,12.63223684
271.542,12.52383358
271.583,12.59802043
271.625,12.56015285
271.667,12.50944481
271.708,12.48123524
271.750,12.52670088
271.792,12.5951337
271.833,12.65184858
271.875,12.77098943
271.917,12.79348789
271.958,12.8277043
272.000,12.91052589
272.042,12.96490512
272.083,12.97586998
272.125,12.9872917
272.167,12.9872917
272.208,13.0043485
272.250,12.90962397
272.292,12.86530768
272.333,12.82099138
272.375,12.77667509
272.417,12.72139394
272.458,12.67707764
272.500,12.63276135
272.542,12.63314556
272.583,12.63839642
272.625,12.63839642
272.667,12.64981815
272.708,12.69413444
272.750,12.73845074
272.792,12.86934424
272.833,12.92508226
272.875,12.96939855
272.917,13.00229312
272.958,13.0246797
273.000,12.97716793
273.042,13.04566295
273.083,13.05647588
273.125,13.14564336
273.167,13.14564336
273.208,13.12401751
273.250,13.01277363
273.292,12.98033484
273.333,12.93663259
273.375,12.90374327
273.417,12.93839557
273.458,12.89469332
273.500,12.94015855
273.542,12.89040123
273.583,12.98562378
273.625,12.98562378
273.667,13.0185131
273.708,13.05140242
273.750,13.10591761
273.792,13.16088333
273.833,13.20413504
273.875,13.24783729
273.917,13.26991369
273.958,13.29153954
274.000,13.21839339
274.042,13.26679994
274.083,13.27962563
274.125,13.29245131
274.167,13.27962563
274.208,13.25397425
274.250,13.16174464
274.292,13.10990748
274.333,13.08563709
274.375,13.03379994
274.417,13.04255147
274.458,13.00354
274.500,12.96452853
274.542,12.84462809
274.583,12.93887716
274.625,12.86492838
274.667,12.79013302
274.708,12.84197017
274.750,12.88098164
274.792,12.9328188
274.833,12.93689296
274.875,12.98873011
274.917,13.07497017
274.958,13.11398164
275.000,13.15299311
275.042,13.04928656
275.083,13.06452252
275.125,13.06452252
275.167,13.04928656
275.208,13.01881465
275.250,13.04024478
275.292,12.94200004
275.333,12.89565735
275.375,12.86455061
275.417,12.87410678
275.458,12.89447757
275.500,12.8887978
275.542,12.85769105
275.583,12.87292701
275.625,12.87292701
275.667,12.84876971
275.708,12.794565
275.750,12.93450566
275.792,12.92558431
275.833,12.88934274
275.875,12.86455061
275.917,12.88042139
275.958,12.9108933
276.000,12.94200004
276.042,13.04376671
276.083,12.97183741
276.125,12.95883378
276.167,12.94583014
276.208,12.90627741
276.250,12.82229175
276.292,12.84071741
276.333,12.78816105
276.375,12.80699216
276.417,12.76743944
276.458,12.71488307
276.500,12.67533034
276.542,12.64932307
276.583,12.64932307
276.625,12.59093923
276.667,12.54555903
276.708,12.57251357
276.750,12.51435445
276.792,12.60583337
276.833,12.56108334
276.875,12.58709061
276.917,12.55525587
276.958,12.50987566
277.000,12.5228793
277.042,12.49178943
277.083,12.49178943
277.125,12.49178943
277.167,12.46441243
277.208,12.42362627
277.250,12.27548307
277.292,12.30580454
277.333,12.26501839
277.375,12.26104036
277.417,12.22025421
277.458,12.1660589
277.500,12.12527275
277.542,12.06108761
277.583,11.96407236
277.625,11.99144937
277.667,12.03223553
277.708,12.11289716
277.750,12.00338345
277.792,12.08495576
277.833,12.15256021
277.875,12.20675551
277.917,12.23413252
277.958,12.26095081
278.000,12.30173697
278.042,12.15456302
278.083,12.14200832
278.125,12.17444887
278.167,12.16239636
278.208,12.20503093
278.250,12.0390632
278.292,11.94168665
278.333,11.97176652
278.375,11.93510679
278.417,11.94294012
278.458,11.91883509
278.500,11.94891495
278.542,11.88217535
278.583,11.84973479
278.625,11.86178731
278.667,11.81965493
278.708,11.77752254
278.750,11.83828731
278.792,11.91160679
278.833,11.96031904
278.875,12.0085291
278.917,12.11192845
278.958,12.18519997
279.000,12.20327528
279.042,12.09154495
279.083,12.10273653
279.125,12.10273653
279.167,12.09154495
279.208,12.06869547
279.250,12.02346284
279.292,11.91655477
279.333,11.88251372
279.375,11.93346389
279.417,11.91571914
279.458,11.85419021
279.500,11.82014916
279.542,11.85784647
279.583,11.88022962
279.625,11.8914212
279.667,11.92546226
279.708,11.91061442
279.750,12.01592752
279.792,12.07235173
279.833,12.12924226
279.875,12.16281699
279.917,12.19685805
279.958,12.18664861
280.000,12.23043278
280.042,12.26874871
280.083,12.26874871
280.125,12.345176
280.167,12.33288126
280.208,12.29548477
280.250,12.25808828
280.292,12.22120407
280.333,12.17151284
280.375,12.14641109
280.417,12.14560144
280.458,12.13626294
280.500,12.11167347
280.542,12.11167347
280.583,12.17580602
280.625,12.13626294
280.667,12.14855768
280.708,12.18595417
280.750,12.2356454
280.792,12.3099261
280.833,12.35961733
280.875,12.40930856
280.917,12.43389803
280.958,12.41813477
281.000,12.44619277
281.042,12.57239255
281.083,12.58762745
281.125,12.63169904
281.167,12.66053573
281.208,12.63128472
281.250,12.61678927
281.292,12.46940463
281.333,12.44015362
281.375,12.41029322
281.417,12.4477617
281.458,12.46931544
281.500,12.48352663
281.542,12.48352663
281.583,12.48352663
281.625,12.48352663
281.667,12.42469949
281.708,12.4104883
281.750,12.46959971
281.792,12.51347622
281.833,12.55796213
281.875,12.57258763
281.917,12.57258763
281.958,12.60986103
282.000,12.57258763
282.042,12.59145081
282.083,12.59145081
282.125,12.61982407
282.167,12.58958189
282.208,12.5739349
282.250,12.4852772
282.292,12.38222425
282.333,12.33716956
282.375,12.29273206
282.417,12.30567564
282.458,12.30484115
282.500,12.24435677
282.542,12.24310503
282.583,12.22767535
282.625,12.27086111
282.667,12.1555339
282.708,12.24435677
282.750,12.26062095
282.792,12.32048814
282.833,12.35198206
282.875,12.35385098
282.917,12.34090741
282.958,12.34215914
283.000,12.37240133
283.042,12.37710868
283.083,12.4278965
283.125,12.46807705
283.167,12.4278965
283.208,12.40266146
283.250,12.37742641
283.292,12.3390481
283.333,12.31381305
283.375,12.27543475
283.417,12.36418487
283.458,12.32633229
283.500,12.28795399
283.542,12.30683114
283.583,12.23695816
283.625,12.23695816
283.667,12.16210209
283.708,12.14820805
283.750,12.18606062
283.792,12.23705645
283.833,12.3006698
283.875,12.30087781
283.917,12.36428315
283.958,12.35187363
284.000,12.38972621
284.042,12.36668008
284.083,12.41927423
284.125,12.45364226
284.167,12.49175143
284.208,12.47892336
284.250,12.44043915
284.292,12.3148333
284.333,12.31611517
284.375,12.28992453
284.417,12.25144031
284.458,12.22524967
284.500,12.18623096
284.542,12.16057482
284.583,12.13491868
284.625,12.14774675
284.667,12.19494285
284.708,12.24588008
284.750,12.28489879
284.792,12.33674558
284.833,12.32894324
284.875,12.36742745
284.917,12.45326722
284.958,12.47892336
285.000,12.49175143
285.042,12.44426317
285.083,12.45574815
285.125,12.47046411
285.167,12.52638477
285.208,12.56208792
285.250,12.46848134
285.292,12.36291124
285.333,12.3284563
285.375,12.30500781
285.417,12.35267447
285.458,12.32970452
285.500,12.36540766
285.542,12.20068592
285.583,12.17771596
285.625,12.18920094
285.667,12.21540188
285.708,12.15349779
285.750,12.18843127
285.792,12.2228862
285.833,12.26930466
285.875,12.38635974
285.917,12.40932969
285.958,12.42081467
286.000,12.52638477
286.042,12.39270053
286.083,12.40244354
286.125,12.49707173
286.167,12.49707173
286.208,12.56247086
286.250,12.36347148
286.292,12.33383647
286.333,12.3992356
286.375,12.32185269
286.417,12.35011456
286.458,12.32047955
286.500,12.30099351
286.542,12.28110152
286.583,12.26161549
286.625,12.26161549
286.667,12.19621636
286.708,12.20636533
286.750,12.15070922
286.792,12.19008724
286.833,12.34174468
286.875,12.34357949
286.917,12.3533225
286.958,12.37321449
287.000,12.47758569
287.042,12.62022664
287.083,12.69938399
287.125,12.71130345
287.167,12.71130345
287.208,12.76612522
287.250,12.66312895
287.292,12.57254879
287.333,12.53629376
287.375,12.52973466
287.417,12.54343768
287.458,12.51910211
287.500,12.41660248
287.542,12.45900815
287.583,12.44708868
287.625,12.44708868
287.667,12.47092761
287.708,12.41660248
287.750,12.44044141
287.792,12.4886159
287.833,12.55357358
287.875,12.56062933
287.917,12.58446825
287.958,12.54156594
288.000,12.5534854
288.042,12.79590512
288.083,12.81136696
288.125,12.82682879
288.167,12.85060801
288.208,12.83514617
288.250,12.89275922
288.292,12.78097196
288.333,12.69470115
288.375,12.64804313
288.417,12.6328538
288.458,12.64052694
288.500,12.60960327
288.542,12.57867959
288.583,12.53164984
288.625,12.5423487
288.667,12.54711167
288.708,12.56257351
288.750,12.57867959
288.792,12.51565932
288.833,12.60101338
288.875,12.53890986
288.917,12.58529537
288.958,12.63999826
289.000,12.63232513
289.042,12.7289206
289.083,12.71807522
289.125,12.75848686
289.167,12.7289206
289.208,12.71413747
289.250,12.70958375
289.292,12.68001749
289.333,12.63505213
