$used Ripon Tw  for Tulloch qdt Tw year 2006  YC 04/10/2023,
",,,",
Jday,Inflow Tw
279.2083333,13.72222222
279.25,13.66666667
279.2916667,13.61111111
279.3333333,13.55555556
279.375,13.61111111
279.4166667,13.66666667
279.4583333,13.77777778
279.5,13.88888889
279.5416667,14.05555556
279.5833333,14.22222222
279.625,14.33333333
279.6666667,14.5
279.7083333,14.38888889
279.75,14.33333333
279.7916667,14.27777778
279.8333333,14.22222222
279.875,14.22222222
279.9166667,14.16666667
279.9583333,14.16666667
280,14.16666667
280.0416667,14.11111111
280.0833333,14.11111111
280.125,14.11111111
280.1666667,14
280.2083333,14
280.25,13.94444444
280.2916667,13.83333333
280.3333333,13.77777778
280.375,13.72222222
280.4166667,13.77777778
280.4583333,13.83333333
280.5,14
280.5416667,14.16666667
280.5833333,14.27777778
280.625,14.5
280.6666667,14.66666667
280.7083333,14.72222222
280.75,14.72222222
280.7916667,14.61111111
280.8333333,14.55555556
280.875,14.5
280.9166667,14.44444444
280.9583333,14.38888889
281,14.38888889
281.0416667,14.38888889
281.0833333,14.27777778
281.125,14.16666667
281.1666667,14.11111111
281.2083333,14.05555556
281.25,14
281.2916667,13.88888889
281.3333333,13.77777778
281.375,13.83333333
281.4166667,13.77777778
281.4583333,13.88888889
281.5,14.05555556
281.5416667,14.22222222
281.5833333,14.38888889
281.625,14.55555556
281.6666667,14.66666667
281.7083333,14.66666667
281.75,14.61111111
281.7916667,14.5
281.8333333,14.38888889
281.875,14.38888889
281.9166667,14.33333333
281.9583333,14.33333333
282,14.33333333
282.0416667,14.27777778
282.0833333,14.22222222
282.125,14.16666667
282.1666667,14.11111111
282.2083333,14.11111111
282.25,14
282.2916667,13.94444444
282.3333333,13.88888889
282.375,13.88888889
282.4166667,13.94444444
282.4583333,14.05555556
282.5,14.16666667
282.5416667,14.38888889
282.5833333,14.55555556
282.625,14.66666667
282.6666667,14.72222222
282.7083333,14.77777778
282.75,14.61111111
282.7916667,14.5
282.8333333,14.44444444
282.875,14.44444444
282.9166667,14.44444444
282.9583333,14.44444444
283,14.44444444
283.0416667,14.38888889
283.0833333,14.33333333
283.125,14.16666667
283.1666667,14.11111111
283.2083333,14.11111111
283.25,14.05555556
283.2916667,13.94444444
283.3333333,13.83333333
283.375,13.77777778
283.4166667,13.77777778
283.4583333,13.94444444
283.5,14.05555556
283.5416667,14.22222222
283.5833333,14.33333333
283.625,14.44444444
283.6666667,14.5
283.7083333,14.44444444
283.75,14.44444444
283.7916667,14.38888889
283.8333333,14.33333333
283.875,14.27777778
283.9166667,14.33333333
283.9583333,14.33333333
284,14.33333333
284.0416667,14.22222222
284.0833333,14.11111111
284.125,14
284.1666667,13.88888889
284.2083333,13.83333333
284.25,13.72222222
284.2916667,13.72222222
284.3333333,13.61111111
284.375,13.55555556
284.4166667,13.55555556
284.4583333,13.66666667
284.5,13.77777778
284.5416667,13.94444444
284.5833333,14.11111111
284.625,14.22222222
284.6666667,14.33333333
284.7083333,14.27777778
284.75,14.33333333
284.7916667,14.16666667
284.8333333,14.11111111
284.875,14.05555556
284.9166667,14.05555556
284.9583333,14.05555556
285,14.11111111
285.0416667,14.11111111
285.0833333,14.11111111
285.125,14
285.1666667,13.94444444
285.2083333,13.83333333
285.25,13.77777778
285.2916667,13.66666667
285.3333333,13.66666667
285.375,13.55555556
285.4166667,13.61111111
285.4583333,13.72222222
285.5,13.83333333
285.5416667,14
285.5833333,14.16666667
285.625,14.27777778
285.6666667,14.38888889
285.7083333,14.38888889
285.75,14.38888889
285.7916667,14.33333333
285.8333333,14.27777778
285.875,14.27777778
285.9166667,14.22222222
285.9583333,14.16666667
286,14.11111111
286.0416667,14.11111111
286.0833333,14.05555556
286.125,14
286.1666667,13.88888889
286.2083333,13.83333333
286.25,13.72222222
286.2916667,13.61111111
286.3333333,13.5
286.375,13.5
286.4166667,13.44444444
286.4583333,13.61111111
286.5,13.66666667
286.5416667,13.66666667
286.5833333,13.83333333
286.625,13.88888889
286.6666667,14
286.7083333,13.94444444
286.75,13.88888889
286.7916667,13.83333333
286.8333333,13.77777778
286.875,13.83333333
286.9166667,13.72222222
286.9583333,13.66666667
287,13.72222222
287.0416667,13.61111111
287.0833333,13.55555556
287.125,13.5
287.1666667,13.38888889
287.2083333,13.33333333
287.25,13.27777778
287.2916667,13.16666667
287.3333333,13.11111111
287.375,13.05555556
287.4166667,13.11111111
287.4583333,13.27777778
287.5,13.38888889
287.5416667,13.5
287.5833333,13.66666667
287.625,13.77777778
287.6666667,13.83333333
287.7083333,13.77777778
287.75,13.77777778
287.7916667,13.72222222
287.8333333,13.61111111
287.875,13.55555556
287.9166667,13.5
287.9583333,13.44444444
288,13.44444444
288.0416667,13.55555556
288.0833333,13.5
288.125,13.44444444
288.1666667,13.38888889
288.2083333,13.33333333
288.25,13.22222222
288.2916667,13.16666667
288.3333333,13.11111111
288.375,13.05555556
288.4166667,13.05555556
288.4583333,13.11111111
288.5,13.22222222
288.5416667,13.38888889
288.5833333,13.55555556
288.625,13.66666667
288.6666667,13.72222222
288.7083333,13.72222222
288.75,13.61111111
288.7916667,13.5
288.8333333,13.44444444
288.875,13.38888889
288.9166667,13.38888889
288.9583333,13.44444444
289,13.44444444
289.0416667,13.44444444
289.0833333,13.38888889
289.125,13.33333333
289.1666667,13.33333333
289.2083333,13.27777778
289.25,13.27777778
289.2916667,13.22222222
289.3333333,13.22222222
289.375,13.27777778
289.4166667,13.27777778
289.4583333,13.38888889
289.5,13.44444444
289.5416667,13.55555556
289.5833333,13.61111111
289.625,13.61111111
289.6666667,13.66666667
289.7083333,13.61111111
289.75,13.61111111
289.7916667,13.55555556
289.8333333,13.5
289.875,13.44444444
289.9166667,13.38888889
289.9583333,13.27777778
290,13.22222222
290.0416667,13.22222222
290.0833333,13.22222222
290.125,13.22222222
290.1666667,13.22222222
290.2083333,13.16666667
290.25,13.16666667
290.2916667,13.05555556
290.3333333,12.94444444
290.375,12.88888889
290.4166667,12.88888889
290.4583333,12.94444444
290.5,13.05555556
290.5416667,13.16666667
290.5833333,13.38888889
290.625,13.5
290.6666667,13.5
290.7083333,13.5
290.75,13.44444444
290.7916667,13.33333333
290.8333333,13.27777778
290.875,13.22222222
290.9166667,13.16666667
290.9583333,13.16666667
291,13.11111111
291.0416667,13.11111111
291.0833333,13.05555556
291.125,13
291.1666667,12.94444444
291.2083333,12.83333333
291.25,12.72222222
291.2916667,12.61111111
291.3333333,12.55555556
291.375,12.5
291.4166667,12.55555556
291.4583333,12.61111111
291.5,12.77777778
291.5416667,12.94444444
291.5833333,13.11111111
291.625,13.22222222
291.6666667,13.27777778
291.7083333,13.22222222
291.75,13.16666667
291.7916667,13.05555556
291.8333333,13
291.875,12.94444444
291.9166667,12.88888889
291.9583333,12.88888889
292,13
292.0416667,13.11111111
292.0833333,13.27777778
292.125,13.5
292.1666667,13.5
292.2083333,13.44444444
292.25,13.44444444
292.2916667,13.38888889
292.3333333,13.33333333
292.375,13.33333333
292.4166667,13.33333333
292.4583333,13.44444444
292.5,13.5
292.5416667,13.55555556
292.5833333,13.72222222
292.625,13.83333333
292.6666667,13.88888889
292.7083333,13.88888889
292.75,13.88888889
292.7916667,13.83333333
292.8333333,13.77777778
292.875,13.77777778
292.9166667,13.77777778
292.9583333,13.77777778
293,13.77777778
293.0416667,13.77777778
293.0833333,13.72222222
293.125,13.72222222
293.1666667,13.77777778
293.2083333,13.72222222
293.25,13.66666667
293.2916667,13.61111111
293.3333333,13.55555556
293.375,13.5
293.4166667,13.5
293.4583333,13.55555556
293.5,13.61111111
293.5416667,13.83333333
293.5833333,13.88888889
293.625,14
293.6666667,14.05555556
293.7083333,14
293.75,13.94444444
293.7916667,13.88888889
293.8333333,13.83333333
293.875,13.83333333
293.9166667,13.88888889
293.9583333,13.88888889
294,13.94444444
294.0416667,13.94444444
294.0833333,13.94444444
294.125,13.88888889
294.1666667,13.77777778
294.2083333,13.77777778
294.25,13.61111111
294.2916667,13.44444444
294.3333333,13.33333333
294.375,13.22222222
294.4166667,13.16666667
294.4583333,13.22222222
294.5,13.33333333
294.5416667,13.44444444
294.5833333,13.66666667
294.625,13.77777778
294.6666667,13.83333333
294.7083333,13.83333333
294.75,13.77777778
294.7916667,13.66666667
294.8333333,13.61111111
294.875,13.61111111
294.9166667,13.61111111
294.9583333,13.61111111
295,13.55555556
295.0416667,13.55555556
295.0833333,13.61111111
295.125,13.55555556
295.1666667,13.44444444
295.2083333,13.38888889
295.25,13.33333333
295.2916667,13.22222222
295.3333333,13.16666667
295.375,13.11111111
295.4166667,13.11111111
295.4583333,13.16666667
295.5,13.33333333
295.5416667,13.5
295.5833333,13.61111111
295.625,13.66666667
295.6666667,13.72222222
295.7083333,13.72222222
295.75,13.72222222
295.7916667,13.61111111
295.8333333,13.5
295.875,13.5
295.9166667,13.5
295.9583333,13.44444444
296,13.44444444
296.0416667,13.44444444
296.0833333,13.44444444
296.125,13.38888889
296.1666667,13.33333333
296.2083333,13.33333333
296.25,13.22222222
296.2916667,13.22222222
296.3333333,13.11111111
296.375,13
296.4166667,13
296.4583333,13.05555556
296.5,13.22222222
296.5416667,13.38888889
296.5833333,13.55555556
296.625,13.66666667
296.6666667,13.77777778
296.7083333,13.83333333
296.75,13.72222222
296.7916667,13.66666667
296.8333333,13.61111111
296.875,13.55555556
296.9166667,13.5
296.9583333,13.5
297,13.44444444
297.0416667,13.38888889
297.0833333,13.33333333
297.125,13.22222222
297.1666667,13.11111111
297.2083333,13.05555556
297.25,12.94444444
297.2916667,12.94444444
297.3333333,12.83333333
297.375,12.83333333
297.4166667,12.83333333
297.4583333,13
297.5,13.11111111
297.5416667,13.27777778
297.5833333,13.38888889
297.625,13.5
297.6666667,13.55555556
297.7083333,13.55555556
297.75,13.5
297.7916667,13.38888889
297.8333333,13.33333333
297.875,13.33333333
297.9166667,13.27777778
297.9583333,13.27777778
298,13.22222222
298.0416667,13.22222222
298.0833333,13.16666667
298.125,13.16666667
298.1666667,13.11111111
298.2083333,13.05555556
298.25,13.05555556
298.2916667,13
298.3333333,12.88888889
298.375,12.77777778
298.4166667,12.72222222
298.4583333,12.77777778
298.5,12.83333333
298.5416667,13
298.5833333,13.11111111
298.625,13.16666667
298.6666667,13.22222222
298.7083333,13.16666667
298.75,13.11111111
298.7916667,13
298.8333333,12.94444444
298.875,12.88888889
298.9166667,12.83333333
298.9583333,12.77777778
299,12.72222222
299.0416667,12.61111111
299.0833333,12.61111111
299.125,12.55555556
299.1666667,12.44444444
299.2083333,12.38888889
299.25,12.27777778
299.2916667,12.16666667
299.3333333,12.11111111
299.375,12
299.4166667,12
299.4583333,12.05555556
299.5,12.16666667
299.5416667,12.33333333
299.5833333,12.5
299.625,12.66666667
299.6666667,12.72222222
299.7083333,12.72222222
299.75,12.61111111
299.7916667,12.5
299.8333333,12.44444444
299.875,12.38888889
299.9166667,12.38888889
299.9583333,12.38888889
300,12.44444444
300.0416667,12.38888889
300.0833333,12.38888889
300.125,12.27777778
300.1666667,12.22222222
300.2083333,12.22222222
300.25,12.16666667
300.2916667,12.16666667
300.3333333,12.11111111
300.375,12.11111111
300.4166667,12.16666667
300.4583333,12.16666667
300.5,12.27777778
300.5416667,12.44444444
300.5833333,12.66666667
300.625,12.77777778
300.6666667,12.83333333
300.7083333,12.83333333
300.75,12.77777778
300.7916667,12.72222222
300.8333333,12.61111111
300.875,12.55555556
300.9166667,12.5
300.9583333,12.55555556
301,12.5
301.0416667,12.5
301.0833333,12.44444444
301.125,12.38888889
301.1666667,12.38888889
301.2083333,12.33333333
301.25,12.27777778
301.2916667,12.27777778
301.3333333,12.27777778
301.375,12.22222222
301.4166667,12.22222222
301.4583333,12.27777778
301.5,12.38888889
301.5416667,12.55555556
301.5833333,12.72222222
301.625,12.88888889
301.6666667,12.94444444
301.7083333,12.88888889
301.75,12.77777778
301.7916667,12.72222222
301.8333333,12.66666667
301.875,12.61111111
301.9166667,12.61111111
301.9583333,12.66666667
302,12.55555556
302.0416667,12.44444444
302.0833333,12.38888889
302.125,12.33333333
302.1666667,12.33333333
302.2083333,12.27777778
302.25,12.22222222
302.2916667,12.22222222
302.3333333,12.16666667
302.375,12.22222222
302.4166667,12.16666667
302.4583333,12.27777778
302.5,12.44444444
302.5416667,12.61111111
302.5833333,12.77777778
302.625,12.83333333
302.6666667,12.83333333
302.7083333,12.77777778
302.75,12.66666667
302.7916667,12.61111111
302.8333333,12.55555556
302.875,12.5
302.9166667,12.55555556
302.9583333,12.5
303,12.44444444
303.0416667,12.38888889
303.0833333,12.33333333
303.125,12.27777778
303.1666667,12.27777778
303.2083333,12.22222222
303.25,12.16666667
303.2916667,12.11111111
303.3333333,12.11111111
303.375,12.11111111
303.4166667,12.16666667
303.4583333,12.27777778
303.5,12.44444444
303.5416667,12.61111111
303.5833333,12.61111111
303.625,12.66666667
303.6666667,12.66666667
303.7083333,12.61111111
303.75,12.55555556
303.7916667,12.5
303.8333333,12.44444444
303.875,12.44444444
303.9166667,12.38888889
303.9583333,12.33333333
304,12.33333333
304.0416667,12.22222222
304.0833333,12.16666667
304.125,12.11111111
304.1666667,12.05555556
304.2083333,12
304.25,12
304.2916667,11.94444444
304.3333333,11.88888889
304.375,11.88888889
304.4166667,11.88888889
304.4583333,12.05555556
304.5,12.27777778
304.5416667,12.38888889
304.5833333,12.55555556
304.625,12.61111111
304.6666667,12.61111111
304.7083333,12.61111111
304.75,12.5
304.7916667,12.44444444
304.8333333,12.38888889
304.875,12.38888889
304.9166667,12.33333333
304.9583333,12.33333333
305,12.22222222
305.0416667,12.16666667
305.0833333,12.11111111
305.125,12.05555556
305.1666667,12
305.2083333,12
305.25,11.94444444
305.2916667,11.88888889
305.3333333,11.88888889
305.375,11.94444444
305.4166667,12
305.4583333,12.16666667
305.5,12.27777778
305.5416667,12.55555556
305.5833333,12.83333333
305.625,13.11111111
305.6666667,13.22222222
305.7083333,13.27777778
305.75,13.27777778
305.7916667,13.27777778
305.8333333,13.27777778
305.875,13.33333333
305.9166667,13.38888889
305.9583333,13.38888889
306,13.33333333
306.0416667,13.22222222
306.0833333,13.11111111
306.125,13.05555556
306.1666667,12.94444444
306.2083333,12.88888889
306.25,12.88888889
306.2916667,12.83333333
306.3333333,12.83333333
306.375,12.88888889
306.4166667,13
306.4583333,13.16666667
306.5,13.38888889
306.5416667,13.55555556
306.5833333,13.61111111
306.625,13.72222222
306.6666667,13.77777778
306.7083333,13.77777778
306.75,13.77777778
306.7916667,13.83333333
306.8333333,13.88888889
306.875,13.88888889
306.9166667,13.94444444
306.9583333,14.05555556
307,14.16666667
307.0416667,14.22222222
307.0833333,14.27777778
307.125,14.33333333
307.1666667,14.16666667
307.2083333,14.11111111
307.25,14.05555556
307.2916667,13.94444444
307.3333333,13.94444444
307.375,13.94444444
307.4166667,13.94444444
307.4583333,13.94444444
307.5,14
307.5416667,14.22222222
307.5833333,14.11111111
307.625,14.22222222
307.6666667,14.27777778
307.7083333,14.33333333
307.75,14.33333333
307.7916667,14.27777778
307.8333333,14.22222222
307.875,14.22222222
307.9166667,14.16666667
307.9583333,14.16666667
308,14.16666667
308.0416667,14.11111111
308.0833333,14.11111111
308.125,14.05555556
308.1666667,14
308.2083333,14
308.25,13.88888889
308.2916667,13.83333333
308.3333333,13.77777778
308.375,13.88888889
308.4166667,13.77777778
308.4583333,13.77777778
308.5,13.77777778
308.5416667,13.77777778
308.5833333,13.83333333
308.625,13.88888889
308.6666667,13.94444444
308.7083333,13.88888889
308.75,13.88888889
308.7916667,13.83333333
308.8333333,13.83333333
308.875,13.77777778
308.9166667,13.77777778
308.9583333,13.77777778
309,13.88888889
309.0416667,13.77777778
309.0833333,13.72222222
309.125,13.66666667
309.1666667,13.61111111
309.2083333,13.55555556
309.25,13.44444444
309.2916667,13.44444444
309.3333333,13.33333333
309.375,13.33333333
309.4166667,13.38888889
309.4583333,13.5
309.5,13.77777778
309.5416667,13.83333333
309.5833333,13.94444444
309.625,14
309.6666667,14
309.7083333,14
309.75,13.94444444
309.7916667,14
309.8333333,13.83333333
309.875,13.77777778
309.9166667,13.72222222
309.9583333,13.72222222
310,13.72222222
310.0416667,13.66666667
310.0833333,13.66666667
310.125,13.61111111
310.1666667,13.5
310.2083333,13.38888889
310.25,13.27777778
310.2916667,13.22222222
310.3333333,13.16666667
310.375,13.27777778
310.4166667,13.22222222
310.4583333,13.33333333
310.5,13.55555556
310.5416667,13.72222222
310.5833333,13.94444444
310.625,14.05555556
310.6666667,14.27777778
310.7083333,14.27777778
310.75,14.22222222
310.7916667,14.11111111
310.8333333,14
310.875,13.94444444
310.9166667,13.94444444
310.9583333,13.94444444
311,13.94444444
311.0416667,13.94444444
311.0833333,13.94444444
311.125,13.88888889
311.1666667,13.77777778
311.2083333,13.77777778
311.25,13.66666667
311.2916667,13.55555556
311.3333333,13.55555556
311.375,13.5
311.4166667,13.55555556
311.4583333,13.75
311.5,13.94444444
311.5416667,14.16666667
311.5833333,14.33333333
311.625,14.5
311.6666667,14.61111111
311.7083333,14.61111111
311.75,14.55555556
311.7916667,14.44444444
311.8333333,14.33333333
311.875,14.22222222
311.9166667,14.16666667
311.9583333,14.16666667
312,14.16666667
312.0416667,14.16666667
312.0833333,14.11111111
312.125,14.05555556
312.1666667,14.11111111
312.2083333,13.94444444
312.25,13.88888889
312.2916667,13.83333333
312.3333333,13.83333333
312.375,13.83333333
312.4166667,13.83333333
312.4583333,13.88888889
312.5,14
312.5416667,14.11111111
312.5833333,14.27777778
312.625,14.22222222
312.6666667,14.16666667
312.7083333,14.11111111
312.75,14
312.7916667,13.94444444
312.8333333,13.83333333
312.875,13.88888889
312.9166667,13.72222222
312.9583333,13.66666667
313,13.66666667
313.0416667,13.61111111
313.0833333,13.55555556
313.125,13.5
313.1666667,13.44444444
313.2083333,13.27777778
313.25,13.16666667
313.2916667,13.05555556
313.3333333,13
313.375,12.94444444
313.4166667,13
313.4583333,13.11111111
313.5,13.22222222
313.5416667,13.33333333
313.5833333,13.44444444
313.625,13.44444444
313.6666667,13.33333333
313.7083333,13.33333333
313.75,13.11111111
313.7916667,13
313.8333333,12.88888889
313.875,12.77777778
313.9166667,12.66666667
313.9583333,12.61111111
314,12.61111111
314.0416667,12.5
314.0833333,12.44444444
314.125,12.33333333
314.1666667,12.16666667
314.2083333,12
314.25,11.88888889
314.2916667,11.77777778
314.3333333,11.77777778
314.375,11.66666667
314.4166667,11.72222222
314.4583333,11.83333333
314.5,12
314.5416667,12.16666667
314.5833333,12.27777778
314.625,12.33333333
314.6666667,12.33333333
314.7083333,12.27777778
314.75,12.16666667
314.7916667,12.22222222
314.8333333,12
314.875,12
314.9166667,11.94444444
314.9583333,12
315,12
315.0416667,12.05555556
315.0833333,12
315.125,11.94444444
315.1666667,12.05555556
315.2083333,11.88888889
315.25,11.83333333
315.2916667,11.83333333
315.3333333,11.83333333
315.375,12
315.4166667,11.83333333
315.4583333,12.05555556
315.5,11.94444444
315.5416667,12
315.5833333,12.16666667
315.625,12.22222222
315.6666667,12.38888889
315.7083333,12.05555556
315.75,12.05555556
315.7916667,12.11111111
315.8333333,12.05555556
315.875,12.22222222
315.9166667,12.05555556
315.9583333,12.05555556
316,12
316.0416667,11.94444444
316.0833333,11.94444444
316.125,11.88888889
316.1666667,11.77777778
316.2083333,11.72222222
316.25,11.66666667
316.2916667,11.55555556
316.3333333,11.55555556
316.375,11.5
316.4166667,11.55555556
316.4583333,11.66666667
316.5,11.77777778
316.5416667,12.11111111
316.5833333,12.11111111
316.625,12.16666667
316.6666667,12.16666667
316.7083333,12.16666667
316.75,12.11111111
316.7916667,12.16666667
316.8333333,12.11111111
316.875,12.05555556
316.9166667,12.11111111
316.9583333,12.16666667
317,12.22222222
317.0416667,12.22222222
317.0833333,12.33333333
317.125,12.22222222
317.1666667,12.22222222
317.2083333,12.38888889
317.25,12.22222222
317.2916667,12.22222222
317.3333333,12.44444444
317.375,12.33333333
317.4166667,12.38888889
317.4583333,12.44444444
317.5,12.5
317.5416667,12.55555556
317.5833333,12.61111111
317.625,12.94444444
317.6666667,12.94444444
317.7083333,13
317.75,13
317.7916667,12.88888889
317.8333333,12.83333333
317.875,12.88888889
317.9166667,12.83333333
317.9583333,12.88888889
318,12.88888889
318.0416667,12.83333333
318.0833333,12.88888889
318.125,12.94444444
318.1666667,12.83333333
318.2083333,12.72222222
318.25,12.77777778
318.2916667,12.66666667
318.3333333,12.83333333
318.375,12.72222222
318.4166667,12.83333333
318.4583333,13
318.5,13.11111111
318.5416667,13.44444444
318.5833333,13.5
318.625,13.55555556
318.6666667,13.55555556
318.7083333,13.44444444
318.75,13.44444444
318.7916667,13.5
318.8333333,13.38888889
318.875,13.33333333
318.9166667,13.27777778
318.9583333,13.27777778
319,13.33333333
319.0416667,13.16666667
319.0833333,13.11111111
319.125,13.11111111
319.1666667,13
319.2083333,13
319.25,12.88888889
319.2916667,12.77777778
319.3333333,12.77777778
319.375,12.72222222
319.4166667,12.83333333
319.4583333,12.94444444
319.5,13.11111111
319.5416667,13.38888889
319.5833333,13.38888889
319.625,13.44444444
319.6666667,13.55555556
319.7083333,13.38888889
319.75,13.33333333
319.7916667,13.27777778
319.8333333,13.16666667
319.875,13.11111111
319.9166667,13.16666667
319.9583333,13.11111111
320,13.11111111
320.0416667,13.11111111
320.0833333,13.11111111
320.125,13.05555556
320.1666667,12.94444444
320.2083333,12.83333333
320.25,12.72222222
320.2916667,12.66666667
320.3333333,12.66666667
320.375,12.66666667
320.4166667,12.72222222
320.4583333,12.83333333
320.5,13
320.5416667,13.16666667
320.5833333,13.33333333
320.625,13.33333333
320.6666667,13.38888889
320.7083333,13.38888889
320.75,13.33333333
320.7916667,13.27777778
320.8333333,13.22222222
320.875,13.27777778
320.9166667,13.22222222
320.9583333,13.27777778
321,13.33333333
321.0416667,13.33333333
321.0833333,13.33333333
321.125,13.33333333
321.1666667,13.33333333
321.2083333,13.33333333
321.25,13.27777778
321.2916667,13.27777778
321.3333333,13.27777778
321.375,13.27777778
321.4166667,13.27777778
321.4583333,13.33333333
321.5,13.38888889
321.5416667,13.5
321.5833333,13.66666667
321.625,13.66666667
321.6666667,13.72222222
321.7083333,13.72222222
321.75,13.66666667
321.7916667,13.66666667
321.8333333,13.66666667
321.875,13.66666667
321.9166667,13.66666667
321.9583333,13.72222222
322,13.72222222
322.0416667,13.77777778
322.0833333,13.83333333
322.125,13.83333333
322.1666667,13.77777778
322.2083333,13.72222222
322.25,13.72222222
322.2916667,13.66666667
322.3333333,13.72222222
322.375,13.61111111
322.4166667,13.61111111
322.4583333,13.61111111
322.5,13.61111111
322.5416667,13.66666667
322.5833333,13.72222222
322.625,13.72222222
322.6666667,13.72222222
322.7083333,13.61111111
322.75,13.55555556
322.7916667,13.5
322.8333333,13.44444444
322.875,13.38888889
322.9166667,13.33333333
322.9583333,13.33333333
323,13.38888889
323.0416667,13.38888889
323.0833333,13.44444444
323.125,13.38888889
323.1666667,13.38888889
323.2083333,13.33333333
323.25,13.27777778
323.2916667,13.22222222
323.3333333,13.27777778
323.375,13.16666667
323.4166667,13.16666667
323.4583333,13.22222222
323.5,13.22222222
323.5416667,13.38888889
323.5833333,13.33333333
323.625,13.33333333
323.6666667,13.33333333
323.7083333,13.33333333
323.75,13.33333333
323.7916667,13.38888889
323.8333333,13.27777778
323.875,13.27777778
323.9166667,13.27777778
323.9583333,13.27777778
324,13.27777778
324.0416667,13.33333333
324.0833333,13.38888889
324.125,13.33333333
324.1666667,13.33333333
324.2083333,13.33333333
324.25,13.27777778
324.2916667,13.33333333
324.3333333,13.27777778
324.375,13.27777778
324.4166667,13.27777778
324.4583333,13.33333333
324.5,13.33333333
324.5416667,13.44444444
324.5833333,13.44444444
324.625,13.5
324.6666667,13.5
324.7083333,13.5
324.75,13.5
324.7916667,13.5
324.8333333,13.55555556
324.875,13.44444444
324.9166667,13.44444444
324.9583333,13.44444444
325,13.44444444
325.0416667,13.55555556
325.0833333,13.44444444
325.125,13.38888889
325.1666667,13.38888889
325.2083333,13.33333333
325.25,13.27777778
325.2916667,13.33333333
325.3333333,13.22222222
325.375,13.16666667
325.4166667,13.22222222
325.4583333,13.27777778
325.5,13.33333333
325.5416667,13.5
325.5833333,13.5
325.625,13.55555556
325.6666667,13.61111111
325.7083333,13.55555556
325.75,13.5
325.7916667,13.55555556
325.8333333,13.38888889
325.875,13.33333333
325.9166667,13.27777778
325.9583333,13.22222222
326,13.16666667
326.0416667,13.16666667
326.0833333,13.22222222
326.125,13.05555556
326.1666667,12.94444444
326.2083333,12.88888889
326.25,12.77777778
326.2916667,12.72222222
326.3333333,12.66666667
326.375,12.72222222
326.4166667,12.66666667
326.4583333,12.83333333
326.5,12.94444444
326.5416667,13.05555556
326.5833333,13.05555556
326.625,13.05555556
326.6666667,13.11111111
326.7083333,13
326.75,12.94444444
326.7916667,12.88888889
326.8333333,12.77777778
326.875,12.72222222
326.9166667,12.66666667
326.9583333,12.66666667
327,12.55555556
327.0416667,12.61111111
327.0833333,12.55555556
327.125,12.55555556
327.1666667,12.44444444
327.2083333,12.38888889
327.25,12.38888889
327.2916667,12.16666667
327.3333333,12.11111111
327.375,12
327.4166667,12
327.4583333,12.11111111
327.5,12.27777778
327.5416667,12.38888889
327.5833333,12.5
327.625,12.5
327.6666667,12.44444444
327.7083333,12.38888889
327.75,12.27777778
327.7916667,12.27777778
327.8333333,12.05555556
327.875,11.94444444
327.9166667,11.88888889
327.9583333,11.83333333
328,11.83333333
328.0416667,11.72222222
328.0833333,11.66666667
328.125,11.5
328.1666667,11.38888889
328.2083333,11.22222222
328.25,11.27777778
328.2916667,11
328.3333333,10.94444444
328.375,10.88888889
328.4166667,10.94444444
328.4583333,11.05555556
328.5,11.22222222
328.5416667,11.44444444
328.5833333,11.44444444
328.625,11.5
328.6666667,11.5
328.7083333,11.44444444
328.75,11.33333333
328.7916667,11.22222222
328.8333333,11.27777778
328.875,11.11111111
328.9166667,11.05555556
328.9583333,11.05555556
329,11
329.0416667,11
329.0833333,10.94444444
329.125,10.88888889
329.1666667,10.72222222
329.2083333,10.61111111
329.25,10.5
329.2916667,10.38888889
329.3333333,10.33333333
329.375,10.5
329.4166667,10.38888889
329.4583333,10.5
329.5,10.66666667
329.5416667,10.83333333
329.5833333,11
329.625,11.05555556
329.6666667,11.05555556
329.7083333,11.11111111
329.75,11
329.7916667,10.94444444
329.8333333,10.83333333
329.875,10.77777778
329.9166667,10.77777778
329.9583333,10.83333333
330,10.83333333
330.0416667,10.83333333
330.0833333,10.77777778
330.125,10.72222222
330.1666667,10.83333333
330.2083333,10.55555556
330.25,10.5
330.2916667,10.44444444
330.3333333,10.44444444
330.375,10.5
330.4166667,10.55555556
330.4583333,10.61111111
330.5,10.66666667
330.5416667,10.72222222
330.5833333,10.72222222
330.625,10.72222222
330.6666667,10.88888889
330.7083333,10.83333333
330.75,10.72222222
330.7916667,10.94444444
330.8333333,10.94444444
330.875,10.77777778
330.9166667,10.77777778
330.9583333,10.88888889
331,10.88888889
331.0416667,11
331.0833333,10.88888889
331.125,10.88888889
331.1666667,11
331.2083333,10.88888889
331.25,10.88888889
331.2916667,10.88888889
331.3333333,10.88888889
331.375,10.88888889
331.4166667,11
331.4583333,11.11111111
331.5,11.33333333
331.5416667,11.27777778
331.5833333,11.33333333
331.625,11.38888889
331.6666667,11.55555556
331.7083333,11.38888889
331.75,11.5
331.7916667,11.27777778
331.8333333,11.22222222
331.875,11.27777778
331.9166667,11.22222222
331.9583333,11.16666667
332,11.16666667
332.0416667,11.11111111
332.0833333,11.11111111
332.125,11
332.1666667,10.88888889
332.2083333,10.77777778
332.25,10.72222222
332.2916667,10.61111111
332.3333333,10.66666667
332.375,10.5
