$Tulloch branch 1 inflow year 2006 YC 04/11/2023,
",,,",
Jday,Inflow
280.125,8.834772759
280.1666667,8.834772759
280.2083333,8.834772759
280.25,8.834772759
280.2916667,8.834772759
280.3333333,13.62027467
280.375,104.743027
280.4166667,108.310916
280.4583333,108.2542829
280.5,108.650715
280.5416667,109.0188305
280.5833333,108.8206145
280.625,108.848931
280.6666667,108.848931
280.7083333,108.9338808
280.75,108.8206145
280.7916667,109.0754637
280.8333333,108.8206145
280.875,104.3465949
280.9166667,12.65751097
280.9583333,8.183491434
281,8.126858276
281.0416667,8.183491434
281.0833333,8.155174855
281.125,8.155174855
281.1666667,8.155174855
281.2083333,8.155174855
281.25,8.126858276
281.2916667,8.155174855
281.3333333,8.183491434
281.375,12.94067677
281.4166667,104.9412431
281.4583333,108.2542829
281.5,108.0277502
281.5416667,108.5657653
281.5833333,109.0471471
281.625,109.2453632
281.6666667,109.0188305
281.7083333,109.0188305
281.75,109.0754637
281.7916667,107.9994337
281.8333333,88.37604417
281.875,87.41328048
281.9166667,84.66657228
281.9583333,12.14781254
282,8.948039077
282.0416667,8.919722498
282.0833333,8.919722498
282.125,8.891405918
282.1666667,8.919722498
282.2083333,8.919722498
282.25,8.948039077
282.2916667,8.891405918
282.3333333,8.919722498
282.375,12.60087781
282.4166667,84.46835622
282.4583333,87.58317995
282.5,88.12119496
282.5416667,87.30001416
282.5833333,89.33880787
282.625,117.1740054
282.6666667,118.3916183
282.7083333,118.6181509
282.75,118.5332012
282.7916667,118.3633017
282.8333333,118.476568
282.875,118.5615178
282.9166667,113.7760159
282.9583333,11.92127991
283,6.965878522
283.0416667,7.787059323
283.0833333,8.410024069
283.125,8.410024069
283.1666667,8.438340648
283.2083333,8.38170749
283.25,8.438340648
283.2916667,8.38170749
283.3333333,13.36542546
283.375,107.5463684
283.4166667,111.6522724
283.4583333,111.5390061
283.5,111.5673227
283.5416667,111.8221719
283.5833333,111.680589
283.625,111.3974232
283.6666667,111.6239558
283.7083333,111.7938553
283.75,112.1336543
283.7916667,111.878805
283.8333333,111.7372221
283.875,111.680589
283.9166667,107.5180518
283.9583333,11.6664307
284,8.296757752
284.0416667,8.466657228
284.0833333,8.466657228
284.125,8.466657228
284.1666667,8.466657228
284.2083333,8.466657228
284.25,8.466657228
284.2916667,1.7839445
284.3333333,9.514370664
284.375,111.5390061
284.4166667,111.4823729
284.4583333,111.7655387
284.5,111.9920714
284.5416667,111.7372221
284.5833333,111.6239558
284.625,111.5390061
284.6666667,111.9071216
284.7083333,111.9920714
284.75,111.9637548
284.7916667,112.41682
284.8333333,111.878805
284.875,111.9071216
284.9166667,107.9994337
284.9583333,11.07178253
285,7.50389353
285.0416667,8.438340648
285.0833333,8.268441172
285.125,8.240124593
285.1666667,8.240124593
285.2083333,8.240124593
285.25,13.19552598
285.2916667,108.1127
285.3333333,112.2752372
285.375,112.3035537
285.4166667,111.3124735
285.4583333,112.3885035
285.5,111.9637548
285.5416667,112.5867195
285.5833333,112.2752372
285.625,111.9354382
285.6666667,112.5584029
285.7083333,111.9920714
285.75,112.218604
285.7916667,113.0114682
285.8333333,112.3035537
285.875,112.3318703
285.9166667,107.772901
285.9583333,12.3460286
286,7.92864222
286.0416667,7.92864222
286.0833333,7.92864222
286.125,8.891405918
286.1666667,9.344471188
286.2083333,9.344471188
286.25,9.344471188
286.2916667,9.344471188
286.3333333,9.344471188
286.375,14.271556
286.4166667,108.4524989
286.4583333,112.6433527
286.5,112.9265185
286.5416667,112.4451366
286.5833333,112.8698853
286.625,112.5017698
286.6666667,112.6716693
286.7083333,112.5867195
286.75,112.3601869
286.7916667,112.9831516
286.8333333,108.2542829
286.875,11.29831516
286.9166667,6.257964038
286.9583333,6.229647459
287,6.229647459
287.0416667,6.257964038
287.0833333,6.229647459
287.125,6.229647459
287.1666667,6.257964038
287.2083333,6.229647459
287.25,6.229647459
287.2916667,6.229647459
287.3333333,9.655953561
287.375,44.96672802
287.4166667,46.07107461
287.4583333,46.26929067
287.5,45.70295908
287.5416667,45.8162254
287.5833333,46.21265751
287.625,46.6374062
287.6666667,46.41087357
287.7083333,46.24097409
287.75,46.21265751
287.7916667,46.04275803
287.8333333,44.40039643
287.875,9.995752513
287.9166667,8.636556704
287.9583333,8.664873283
288,8.636556704
288.0416667,8.636556704
288.0833333,8.608240125
288.125,8.636556704
288.1666667,8.664873283
288.2083333,8.608240125
288.25,8.636556704
288.2916667,8.664873283
288.3333333,8.608240125
288.375,8.636556704
288.4166667,8.664873283
288.4583333,8.608240125
288.5,8.636556704
288.5416667,8.664873283
288.5833333,8.636556704
288.625,8.608240125
288.6666667,8.664873283
288.7083333,8.608240125
288.75,8.636556704
288.7916667,8.664873283
288.8333333,8.608240125
288.875,8.636556704
288.9166667,8.636556704
288.9583333,8.636556704
289,8.636556704
289.0416667,8.636556704
289.0833333,8.636556704
289.125,8.636556704
289.1666667,8.636556704
289.2083333,8.636556704
289.25,8.636556704
289.2916667,8.636556704
289.3333333,8.636556704
289.375,13.47869177
289.4166667,107.9711171
289.4583333,111.7089056
289.5,111.8221719
289.5416667,111.7372221
289.5833333,111.7372221
289.625,112.1619708
289.6666667,112.5867195
289.7083333,112.8132522
289.75,113.1813677
289.7916667,112.8132522
289.8333333,107.9428005
289.875,12.26107886
289.9166667,7.560526688
289.9583333,7.560526688
290,7.560526688
290.0416667,8.834772759
290.0833333,9.004672236
290.125,9.004672236
290.1666667,9.004672236
290.2083333,9.004672236
290.25,9.004672236
290.2916667,9.004672236
290.3333333,9.004672236
290.375,9.004672236
290.4166667,9.004672236
290.4583333,13.0256265
290.5,90.78295342
290.5416667,94.18094294
290.5833333,93.84114399
290.625,93.84114399
290.6666667,93.95441031
290.7083333,94.0959932
290.75,93.98272689
290.7916667,90.83958658
290.8333333,11.3832649
290.875,7.532210109
290.9166667,8.891405918
290.9583333,9.032988815
291,9.032988815
291.0416667,9.032988815
291.0833333,9.032988815
291.125,9.032988815
291.1666667,9.032988815
291.2083333,9.032988815
291.25,9.032988815
291.2916667,9.032988815
291.3333333,9.032988815
291.375,13.28047572
291.4166667,96.61616877
291.4583333,100.2973241
291.5,100.2123743
291.5416667,100.2406909
291.5833333,100.2406909
291.625,100.3256407
291.6666667,100.438907
291.7083333,100.2973241
291.75,100.5521733
291.7916667,99.75930908
291.8333333,99.67435934
291.875,99.95752513
291.9166667,96.10647034
291.9583333,11.80801359
292,7.872009061
292.0416667,7.872009061
292.0833333,7.872009061
292.125,7.872009061
292.1666667,8.410024069
292.2083333,9.316154609
292.25,9.316154609
292.2916667,4.84213507
292.3333333,1.642361603
292.375,8.466657228
292.4166667,8.098541696
292.4583333,7.985275379
292.5,12.00622965
292.5416667,82.7127283
292.5833333,85.03468781
292.625,85.23290387
292.6666667,85.03468781
292.7083333,85.3178536
292.75,85.09132097
292.7916667,85.14795413
292.8333333,82.23134645
292.875,12.51592808
292.9166667,8.749823021
292.9583333,8.721506442
293,8.749823021
293.0416667,8.721506442
293.0833333,10.05238567
293.125,10.19396857
293.1666667,10.19396857
293.2083333,10.19396857
293.25,10.19396857
293.2916667,10.19396857
293.3333333,10.19396857
293.375,10.22228515
293.4166667,10.16565199
293.4583333,10.19396857
293.5,14.44145547
293.5416667,96.27636981
293.5833333,99.10802775
293.625,99.50445986
293.6666667,99.41951012
293.7083333,99.90089197
293.75,100.099108
293.7916667,100.2973241
293.8333333,96.13478692
293.875,12.94067677
293.9166667,9.202888291
293.9583333,9.202888291
294,9.202888291
294.0416667,9.202888291
294.0833333,9.202888291
294.125,9.202888291
294.1666667,9.202888291
294.2083333,9.202888291
294.25,9.202888291
294.2916667,8.183491434
294.3333333,7.787059323
294.375,7.787059323
294.4166667,7.787059323
294.4583333,7.787059323
294.5,12.2044457
294.5416667,96.47458587
294.5833333,99.98584171
294.625,99.90089197
294.6666667,99.84425881
294.7083333,99.27792723
294.75,99.84425881
294.7916667,99.75930908
294.8333333,99.70267592
294.875,96.53121903
294.9166667,11.29831516
294.9583333,8.551606966
295,8.608240125
295.0416667,8.608240125
295.0833333,8.608240125
295.125,8.608240125
295.1666667,8.608240125
295.2083333,8.608240125
295.25,8.608240125
295.2916667,8.608240125
295.3333333,8.608240125
295.375,8.608240125
295.4166667,8.608240125
295.4583333,12.26107886
295.5,82.14639672
295.5416667,85.11963755
295.5833333,85.3178536
295.625,85.03468781
295.6666667,85.3178536
295.7083333,85.48775308
295.75,85.3178536
295.7916667,85.17627071
295.8333333,85.20458729
295.875,85.28953702
295.9166667,82.23134645
295.9583333,11.01514937
296,7.532210109
296.0416667,7.532210109
296.0833333,8.070225117
296.125,8.976355656
296.1666667,8.976355656
296.2083333,8.976355656
296.25,8.976355656
296.2916667,2.746708198
296.3333333,0.622964746
296.375,0.622964746
296.4166667,0.622964746
296.4583333,0.622964746
296.5,0.87781396
296.5416667,8.976355656
296.5833333,13.96007362
296.625,114.3140309
296.6666667,119.014583
296.7083333,119.1561659
296.75,118.9013167
296.7916667,118.8730001
296.8333333,114.5122469
296.875,12.54424466
296.9166667,8.438340648
296.9583333,9.25952145
297,9.25952145
297.0416667,9.25952145
297.0833333,9.25952145
297.125,9.25952145
297.1666667,9.25952145
297.2083333,9.25952145
297.25,9.25952145
297.2916667,8.438340648
297.3333333,7.532210109
297.375,7.532210109
297.4166667,7.532210109
297.4583333,7.532210109
297.5,7.532210109
297.5416667,13.84680731
297.5833333,114.0025485
297.625,119.2411157
297.6666667,119.014583
297.7083333,118.7880504
297.75,118.9013167
297.7916667,119.0712162
297.8333333,118.4199349
297.875,114.2573977
297.9166667,13.45037519
297.9583333,9.655953561
298,7.985275379
298.0416667,7.985275379
298.0833333,7.956958799
298.125,7.985275379
298.1666667,7.985275379
298.2083333,7.956958799
298.25,7.985275379
298.2916667,6.965878522
298.3333333,6.342913776
298.375,6.371230355
298.4166667,6.371230355
298.4583333,6.371230355
298.5,6.399546935
298.5416667,6.342913776
298.5833333,13.22384256
298.625,114.7954127
298.6666667,118.9296333
298.7083333,118.7314172
298.75,119.1278494
298.7916667,118.6181509
298.8333333,117.7686535
298.875,101.3167209
298.9166667,95.85162112
298.9583333,12.85572703
299,9.202888291
299.0416667,9.174571712
299.0833333,9.174571712
299.125,9.146255132
299.1666667,9.174571712
299.2083333,9.174571712
299.25,9.174571712
299.2916667,9.174571712
299.3333333,9.174571712
299.375,9.174571712
299.4166667,9.174571712
299.4583333,13.13889282
299.5,91.40591817
299.5416667,93.89777715
299.5833333,93.75619425
299.625,93.84114399
299.6666667,93.81282741
299.7083333,93.81282741
299.75,94.01104347
299.7916667,94.01104347
299.8333333,93.4163953
299.875,90.64137052
299.9166667,11.86464675
299.9583333,8.240124593
300,8.240124593
300.0416667,8.240124593
300.0833333,8.240124593
300.125,8.240124593
300.1666667,8.240124593
300.2083333,8.240124593
300.25,8.240124593
300.2916667,8.240124593
300.3333333,8.240124593
300.375,8.240124593
300.4166667,8.240124593
300.4583333,12.37434518
300.5,90.38652131
300.5416667,93.95441031
300.5833333,94.0959932
300.625,94.06767662
300.6666667,93.64292793
300.7083333,93.81282741
300.75,93.89777715
300.7916667,94.06767662
300.8333333,93.75619425
300.875,93.89777715
300.9166667,90.75463684
300.9583333,11.29831516
301,7.50389353
301.0416667,7.617159847
301.0833333,8.948039077
301.125,8.948039077
301.1666667,8.948039077
301.2083333,8.948039077
301.25,8.948039077
301.2916667,8.948039077
301.3333333,8.948039077
301.375,8.948039077
301.4166667,8.948039077
301.4583333,8.948039077
301.5,12.51592808
301.5416667,82.40124593
301.5833333,85.17627071
301.625,85.3178536
301.6666667,85.68596913
301.7083333,85.03468781
301.75,85.09132097
301.7916667,85.26122044
301.8333333,85.6010194
301.875,85.3178536
301.9166667,82.51451225
301.9583333,12.43097834
302,9.23120487
302.0416667,9.23120487
302.0833333,18.46240974
302.125,9.23120487
302.1666667,9.23120487
302.2083333,9.23120487
302.25,9.23120487
302.2916667,9.23120487
302.3333333,9.23120487
302.375,9.23120487
302.4166667,9.23120487
302.4583333,9.23120487
302.5,9.23120487
302.5416667,9.23120487
302.5833333,12.94067677
302.625,82.54282883
302.6666667,85.62933598
302.7083333,85.26122044
302.75,84.92142149
302.7916667,85.11963755
302.8333333,85.26122044
302.875,85.23290387
302.9166667,82.54282883
302.9583333,12.54424466
303,9.457737505
303.0416667,9.457737505
303.0833333,9.457737505
303.125,9.457737505
303.1666667,9.457737505
303.2083333,9.457737505
303.25,9.457737505
303.2916667,4.474019538
303.3333333,0.566331587
303.375,0.566331587
303.4166667,0.566331587
303.4583333,0.566331587
303.5,0.566331587
303.5416667,0.566331587
303.5833333,8.466657228
303.625,82.14639672
303.6666667,84.97805465
303.7083333,85.37448676
303.75,85.11963755
303.7916667,85.06300439
303.8333333,85.06300439
303.875,84.89310491
303.9166667,81.8915475
303.9583333,11.60979754
304,7.787059323
304.0416667,7.787059323
304.0833333,7.787059323
304.125,7.758742744
304.1666667,7.787059323
304.2083333,8.070225117
304.25,8.38170749
304.2916667,2.123743452
304.3333333,0.622964746
304.375,0.622964746
304.4166667,0.622964746
304.4583333,0.622964746
304.5,0.622964746
304.5416667,0.622964746
304.5833333,8.551606966
304.625,82.06144698
304.6666667,85.43111992
304.7083333,84.97805465
304.75,85.43111992
304.7916667,85.09132097
304.8333333,85.40280334
304.875,85.11963755
304.9166667,82.17471329
304.9583333,12.11949596
305,8.948039077
305.0416667,8.919722498
305.0833333,8.976355656
305.125,8.948039077
305.1666667,8.948039077
305.2083333,8.919722498
305.25,7.447260371
305.2916667,0.962763698
305.3333333,0.962763698
305.375,0.962763698
305.4166667,0.962763698
305.4583333,0.962763698
305.5,6.286280617
305.5416667,44.82514512
305.5833333,45.90117514
305.625,45.56137619
305.6666667,46.52413988
305.7083333,47.00552173
305.75,46.83562226
305.7916667,46.52413988
305.8333333,46.15602435
305.875,44.54197933
305.9166667,10.53376752
305.9583333,9.23120487
306,9.25952145
306.0416667,9.25952145
306.0833333,9.25952145
306.125,9.287838029
306.1666667,9.23120487
306.2083333,9.25952145
306.25,9.25952145
306.2916667,4.445702959
306.3333333,0.396432111
306.375,0.396432111
306.4166667,0.396432111
306.4583333,0.396432111
306.5,0.396432111
306.5416667,218.37746
306.5833333,0.396432111
306.625,8.523290387
306.6666667,82.28797961
306.7083333,85.77091887
306.75,85.3178536
306.7916667,81.94818066
306.8333333,13.28047572
306.875,10.13733541
306.9166667,8.948039077
306.9583333,8.948039077
307,8.948039077
307.0416667,8.948039077
307.0833333,8.948039077
307.125,8.948039077
307.1666667,8.948039077
307.2083333,8.948039077
307.25,8.948039077
307.2916667,4.219170324
307.3333333,0.566331587
307.375,0.566331587
307.4166667,0.566331587
307.4583333,0.566331587
307.5,0.566331587
307.5416667,0.566331587
307.5833333,0.566331587
307.625,8.410024069
307.6666667,90.6696871
307.7083333,93.92609373
307.75,93.81282741
307.7916667,91.26433527
307.8333333,13.05394308
307.875,9.457737505
307.9166667,9.457737505
307.9583333,9.457737505
308,9.457737505
308.0416667,9.457737505
308.0833333,9.457737505
308.125,9.457737505
308.1666667,9.457737505
308.2083333,9.457737505
308.25,9.457737505
308.2916667,2.859974515
308.3333333,0.651281325
308.375,0.651281325
308.4166667,0.651281325
308.4583333,0.651281325
308.5,0.651281325
308.5416667,0.651281325
308.5833333,0.651281325
308.625,5.012034546
308.6666667,9.287838029
308.7083333,9.287838029
308.75,7.843692482
308.7916667,7.758742744
308.8333333,7.758742744
308.875,7.758742744
308.9166667,6.569446411
308.9583333,6.286280617
309,6.286280617
309.0416667,6.286280617
309.0833333,6.286280617
309.125,6.286280617
309.1666667,6.286280617
309.2083333,6.286280617
309.25,6.286280617
309.2916667,5.380150078
309.3333333,0.339798952
309.375,0.001
309.4166667,0.001
309.4583333,8.126858276
309.5,7.333994054
309.5416667,7.333994054
309.5833333,7.333994054
309.625,11.29831516
309.6666667,82.17471329
309.7083333,85.37448676
309.75,84.83647175
309.7916667,82.08976356
309.8333333,11.3832649
309.875,8.070225117
309.9166667,8.070225117
309.9583333,8.070225117
310,8.070225117
310.0416667,8.070225117
310.0833333,8.070225117
310.125,8.070225117
310.1666667,8.070225117
310.2083333,8.070225117
310.25,8.070225117
310.2916667,3.284723205
310.3333333,0.481381849
310.375,0.481381849
310.4166667,0.481381849
310.4583333,0.481381849
310.5,0.481381849
310.5416667,0.481381849
310.5833333,8.38170749
310.625,82.42956251
310.6666667,85.28953702
310.7083333,85.51606966
310.75,85.11963755
310.7916667,85.00637123
310.8333333,85.14795413
310.875,82.34461277
310.9166667,11.241682
310.9583333,7.872009061
311,7.872009061
311.0416667,7.872009061
311.0833333,7.872009061
311.125,7.900325641
311.1666667,7.872009061
311.2083333,7.872009061
311.25,7.872009061
311.2916667,1.076030016
311.3333333,0.509698428
311.375,0.509698428
311.4166667,0.509698428
311.4583333,0.509698428
311.5,0.509698428
311.5416667,0.509698428
311.5833333,0.509698428
311.625,3.936004531
311.6666667,8.778139601
311.7083333,7.956958799
311.75,7.249044315
311.7916667,7.305677474
311.8333333,7.277360895
311.875,7.249044315
311.9166667,7.305677474
311.9583333,7.277360895
312,7.305677474
312.0416667,8.693189863
312.0833333,8.693189863
312.125,8.693189863
312.1666667,8.721506442
312.2083333,8.693189863
312.25,8.693189863
312.2916667,8.693189863
312.3333333,8.721506442
312.375,8.693189863
312.4166667,8.919722498
312.4583333,10.25060173
312.5,10.25060173
312.5416667,10.25060173
312.5833333,10.25060173
312.625,10.27891831
312.6666667,10.22228515
312.7083333,10.25060173
312.75,13.96007362
312.7916667,82.45787909
312.8333333,84.75152202
312.875,85.06300439
312.9166667,85.37448676
312.9583333,85.37448676
313,82.40124593
313.0416667,10.73198358
313.0833333,6.031431403
313.125,6.059747982
313.1666667,6.059747982
313.2083333,6.059747982
313.25,6.059747982
313.2916667,6.059747982
313.3333333,6.059747982
313.375,6.059747982
313.4166667,6.088064562
313.4583333,6.031431403
313.5,6.059747982
313.5416667,6.059747982
313.5833333,6.059747982
313.625,6.059747982
313.6666667,6.059747982
313.7083333,6.059747982
313.75,11.241682
313.7916667,82.65609514
313.8333333,84.89310491
313.875,85.09132097
313.9166667,85.00637123
313.9583333,85.03468781
314,82.31629619
314.0416667,12.4876115
314.0833333,9.287838029
314.125,9.287838029
314.1666667,9.287838029
314.2083333,8.494973807
314.25,7.872009061
314.2916667,7.617159847
314.3333333,9.457737505
314.375,8.523290387
314.4166667,7.956958799
314.4583333,7.956958799
314.5,7.956958799
314.5416667,7.956958799
314.5833333,7.956958799
314.625,7.956958799
314.6666667,7.956958799
314.7083333,7.956958799
314.75,11.72306385
314.7916667,82.06144698
314.8333333,84.80815517
314.875,84.92142149
314.9166667,82.51451225
314.9583333,10.22228515
315,6.62607957
315.0416667,6.62607957
315.0833333,6.62607957
315.125,6.62607957
315.1666667,6.62607957
315.2083333,6.62607957
315.25,6.62607957
315.2916667,6.62607957
315.3333333,6.62607957
315.375,6.62607957
315.4166667,6.62607957
315.4583333,6.62607957
315.5,9.287838029
315.5416667,9.797536458
315.5833333,9.797536458
315.625,9.797536458
315.6666667,8.183491434
315.7083333,8.523290387
315.75,8.098541696
315.7916667,12.03454623
315.8333333,82.76936146
315.875,85.57270282
315.9166667,85.37448676
315.9583333,81.94818066
316,10.10901883
316.0416667,6.314597197
316.0833333,6.314597197
316.125,6.314597197
316.1666667,6.314597197
316.2083333,6.314597197
316.25,6.314597197
316.2916667,6.314597197
316.3333333,6.314597197
316.375,6.314597197
316.4166667,6.314597197
316.4583333,6.314597197
316.5,6.314597197
316.5416667,6.314597197
316.5833333,6.314597197
316.625,6.314597197
316.6666667,6.314597197
316.7083333,6.314597197
316.75,6.314597197
316.7916667,6.314597197
316.8333333,6.314597197
316.875,6.314597197
316.9166667,6.342913776
316.9583333,6.314597197
317,6.314597197
317.0416667,6.314597197
317.0833333,6.314597197
317.125,6.314597197
317.1666667,6.314597197
317.2083333,6.314597197
317.25,6.314597197
317.2916667,6.314597197
317.3333333,6.314597197
317.375,6.342913776
317.4166667,6.314597197
317.4583333,6.314597197
317.5,6.314597197
317.5416667,6.314597197
317.5833333,6.342913776
317.625,9.740903299
317.6666667,13.76185757
317.7083333,82.62777856
317.75,85.23290387
317.7916667,85.11963755
317.8333333,82.25966303
317.875,12.3460286
317.9166667,9.25952145
317.9583333,9.23120487
318,9.202888291
318.0416667,9.23120487
318.0833333,9.25952145
318.125,9.23120487
318.1666667,9.089621974
318.2083333,8.155174855
318.25,8.183491434
318.2916667,9.25952145
318.3333333,9.25952145
318.375,9.23120487
318.4166667,9.287838029
318.4583333,9.23120487
318.5,9.287838029
318.5416667,9.23120487
318.5833333,12.88404361
318.625,82.51451225
318.6666667,85.85586861
318.7083333,85.09132097
318.75,85.37448676
318.7916667,82.31629619
318.8333333,11.46821464
318.875,8.551606966
318.9166667,8.579923545
318.9583333,8.551606966
319,8.523290387
319.0416667,9.854169616
319.0833333,10.10901883
319.125,10.05238567
319.1666667,10.08070225
319.2083333,10.08070225
319.25,10.08070225
319.2916667,8.183491434
319.3333333,6.541129832
319.375,6.484496673
319.4166667,4.162537166
319.4583333,0.679597905
319.5,0.679597905
319.5416667,0.679597905
319.5833333,0.679597905
319.625,0.679597905
319.6666667,0.679597905
319.7083333,0.679597905
319.75,0.679597905
319.7916667,0.679597905
319.8333333,0.679597905
319.875,0.679597905
319.9166667,0.679597905
319.9583333,0.679597905
320,0.679597905
320.0416667,0.679597905
320.0833333,0.679597905
320.125,0.679597905
320.1666667,0.679597905
320.2083333,0.679597905
320.25,0.679597905
320.2916667,0.679597905
320.3333333,0.679597905
320.375,0.679597905
320.4166667,0.679597905
320.4583333,0.679597905
320.5,0.679597905
320.5416667,0.679597905
320.5833333,0.679597905
320.625,0.679597905
320.6666667,0.679597905
320.7083333,0.679597905
320.75,0.679597905
320.7916667,0.679597905
320.8333333,0.679597905
320.875,0.679597905
320.9166667,0.679597905
320.9583333,0.679597905
321,0.679597905
321.0416667,0.679597905
321.0833333,0.679597905
321.125,0.679597905
321.1666667,0.679597905
321.2083333,0.679597905
321.25,0.679597905
321.2916667,0.679597905
321.3333333,0.679597905
321.375,0.679597905
321.4166667,0.679597905
321.4583333,0.679597905
321.5,0.679597905
321.5416667,0.679597905
321.5833333,0.679597905
321.625,0.679597905
321.6666667,5.068667705
321.7083333,8.664873283
321.75,8.664873283
321.7916667,12.31771202
321.8333333,82.0331304
321.875,84.89310491
321.9166667,85.26122044
321.9583333,85.09132097
322,81.86323092
322.0416667,10.703667
322.0833333,7.220727736
322.125,7.220727736
322.1666667,7.220727736
322.2083333,7.220727736
322.25,7.220727736
322.2916667,7.220727736
322.3333333,7.220727736
322.375,7.220727736
322.4166667,7.220727736
322.4583333,7.220727736
322.5,8.070225117
322.5416667,8.664873283
322.5833333,8.664873283
322.625,8.664873283
322.6666667,8.664873283
322.7083333,8.664873283
322.75,41.4271556
322.7916667,46.69403936
322.8333333,84.12855727
322.875,85.28953702
322.9166667,85.03468781
322.9583333,85.3178536
323,81.97649724
323.0416667,10.98683279
323.0833333,7.787059323
323.125,7.787059323
323.1666667,7.787059323
323.2083333,7.92864222
323.25,9.202888291
323.2916667,7.872009061
323.3333333,5.691632451
323.375,5.71994903
323.4166667,5.71994903
323.4583333,5.71994903
323.5,5.71994903
323.5416667,5.71994903
323.5833333,5.71994903
323.625,5.71994903
323.6666667,5.71994903
323.7083333,5.691632451
323.75,13.67690783
323.7916667,96.67280193
323.8333333,99.87257539
323.875,96.0215206
323.9166667,11.83633017
323.9583333,8.126858276
324,8.098541696
324.0416667,8.098541696
324.0833333,8.098541696
324.125,8.126858276
324.1666667,8.098541696
324.2083333,8.098541696
324.25,8.098541696
324.2916667,5.323516919
324.3333333,1.076030016
324.375,1.076030016
324.4166667,1.104346595
324.4583333,1.076030016
324.5,1.076030016
324.5416667,1.076030016
324.5833333,1.076030016
324.625,1.076030016
324.6666667,8.523290387
324.7083333,82.40124593
324.75,84.92142149
324.7916667,85.37448676
324.8333333,82.37292935
324.875,12.71414413
324.9166667,9.23120487
324.9583333,7.985275379
325,7.985275379
325.0416667,7.985275379
325.0833333,7.956958799
325.125,7.985275379
325.1666667,7.985275379
325.2083333,7.985275379
325.25,7.956958799
325.2916667,5.550049554
325.3333333,0.566331587
325.375,0.566331587
325.4166667,0.566331587
325.4583333,0.566331587
325.5,0.566331587
325.5416667,0.566331587
325.5833333,0.566331587
325.625,0.566331587
325.6666667,8.438340648
325.7083333,82.37292935
325.75,84.94973807
325.7916667,84.80815517
325.8333333,82.0331304
325.875,12.54424466
325.9166667,9.486054085
325.9583333,9.486054085
326,9.486054085
326.0416667,9.486054085
326.0833333,9.486054085
326.125,9.486054085
326.1666667,9.486054085
326.2083333,9.25952145
326.25,9.344471188
326.2916667,9.344471188
326.3333333,5.663315871
326.375,1.30256265
326.4166667,0.509698428
326.4583333,0.509698428
326.5,0.509698428
326.5416667,0.509698428
326.5833333,0.509698428
326.625,0.509698428
326.6666667,7.900325641
326.7083333,82.23134645
326.75,85.14795413
326.7916667,84.83647175
326.8333333,82.62777856
326.875,10.78861674
326.9166667,7.277360895
326.9583333,7.277360895
327,7.277360895
327.0416667,7.277360895
327.0833333,7.277360895
327.125,7.277360895
327.1666667,7.277360895
327.2083333,7.277360895
327.25,7.277360895
327.2916667,7.277360895
327.3333333,7.277360895
327.375,7.277360895
327.4166667,7.277360895
327.4583333,7.277360895
327.5,7.277360895
327.5416667,7.277360895
327.5833333,7.277360895
327.625,7.277360895
327.6666667,11.26999858
327.7083333,82.48619567
327.75,84.92142149
327.7916667,85.06300439
327.8333333,81.97649724
327.875,12.37434518
327.9166667,7.532210109
327.9583333,7.50389353
328,7.50389353
328.0416667,8.80645618
328.0833333,8.919722498
328.125,8.919722498
328.1666667,8.919722498
328.2083333,8.919722498
328.25,8.919722498
328.2916667,7.673793006
328.3333333,7.220727736
328.375,7.220727736
328.4166667,7.220727736
328.4583333,7.220727736
328.5,7.220727736
328.5416667,7.220727736
328.5833333,7.220727736
328.625,7.758742744
328.6666667,14.1299731
328.7083333,82.28797961
328.75,84.7798386
328.7916667,84.80815517
328.8333333,81.97649724
328.875,10.87356647
328.9166667,7.418943792
328.9583333,7.418943792
329,7.418943792
329.0416667,7.418943792
329.0833333,7.418943792
329.125,7.418943792
329.1666667,7.418943792
329.2083333,7.418943792
329.25,7.418943792
329.2916667,7.418943792
329.3333333,7.418943792
329.375,7.418943792
329.4166667,7.418943792
329.4583333,7.418943792
329.5,7.418943792
329.5416667,7.418943792
329.5833333,7.418943792
329.625,7.418943792
329.6666667,13.3087923
329.7083333,82.42956251
329.75,85.00637123
329.7916667,85.34617018
329.8333333,82.28797961
329.875,11.32663174
329.9166667,7.985275379
329.9583333,7.985275379
330,7.985275379
330.0416667,7.985275379
330.0833333,8.410024069
330.125,9.514370664
330.1666667,9.486054085
330.2083333,9.542687243
330.25,8.608240125
330.2916667,6.824295625
330.3333333,6.314597197
330.375,6.314597197
330.4166667,6.314597197
330.4583333,6.342913776
330.5,6.314597197
330.5416667,6.342913776
330.5833333,6.314597197
330.625,6.314597197
330.6666667,6.682712728
330.7083333,79.90938695
330.75,85.40280334
330.7916667,84.83647175
330.8333333,82.17471329
330.875,9.995752513
330.9166667,6.456180093
330.9583333,6.427863514
331,6.427863514
331.0416667,6.456180093
331.0833333,6.427863514
331.125,6.427863514
331.1666667,6.427863514
331.2083333,6.427863514
331.25,6.456180093
331.2916667,6.427863514
331.3333333,0.821180801
331.375,0.509698428
331.4166667,0.509698428
331.4583333,0.481381849
331.5,0.509698428
331.5416667,0.481381849
331.5833333,0.509698428
331.625,0.509698428
331.6666667,8.35339091
331.7083333,82.57114541
331.75,85.00637123
331.7916667,85.20458729
331.8333333,82.31629619
