$Tulloch Br1 inflow Tw year 2006 YC 04/11/2023,
",,,",
Jday,Inflow Tw
1,10.149
1.041666667,10.222
1.083333333,10.271
1.125,10.271
1.166666667,10.247
1.208333333,10.247
1.25,10.222
1.291666667,10.173
1.333333333,10.1
1.375,10.051
1.416666667,9.977
1.458333333,9.903
1.5,9.854
1.541666667,9.805
1.583333333,9.879
1.625,9.903
1.666666667,9.879
1.708333333,9.928
1.75,9.928
1.791666667,9.952
1.833333333,9.952
1.875,10.001
1.916666667,10.051
1.958333333,10.124
2,10.051
2.041666667,9.977
2.083333333,9.928
2.125,9.903
2.166666667,9.903
2.208333333,9.879
2.25,9.928
2.291666667,9.952
2.333333333,9.977
2.375,10.051
2.416666667,10.075
2.458333333,10.124
2.5,10.173
2.541666667,10.222
2.583333333,10.247
2.625,10.345
2.666666667,10.296
2.708333333,10.247
2.75,10.222
2.791666667,10.198
2.833333333,10.1
2.875,10.075
2.916666667,10.075
2.958333333,10.1
3,10.1
3.041666667,10.198
3.083333333,10.222
3.125,10.443
3.166666667,10.394
3.208333333,10.663
3.25,10.736
3.291666667,10.663
3.333333333,10.614
3.375,10.712
3.416666667,10.858
3.458333333,10.173
3.5,10.198
3.541666667,10.075
3.583333333,10.075
3.625,10.1
3.666666667,10.051
3.708333333,10.075
3.75,10.075
3.791666667,10.075
3.833333333,10.075
3.875,10.1
3.916666667,10.075
3.958333333,10.051
4,10.051
4.041666667,10.051
4.083333333,10.075
4.125,10.051
4.166666667,10.051
4.208333333,10.051
4.25,10.051
4.291666667,10.051
4.333333333,10.051
4.375,10.051
4.416666667,10.026
4.458333333,10.026
4.5,10.001
4.541666667,10.001
4.583333333,10.001
4.625,9.977
4.666666667,9.977
4.708333333,9.977
4.75,9.977
4.791666667,9.952
4.833333333,9.928
4.875,9.952
4.916666667,9.928
4.958333333,9.903
5,9.903
5.041666667,9.879
5.083333333,9.854
5.125,9.854
5.166666667,9.854
5.208333333,9.879
5.25,9.879
5.291666667,9.879
5.333333333,9.903
5.375,9.903
5.416666667,9.903
5.458333333,9.879
5.5,9.903
5.541666667,9.928
5.583333333,9.928
5.625,9.903
5.666666667,9.879
5.708333333,9.854
5.75,9.854
5.791666667,9.829
5.833333333,9.854
5.875,9.854
5.916666667,9.829
5.958333333,9.829
6,9.805
6.041666667,9.829
6.083333333,9.805
6.125,9.805
6.166666667,9.805
6.208333333,9.829
6.25,9.829
6.291666667,9.829
6.333333333,9.829
6.375,9.805
6.416666667,9.805
6.458333333,9.805
6.5,9.805
6.541666667,9.829
6.583333333,9.829
6.625,9.829
6.666666667,9.756
6.708333333,9.756
6.75,9.731
6.791666667,9.706
6.833333333,9.706
6.875,9.706
6.916666667,9.706
6.958333333,9.706
7,9.706
7.041666667,9.706
7.083333333,9.706
7.125,9.731
7.166666667,9.731
7.208333333,9.731
7.25,9.756
7.291666667,9.756
7.333333333,9.731
7.375,9.731
7.416666667,9.731
7.458333333,9.731
7.5,9.731
7.541666667,9.731
7.583333333,9.756
7.625,9.731
7.666666667,9.706
7.708333333,9.829
7.75,9.829
7.791666667,9.829
7.833333333,9.854
7.875,9.829
7.916666667,9.78
7.958333333,9.805
8,9.78
8.041666667,9.78
8.083333333,9.78
8.125,9.805
8.166666667,9.805
8.208333333,9.829
8.25,9.829
8.291666667,9.854
8.333333333,9.829
8.375,9.829
8.416666667,9.829
8.458333333,9.805
8.5,9.829
8.541666667,10.1
8.583333333,9.78
8.625,9.805
8.666666667,9.829
8.708333333,9.78
8.75,9.756
8.791666667,9.756
8.833333333,9.78
8.875,9.78
8.916666667,9.756
8.958333333,9.756
9,9.756
9.041666667,9.78
9.083333333,9.78
9.125,9.805
9.166666667,9.78
9.208333333,9.78
9.25,9.78
9.291666667,9.78
9.333333333,9.756
9.375,9.756
9.416666667,9.756
9.458333333,9.756
9.5,9.756
9.541666667,9.78
9.583333333,9.731
9.625,9.731
9.666666667,9.731
9.708333333,9.756
9.75,9.756
9.791666667,9.756
9.833333333,9.756
9.875,9.756
9.916666667,9.756
9.958333333,9.731
10,9.706
10.04166667,9.706
10.08333333,9.682
10.125,9.682
10.16666667,9.682
10.20833333,9.682
10.25,9.682
10.29166667,9.706
10.33333333,9.706
10.375,9.706
10.41666667,9.706
10.45833333,9.731
10.5,9.706
10.54166667,9.731
10.58333333,9.731
10.625,9.731
10.66666667,9.78
10.70833333,9.78
10.75,9.78
10.79166667,9.78
10.83333333,9.78
10.875,9.78
10.91666667,9.78
10.95833333,9.756
11,9.756
11.04166667,9.756
11.08333333,9.756
11.125,9.756
11.16666667,9.756
11.20833333,9.756
11.25,9.756
11.29166667,9.78
11.33333333,9.78
11.375,9.78
11.41666667,9.78
11.45833333,9.78
11.5,9.78
11.54166667,9.756
11.58333333,9.756
11.625,9.731
11.66666667,9.731
11.70833333,9.731
11.75,9.731
11.79166667,9.731
11.83333333,9.731
11.875,9.731
11.91666667,9.731
11.95833333,9.731
12,9.731
12.04166667,9.731
12.08333333,9.731
12.125,9.731
12.16666667,9.731
12.20833333,9.706
12.25,9.731
12.29166667,9.731
12.33333333,9.731
12.375,9.731
12.41666667,9.756
12.45833333,9.756
12.5,9.756
12.54166667,9.756
12.58333333,9.731
12.625,9.731
12.66666667,9.731
12.70833333,9.731
12.75,9.731
12.79166667,9.706
12.83333333,9.706
12.875,9.706
12.91666667,9.706
12.95833333,9.731
13,9.952
13.04166667,9.952
13.08333333,9.706
13.125,9.731
13.16666667,9.731
13.20833333,9.731
13.25,9.756
13.29166667,9.756
13.33333333,9.756
13.375,9.756
13.41666667,9.78
13.45833333,9.78
13.5,9.78
13.54166667,9.805
13.58333333,9.78
13.625,9.805
13.66666667,9.78
13.70833333,9.78
13.75,9.756
13.79166667,9.756
13.83333333,9.731
13.875,9.706
13.91666667,9.706
13.95833333,9.706
14,9.731
14.04166667,9.731
14.08333333,9.731
14.125,9.731
14.16666667,9.731
14.20833333,9.706
14.25,9.731
14.29166667,9.78
14.33333333,9.805
14.375,9.756
14.41666667,9.756
14.45833333,9.731
14.5,9.731
14.54166667,9.632
14.58333333,9.632
14.625,9.632
14.66666667,9.632
14.70833333,9.632
14.75,9.682
14.79166667,9.682
14.83333333,9.657
14.875,9.657
14.91666667,9.608
14.95833333,9.632
15,9.608
15.04166667,9.632
15.08333333,9.657
15.125,9.682
15.16666667,9.706
15.20833333,9.731
15.25,9.78
15.29166667,9.805
15.33333333,9.805
15.375,9.829
15.41666667,9.829
15.45833333,9.805
15.5,9.78
15.54166667,9.731
15.58333333,9.706
15.625,9.682
15.66666667,9.682
15.70833333,9.657
15.75,9.682
15.79166667,9.682
15.83333333,9.682
15.875,9.657
15.91666667,9.608
15.95833333,9.558
16,9.509
16.04166667,9.485
16.08333333,9.485
16.125,9.485
16.16666667,9.485
16.20833333,9.485
16.25,9.485
16.29166667,9.485
16.33333333,9.509
16.375,9.534
16.41666667,9.558
16.45833333,9.583
16.5,9.583
16.54166667,9.608
16.58333333,9.632
16.625,9.632
16.66666667,9.657
16.70833333,9.682
16.75,9.706
16.79166667,9.706
16.83333333,9.731
16.875,9.731
16.91666667,9.731
16.95833333,9.731
17,9.731
17.04166667,9.731
17.08333333,9.706
17.125,9.706
17.16666667,9.682
17.20833333,9.682
17.25,9.682
17.29166667,9.682
17.33333333,9.706
17.375,9.682
17.41666667,9.682
17.45833333,9.682
17.5,9.682
17.54166667,9.682
17.58333333,9.682
17.625,9.657
17.66666667,9.657
17.70833333,9.657
17.75,9.682
17.79166667,9.682
17.83333333,9.657
17.875,9.657
17.91666667,9.632
17.95833333,9.632
18,9.657
18.04166667,9.682
18.08333333,9.682
18.125,9.657
18.16666667,9.632
18.20833333,9.608
18.25,9.583
18.29166667,9.583
18.33333333,9.608
18.375,9.657
18.41666667,9.632
18.45833333,9.608
18.5,9.583
18.54166667,9.583
18.58333333,9.583
18.625,9.608
18.66666667,9.558
18.70833333,9.558
18.75,9.534
18.79166667,9.558
18.83333333,9.534
18.875,9.558
18.91666667,9.558
18.95833333,9.534
19,9.558
19.04166667,9.558
19.08333333,9.583
19.125,9.583
19.16666667,9.583
19.20833333,9.583
19.25,9.583
19.29166667,9.558
19.33333333,9.558
19.375,9.534
19.41666667,9.534
19.45833333,9.534
19.5,9.534
19.54166667,9.558
19.58333333,9.558
19.625,9.558
19.66666667,9.558
19.70833333,9.534
19.75,9.534
19.79166667,9.534
19.83333333,9.558
19.875,9.583
19.91666667,9.583
19.95833333,9.583
20,9.558
20.04166667,9.558
20.08333333,9.46
20.125,9.386
20.16666667,9.41
20.20833333,9.435
20.25,9.46
20.29166667,9.583
20.33333333,9.485
20.375,9.509
20.41666667,9.509
20.45833333,9.509
20.5,9.534
20.54166667,9.558
20.58333333,9.706
20.625,9.928
20.66666667,9.977
20.70833333,9.534
20.75,9.583
20.79166667,9.583
20.83333333,9.632
20.875,9.632
20.91666667,9.632
20.95833333,9.632
21,9.583
21.04166667,9.509
21.08333333,9.608
21.125,9.657
21.16666667,9.682
21.20833333,9.706
21.25,9.682
21.29166667,9.657
21.33333333,9.682
21.375,9.78
21.41666667,9.879
21.45833333,9.952
21.5,10.026
21.54166667,10.149
21.58333333,9.608
21.625,9.632
21.66666667,9.632
21.70833333,9.608
21.75,9.608
21.79166667,9.608
21.83333333,9.583
21.875,9.583
21.91666667,9.583
21.95833333,9.558
22,9.534
22.04166667,9.534
22.08333333,9.632
22.125,9.632
22.16666667,9.657
22.20833333,9.706
22.25,9.682
22.29166667,9.731
22.33333333,9.805
22.375,9.608
22.41666667,9.657
22.45833333,9.657
22.5,9.657
22.54166667,9.657
22.58333333,9.632
22.625,9.608
22.66666667,9.583
22.70833333,9.558
22.75,9.534
22.79166667,9.509
22.83333333,9.485
22.875,9.46
22.91666667,9.435
22.95833333,9.336
23,9.287
23.04166667,9.361
23.08333333,9.41
23.125,9.435
23.16666667,9.46
23.20833333,9.485
23.25,9.485
23.29166667,9.608
23.33333333,9.46
23.375,9.509
23.41666667,9.534
23.45833333,9.558
23.5,9.583
23.54166667,9.583
23.58333333,9.558
23.625,9.558
23.66666667,9.558
23.70833333,9.558
23.75,9.558
23.79166667,9.558
23.83333333,9.534
23.875,9.509
23.91666667,9.435
23.95833333,9.361
24,9.435
24.04166667,9.46
24.08333333,9.46
24.125,9.534
24.16666667,9.558
24.20833333,9.509
24.25,9.435
24.29166667,9.583
24.33333333,9.509
24.375,9.509
24.41666667,9.534
24.45833333,9.583
24.5,9.608
24.54166667,9.657
24.58333333,9.632
24.625,9.534
24.66666667,9.534
24.70833333,9.509
24.75,9.509
24.79166667,9.485
24.83333333,9.46
24.875,9.485
24.91666667,9.485
24.95833333,9.46
25,9.361
25.04166667,9.312
25.08333333,9.361
25.125,9.361
25.16666667,9.361
25.20833333,9.312
25.25,9.534
25.29166667,9.46
25.33333333,9.46
25.375,9.46
25.41666667,9.46
25.45833333,9.485
25.5,9.534
25.54166667,9.534
25.58333333,9.485
25.625,9.509
25.66666667,9.46
25.70833333,9.485
25.75,9.46
25.79166667,9.46
25.83333333,9.46
25.875,9.46
25.91666667,9.46
25.95833333,9.435
26,9.41
26.04166667,9.386
26.08333333,9.386
26.125,9.435
26.16666667,9.386
26.20833333,9.46
26.25,9.534
26.29166667,9.558
26.33333333,9.632
26.375,9.657
26.41666667,9.756
26.45833333,9.879
26.5,9.509
26.54166667,9.534
26.58333333,9.534
26.625,9.534
26.66666667,9.46
26.70833333,9.46
26.75,9.435
26.79166667,9.435
26.83333333,9.435
26.875,9.41
26.91666667,9.41
26.95833333,9.361
27,9.287
27.04166667,9.238
27.08333333,9.287
27.125,9.238
27.16666667,9.287
27.20833333,9.287
27.25,9.46
27.29166667,9.46
27.33333333,9.46
27.375,9.46
27.41666667,9.46
27.45833333,9.485
27.5,9.509
27.54166667,9.509
27.58333333,9.485
27.625,9.435
27.66666667,9.41
27.70833333,9.41
27.75,9.386
27.79166667,9.386
27.83333333,9.386
27.875,9.386
27.91666667,9.386
27.95833333,9.386
28,9.386
28.04166667,9.386
28.08333333,9.336
28.125,9.312
28.16666667,9.386
28.20833333,9.41
28.25,9.534
28.29166667,9.361
28.33333333,9.386
28.375,9.41
28.41666667,9.46
28.45833333,9.46
28.5,9.46
28.54166667,9.46
28.58333333,9.435
28.625,9.435
28.66666667,9.41
28.70833333,9.435
28.75,9.41
28.79166667,9.386
28.83333333,9.386
28.875,9.386
28.91666667,9.361
28.95833333,9.361
29,9.386
29.04166667,9.41
29.08333333,9.41
29.125,9.46
29.16666667,9.46
29.20833333,9.509
29.25,9.509
29.29166667,9.46
29.33333333,9.485
29.375,9.509
29.41666667,9.608
29.45833333,9.632
29.5,9.485
29.54166667,9.534
29.58333333,9.509
29.625,9.509
29.66666667,9.435
29.70833333,9.435
29.75,9.435
29.79166667,9.435
29.83333333,9.41
29.875,9.41
29.91666667,9.386
29.95833333,9.386
30,9.361
30.04166667,9.361
30.08333333,9.435
30.125,9.435
30.16666667,9.46
30.20833333,9.509
30.25,9.583
30.29166667,9.386
30.33333333,9.41
30.375,9.41
30.41666667,9.41
30.45833333,9.41
30.5,9.41
30.54166667,9.435
30.58333333,9.41
30.625,9.386
30.66666667,9.361
30.70833333,9.361
30.75,9.361
30.79166667,9.336
30.83333333,9.312
30.875,9.312
30.91666667,9.336
30.95833333,9.336
31,9.336
31.04166667,9.336
31.08333333,9.262
31.125,9.213
31.16666667,9.238
31.20833333,9.238
31.25,9.238
31.29166667,9.238
31.33333333,9.238
31.375,9.435
31.41666667,9.583
31.45833333,9.731
31.5,9.41
31.54166667,9.435
31.58333333,9.46
31.625,9.435
31.66666667,9.386
31.70833333,9.41
31.75,9.386
31.79166667,9.386
31.83333333,9.361
31.875,9.361
31.91666667,9.312
31.95833333,9.287
32,9.312
32.04166667,9.312
32.08333333,9.287
32.125,9.336
32.16666667,9.361
32.20833333,9.386
32.25,9.41
32.29166667,9.435
32.33333333,9.485
32.375,9.608
32.41666667,9.731
32.45833333,9.682
32.5,9.41
32.54166667,9.41
32.58333333,9.41
32.625,9.386
32.66666667,9.361
32.70833333,9.386
32.75,9.361
32.79166667,9.336
32.83333333,9.336
32.875,9.336
32.91666667,9.336
32.95833333,9.336
33,9.361
33.04166667,9.386
33.08333333,9.41
33.125,9.46
33.16666667,9.509
33.20833333,9.534
33.25,9.583
33.29166667,9.583
33.33333333,9.608
33.375,9.657
33.41666667,9.78
33.45833333,9.78
33.5,9.386
33.54166667,9.435
33.58333333,9.361
33.625,9.386
33.66666667,9.336
33.70833333,9.336
33.75,9.312
33.79166667,9.312
33.83333333,9.287
33.875,9.312
33.91666667,9.312
33.95833333,9.287
34,9.312
34.04166667,9.336
34.08333333,9.312
34.125,9.262
34.16666667,9.336
34.20833333,9.336
34.25,9.41
34.29166667,9.287
34.33333333,9.312
34.375,9.336
34.41666667,9.336
34.45833333,9.336
34.5,9.386
34.54166667,9.386
34.58333333,9.386
34.625,9.361
34.66666667,9.287
34.70833333,9.287
34.75,9.262
34.79166667,9.262
34.83333333,9.262
34.875,9.287
34.91666667,9.287
34.95833333,9.287
35,9.262
35.04166667,9.238
35.08333333,9.262
35.125,9.287
35.16666667,9.336
35.20833333,9.361
35.25,9.435
35.29166667,9.238
35.33333333,9.262
35.375,9.287
35.41666667,9.312
35.45833333,9.312
35.5,9.312
35.54166667,9.336
35.58333333,9.336
35.625,9.336
35.66666667,9.312
35.70833333,9.312
35.75,9.287
35.79166667,9.238
35.83333333,9.238
35.875,9.262
35.91666667,9.262
35.95833333,9.262
36,9.238
36.04166667,9.188
36.08333333,9.163
36.125,9.114
36.16666667,9.139
36.20833333,9.163
36.25,9.188
36.29166667,9.188
36.33333333,9.213
36.375,9.312
36.41666667,9.435
36.45833333,9.46
36.5,9.361
36.54166667,9.361
36.58333333,9.287
36.625,9.262
36.66666667,9.188
36.70833333,9.188
36.75,9.163
36.79166667,9.139
36.83333333,9.188
36.875,9.213
36.91666667,9.238
36.95833333,9.262
37,9.287
37.04166667,9.238
37.08333333,9.163
37.125,9.163
37.16666667,9.139
37.20833333,9.114
37.25,9.114
37.29166667,9.114
37.33333333,9.163
37.375,9.188
37.41666667,9.312
37.45833333,9.485
37.5,9.903
37.54166667,10.124
37.58333333,10.296
37.625,10.173
37.66666667,10.075
37.70833333,9.952
37.75,9.829
37.79166667,9.706
37.83333333,9.485
37.875,9.41
37.91666667,9.46
37.95833333,9.386
38,9.386
38.04166667,9.361
38.08333333,9.312
38.125,9.312
38.16666667,9.262
38.20833333,9.238
38.25,9.213
38.29166667,9.213
38.33333333,9.188
38.375,9.262
38.41666667,9.262
38.45833333,9.262
38.5,9.78
38.54166667,9.608
38.58333333,9.731
38.625,9.977
38.66666667,9.336
38.70833333,9.262
38.75,9.238
38.79166667,9.238
38.83333333,9.262
38.875,9.262
38.91666667,9.238
38.95833333,9.213
39,9.213
39.04166667,9.114
39.08333333,9.089
39.125,9.089
39.16666667,9.04
39.20833333,9.064
39.25,9.04
39.29166667,9.262
39.33333333,9.213
39.375,9.238
39.41666667,9.238
39.45833333,9.287
39.5,9.361
39.54166667,9.361
39.58333333,9.336
39.625,9.312
39.66666667,9.262
39.70833333,9.262
39.75,9.238
39.79166667,9.213
39.83333333,9.213
39.875,9.213
39.91666667,9.213
39.95833333,9.213
40,9.213
40.04166667,9.188
40.08333333,9.163
40.125,9.139
40.16666667,9.139
40.20833333,9.064
40.25,9.262
40.29166667,9.188
40.33333333,9.213
40.375,9.213
40.41666667,9.238
40.45833333,9.287
40.5,9.336
40.54166667,9.336
40.58333333,9.336
40.625,9.312
40.66666667,9.238
40.70833333,9.213
40.75,9.213
40.79166667,9.213
40.83333333,9.188
40.875,9.188
40.91666667,9.188
40.95833333,9.188
41,9.188
41.04166667,9.188
41.08333333,9.139
41.125,9.114
41.16666667,9.04
41.20833333,9.089
41.25,9.238
41.29166667,9.188
41.33333333,9.213
41.375,9.213
41.41666667,9.213
41.45833333,9.287
41.5,9.361
41.54166667,9.361
41.58333333,9.336
41.625,9.336
41.66666667,9.238
41.70833333,9.238
41.75,9.238
41.79166667,9.213
41.83333333,9.213
41.875,9.188
41.91666667,9.188
41.95833333,9.188
42,9.188
42.04166667,9.163
42.08333333,9.139
42.125,9.114
42.16666667,9.114
42.20833333,9.139
42.25,9.114
42.29166667,9.114
42.33333333,9.139
42.375,9.238
42.41666667,9.312
42.45833333,9.534
42.5,9.361
42.54166667,9.386
42.58333333,9.361
42.625,9.336
42.66666667,9.238
42.70833333,9.188
42.75,9.163
42.79166667,9.163
42.83333333,9.188
42.875,9.188
42.91666667,9.188
42.95833333,9.163
43,9.188
43.04166667,9.188
43.08333333,9.188
43.125,9.114
43.16666667,9.163
43.20833333,9.213
43.25,9.213
43.29166667,9.238
43.33333333,9.213
43.375,9.287
43.41666667,9.336
43.45833333,9.903
43.5,10.051
43.54166667,10.149
43.58333333,10.32
43.625,10.051
43.66666667,9.163
43.70833333,9.139
43.75,9.089
43.79166667,9.064
43.83333333,9.064
43.875,9.089
43.91666667,9.139
43.95833333,9.163
44,9.213
44.04166667,9.188
44.08333333,9.188
44.125,9.139
44.16666667,9.139
44.20833333,9.213
44.25,9.238
44.29166667,9.238
44.33333333,9.262
44.375,9.287
44.41666667,9.336
44.45833333,9.879
44.5,10.198
44.54166667,10.296
44.58333333,10.761
44.625,10.467
44.66666667,9.139
44.70833333,9.114
44.75,9.089
44.79166667,9.064
44.83333333,9.089
44.875,9.114
44.91666667,9.139
44.95833333,9.114
45,9.114
45.04166667,9.089
45.08333333,9.089
45.125,9.089
45.16666667,9.089
45.20833333,9.089
45.25,9.089
45.29166667,9.089
45.33333333,9.163
45.375,9.163
45.41666667,9.287
45.45833333,9.731
45.5,9.287
45.54166667,9.287
45.58333333,9.287
45.625,9.163
45.66666667,9.163
45.70833333,9.114
45.75,9.064
45.79166667,9.04
45.83333333,9.04
45.875,9.064
45.91666667,9.064
45.95833333,9.064
46,9.089
46.04166667,8.99
46.08333333,8.866
46.125,8.941
46.16666667,8.941
46.20833333,8.941
46.25,9.064
46.29166667,9.114
46.33333333,9.163
46.375,9.114
46.41666667,9.064
46.45833333,9.139
46.5,9.163
46.54166667,9.089
46.58333333,9.114
46.625,9.114
46.66666667,9.089
46.70833333,9.139
46.75,9.139
46.79166667,9.188
46.83333333,9.213
46.875,9.213
46.91666667,9.139
46.95833333,9.04
47,9.015
47.04166667,8.891
47.08333333,8.841
47.125,8.817
47.16666667,8.841
47.20833333,8.866
47.25,8.841
47.29166667,8.866
47.33333333,8.866
47.375,8.916
47.41666667,8.965
47.45833333,9.509
47.5,9.854
47.54166667,10.075
47.58333333,9.903
47.625,9.015
47.66666667,9.015
47.70833333,9.015
47.75,9.015
47.79166667,9.04
47.83333333,9.064
47.875,9.114
47.91666667,9.139
47.95833333,9.139
48,9.114
48.04166667,9.04
48.08333333,9.015
48.125,8.965
48.16666667,8.99
48.20833333,9.015
48.25,9.064
48.29166667,9.064
48.33333333,9.139
48.375,9.262
48.41666667,9.435
48.45833333,9.509
48.5,9.632
48.54166667,9.139
48.58333333,9.139
48.625,9.064
48.66666667,9.089
48.70833333,9.089
48.75,9.089
48.79166667,9.089
48.83333333,9.064
48.875,9.064
48.91666667,9.04
48.95833333,9.064
49,9.064
49.04166667,9.04
49.08333333,8.99
49.125,8.99
49.16666667,9.015
49.20833333,9.064
49.25,9.064
49.29166667,9.064
49.33333333,9.114
49.375,9.188
49.41666667,9.336
49.45833333,9.534
49.5,9.608
49.54166667,9.139
49.58333333,9.089
49.625,9.089
49.66666667,9.089
49.70833333,9.089
49.75,9.089
49.79166667,9.064
49.83333333,9.064
49.875,9.064
49.91666667,9.089
49.95833333,9.089
50,9.04
50.04166667,8.99
50.08333333,8.965
50.125,9.04
50.16666667,9.064
50.20833333,9.089
50.25,9.139
50.29166667,9.114
50.33333333,9.139
50.375,9.238
50.41666667,9.435
50.45833333,9.558
50.5,9.583
50.54166667,9.583
50.58333333,9.657
50.625,9.534
50.66666667,9.064
50.70833333,9.064
50.75,9.064
50.79166667,9.064
50.83333333,9.064
50.875,9.064
50.91666667,9.064
50.95833333,9.064
51,9.015
51.04166667,8.941
51.08333333,8.841
51.125,8.841
51.16666667,8.866
51.20833333,8.866
51.25,8.841
51.29166667,8.99
51.33333333,9.089
51.375,9.114
51.41666667,9.163
51.45833333,9.238
51.5,9.238
51.54166667,9.262
51.58333333,9.213
51.625,9.188
51.66666667,9.163
51.70833333,9.114
51.75,9.114
51.79166667,9.089
51.83333333,9.089
51.875,9.064
51.91666667,9.089
51.95833333,9.089
52,9.114
52.04166667,9.089
52.08333333,9.015
52.125,9.015
52.16666667,8.941
52.20833333,8.916
52.25,8.866
52.29166667,8.891
52.33333333,8.866
52.375,8.941
52.41666667,9.04
52.45833333,9.805
52.5,9.213
52.54166667,9.188
52.58333333,9.188
52.625,9.163
52.66666667,9.139
52.70833333,9.139
52.75,9.114
52.79166667,9.114
52.83333333,9.089
52.875,9.089
52.91666667,9.089
52.95833333,9.114
53,9.089
53.04166667,9.114
53.08333333,9.188
53.125,9.114
53.16666667,9.04
53.20833333,9.015
53.25,8.99
53.29166667,8.941
53.33333333,8.965
53.375,8.941
53.41666667,9.262
53.45833333,9.977
53.5,9.952
53.54166667,10.222
53.58333333,10.492
53.625,10.198
53.66666667,9.114
53.70833333,9.114
53.75,9.089
53.79166667,9.089
53.83333333,9.064
53.875,9.064
53.91666667,9.064
53.95833333,9.064
54,9.064
54.04166667,9.064
54.08333333,8.941
54.125,8.866
54.16666667,8.916
54.20833333,8.965
54.25,8.965
54.29166667,8.965
54.33333333,8.965
54.375,8.941
54.41666667,9.238
54.45833333,9.78
54.5,10.198
54.54166667,10.075
54.58333333,10.345
54.625,10.638
54.66666667,10.173
54.70833333,9.064
54.75,9.064
54.79166667,9.04
54.83333333,9.04
54.875,9.015
54.91666667,9.015
54.95833333,9.015
55,9.015
55.04166667,9.015
55.08333333,8.916
55.125,8.916
55.16666667,8.792
55.20833333,8.891
55.25,8.841
55.29166667,8.941
55.33333333,8.916
55.375,8.99
55.41666667,9.336
55.45833333,9.657
55.5,9.657
55.54166667,9.928
55.58333333,10.369
55.625,10.369
55.66666667,10.271
55.70833333,9.04
55.75,9.04
55.79166667,9.04
55.83333333,8.99
55.875,8.99
55.91666667,8.99
55.95833333,8.99
56,8.965
56.04166667,8.916
56.08333333,8.916
56.125,8.891
56.16666667,8.941
56.20833333,8.941
56.25,9.015
56.29166667,8.99
56.33333333,8.99
56.375,9.015
56.41666667,9.064
56.45833333,9.064
56.5,9.336
56.54166667,9.558
56.58333333,9.829
56.625,10.075
56.66666667,10.051
56.70833333,9.04
56.75,9.04
56.79166667,8.99
56.83333333,8.99
56.875,8.99
56.91666667,8.965
56.95833333,8.965
57,8.941
57.04166667,8.941
57.08333333,8.965
57.125,8.99
57.16666667,9.04
57.20833333,9.04
57.25,9.114
57.29166667,8.99
57.33333333,9.015
57.375,9.015
57.41666667,9.064
57.45833333,9.064
57.5,9.139
57.54166667,9.188
57.58333333,9.213
57.625,9.262
57.66666667,9.336
57.70833333,9.015
57.75,8.99
57.79166667,8.965
57.83333333,8.99
57.875,8.99
57.91666667,8.99
57.95833333,8.99
58,9.015
58.04166667,9.064
58.08333333,9.089
58.125,9.114
58.16666667,9.139
58.20833333,9.163
58.25,9.262
58.29166667,8.99
58.33333333,8.99
58.375,8.99
58.41666667,8.99
58.45833333,8.99
58.5,9.089
58.54166667,9.114
58.58333333,9.262
58.625,9.361
58.66666667,9.41
58.70833333,9.04
58.75,9.015
58.79166667,8.965
58.83333333,8.965
58.875,8.99
58.91666667,8.965
58.95833333,8.965
59,9.015
59.04166667,9.064
59.08333333,9.163
59.125,9.213
59.16666667,9.262
59.20833333,9.287
59.25,9.287
59.29166667,9.238
59.33333333,9.287
59.375,9.188
59.41666667,9.114
59.45833333,9.04
59.5,8.99
59.54166667,8.965
59.58333333,9.015
59.625,9.015
59.66666667,9.04
59.70833333,9.015
59.75,9.015
59.79166667,8.99
59.83333333,9.015
59.875,9.015
59.91666667,8.99
59.95833333,9.064
60,9.064
60.04166667,9.064
60.08333333,9.015
60.125,9.04
60.16666667,9.089
60.20833333,9.064
60.25,9.188
60.29166667,9.04
60.33333333,9.04
60.375,9.015
60.41666667,9.04
60.45833333,9.064
60.5,9.064
60.54166667,9.064
60.58333333,9.064
60.625,9.064
60.66666667,9.04
60.70833333,9.04
60.75,9.04
60.79166667,9.015
60.83333333,8.99
60.875,8.99
60.91666667,8.965
60.95833333,8.965
61,8.965
61.04166667,8.99
61.08333333,9.064
61.125,9.139
61.16666667,9.114
61.20833333,9.139
61.25,9.188
61.29166667,8.965
61.33333333,8.99
61.375,9.015
61.41666667,8.99
61.45833333,8.99
61.5,9.015
61.54166667,9.015
61.58333333,9.04
61.625,9.015
61.66666667,9.015
61.70833333,9.015
61.75,9.04
61.79166667,9.04
61.83333333,9.04
61.875,9.064
61.91666667,9.064
61.95833333,9.064
62,9.089
62.04166667,9.089
62.08333333,9.064
62.125,9.139
62.16666667,9.213
62.20833333,9.287
62.25,8.99
62.29166667,9.015
62.33333333,9.064
62.375,9.064
62.41666667,9.089
62.45833333,9.064
62.5,9.04
62.54166667,9.015
62.58333333,8.99
62.625,9.04
62.66666667,9.04
62.70833333,9.04
62.75,9.04
62.79166667,9.015
62.83333333,9.015
62.875,8.99
62.91666667,8.99
62.95833333,8.99
63,8.99
63.04166667,8.99
63.08333333,8.941
63.125,8.891
63.16666667,8.965
63.20833333,9.064
63.25,8.99
63.29166667,9.015
63.33333333,8.99
63.375,8.99
63.41666667,9.015
63.45833333,9.04
63.5,9.015
63.54166667,9.015
63.58333333,8.99
63.625,8.99
63.66666667,8.99
63.70833333,8.941
63.75,8.941
63.79166667,8.965
