date, balance_flow [cfs]
59475120,662.299334533,
59475180,658.858627919,
59475240,659.858627904,
59475300,658.858627919,
59475360,661.299334548,
59475420,660.858627889,
59475480,659.858627904,
59475540,659.858627904,
59475600,660.299334562,
59475660,659.858627904,
59475720,658.858627918,
59475780,657.858627933,
59475840,384.299338536,
59475900,-1824.14133633,
59475960,-1837.14133614,
59476020,480.858630481,
59476080,658.299334591,
59476140,659.858627904,
59476200,659.858627904,
59476260,660.85862789,
59476320,885.746814559,
59476380,991.753585835,
59476440,992.194292493,
59476500,992.194292493,
59476560,989.753585864,
59476620,990.194292522,
59476680,-387.805687637,
59476740,-335.246395058,
59476800,-1478.80567193,
59476860,-569.805685016,
59476920,-541.246392092,
59476980,-537.805685477,
59477040,-1221.80567563,
59477100,-573.246391631,
59477160,-475.80568637,
59477220,857.194294437,
59477280,991.753585835,
59477340,990.194292522,
59477400,728.194296294,
59477460,976.753586051,
59477520,990.194292522,
59477580,920.19429353,
59477640,969.753586152,
59477700,990.194292522,
59477760,997.194310509,
59477820,995.753603865,
59477880,996.194310523,
59477940,996.194310524,
59478000,994.75360388,
59478060,771.194313763,
59478120,-1002.80566069,
59478180,-1077.24636629,
59478240,-1083.80565953,
59478300,-1057.8056599,
59478360,-652.246372406,
59478420,-755.80566425,
59478480,-584.805666713,
59478540,248.753614621,
59478600,494.194317751,
59478660,676.194315131,
59478720,625.753609193,
59478780,-1056.80565992,
59478840,-1077.24636629,
59478900,-1079.80565959,
59478960,-1006.80566064,
59479020,840.753606096,
59479080,997.194310509,
59479140,995.194310537,
59479200,973.192648059,
59479260,947.631661891,
59479320,947.631661891,
59479380,948.072368549,
59479440,946.631661905,
59479500,704.63166539,
59479560,-1019.36830979,
59479620,-1102.36830859,
59479680,-1105.36830855,
59479740,-1040.36830948,
59479800,315.072377664,
59479860,138.631673539,
59479920,16.6316752965,
59479980,9.63167539731,
59480040,15.6316753109,
59480100,6.63167544051,
59480160,-67.368323494,
59480220,-1705.92759324,
59480280,-1653.36830066,
59480340,-1628.36830102,
59480400,-29.3683240411,
59480460,745.6316648,
59480520,930.631662136,
59480580,860.631663144,
59480640,834.491968797,
59480700,821.911622632,
59480760,820.911622646,
59480820,820.911622646,
59480880,821.352329305,
59480940,614.911625612,
59481000,-649.088356187,
59481060,-708.088355338,
59481120,-688.088355626,
59481180,-650.088356173,
59481240,470.352334358,
59481300,564.911626332,
59481360,557.911626434,
59481420,514.911627052,
59481480,506.911627167,
59481540,533.911626779,
59481600,433.911628219,
59481660,-1270.64764057,
59481720,-1371.08834579,
59481780,-2335.08833191,
59481840,-2418.08833072,
59481900,-2247.08833318,
59481960,628.911625411,
59482020,819.352329333,
59482080,939.902432642,
59482140,1058.33393699,
59482200,1057.77464367,
59482260,1057.33393701,
59482320,1059.33393698,
59482380,822.333940392,
59482440,-393.666042099,
59482500,-456.666041192,
59482560,-421.666041696,
59482620,-282.22533704,
59482680,-458.666041164,
59482740,-462.666041106,
59482800,-464.666041077,
59482860,-472.666040962,
59482920,-463.666041092,
59482980,-462.225334448,
59483040,-472.666040962,
59483100,-521.666040257,
59483160,110.333950644,
59483220,736.33394163,
59483280,1052.33393708,
59483340,1058.33393699,
59483400,1056.77464368,
59483460,1058.33393699,
59483520,943.613964157,
59483580,817.893979938,
59483640,819.893979909,
59483700,815.893979967,
59483760,816.334686625,
59483820,670.893982054,
59483880,448.893985251,
59483940,-637.105999112,
59484000,-583.10599989,
59484060,-44.6653009777,
59484120,-75.1060072042,
59484180,-71.1060072612,
59484240,-78.1060071611,
59484300,-78.1060071609,
59484360,-69.6653006178,
59484420,718.893981364,
59484480,504.893984445,
59484540,-2972.10596549,
59484600,-2794.10596805,
59484660,-2741.10596882,
59484720,-2668.6652632,
59484780,-596.105999702,
59484840,701.893981609,
59484900,743.893981003,
59484960,1325.91332868,
59485020,1377.05127442,
59485080,1377.49198108,
59485140,1381.49198102,
59485200,1381.05127437,
59485260,1379.49198105,
59485320,1380.05127438,
59485380,1378.49198107,
59485440,1377.49198108,
59485500,1164.05127749,
59485560,44.4920002758,
59485620,-9.50799894709,
59485680,-7.94870563333,
59485740,-4.50799901864,
59485800,-7.50799897598,
59485860,-6.94870564773,
59485920,-15.5079988607,
59485980,-33.5079986011,
59486040,-546.948697872,
59486100,-565.507990941,
59486160,-575.507990797,
59486220,-494.948698622,
59486280,979.491986813,
59486340,961.051280414,
59486400,358.49200419,
59486460,468.492002606,
59486520,482.051295747,
59486580,317.49200478,
59486640,235.492005961,
59486700,240.051299231,
59486760,518.492001886,
59486820,1296.49199068,
59486880,1431.05128208,
59486940,1428.49198878,
59487000,1433.49198871,
59487060,1220.05128512,
59487120,-368.507985342,
59487180,-445.948690892,
59487240,-448.50798419,
59487300,-428.507984478,
59487360,-502.948690071,
59487420,-2225.5079586,
59487480,-2303.50795748,
59487540,-2299.9486642,
59487600,-2154.50795963,
59487660,975.491995305,
59487720,1408.05128241,
59487780,1432.49198873,
59487840,1449.50969127,
59487900,1461.08665105,
59487960,1459.52735773,
59488020,1461.08665105,
59488080,1461.5273577,
59488140,1170.08665524,
59488200,-1582.47259847,
59488260,-1705.4725967,
59488320,-1644.91330423,
59488380,-126.472619431,
59488440,-59.9133270531,
59488500,-12.4726210723,
59488560,1352.52735927,
59488620,1408.08665181,
59488680,1464.52735766,
59488740,1464.086651,
59488800,1301.52736001,
59488860,-610.472612462,
59488920,-2211.91329607,
59488980,-2272.47258853,
59489040,-2268.91329525,
59489100,-2221.47258927,
59489160,-1077.9133124,
59489220,1220.52736117,
59489280,1366.03533347,
59489340,1445.54331903,
59489400,1446.98402567,
59489460,1448.54331898,
59489520,1448.54331898,
59489580,1448.54331898,
59489640,1144.98403002,
59489700,-2131.45662947,
59489760,-2333.45662656,
59489820,-2187.015922,
59489880,-158.456657878,
59489940,-29.4566597351,
59490000,1320.54332083,
59490060,1315.98402756,
59490120,1131.54332355,
59490180,1135.54332349,
59490240,1092.98403077,
59490300,-443.456653774,
59490360,-2207.45662837,
59490420,-2269.01592082,
59490480,-2283.45662728,
59490540,-2176.45662882,
59490600,-158.456657877,
59490660,-21.0159531924,
59490720,1303.54330875,
59490780,1446.54330669,
59490840,1448.98401332,
59490900,1445.54330671,
59490960,1446.54330669,
59491020,1445.54330671,
59491080,1172.9840173,
59491140,-1104.45665657,
59491200,-2249.45664009,
59491260,-2286.0159329,
59491320,-2138.45664168,
59491380,1247.54330956,
59491440,1446.54330669,
59491500,1447.98401334,
59491560,1447.54330668,
59491620,1450.54330664,
59491680,1149.98401763,
59491740,-2134.45664174,
59491800,-2274.45663973,
59491860,-2293.0159328,
59491920,-2213.45664061,
59491980,-696.456662448,
59492040,-541.45666468,
59492100,1270.98401589,
59492160,1371.18246816,
59492220,1297.26233628,
59492280,1296.26233629,
59492340,1295.70304297,
59492400,1296.26233629,
59492460,1060.26233969,
59492520,-845.737632865,
59492580,-1702.73762052,
59492640,-1745.73761991,
59492700,-1693.73762065,
59492760,-1260.73762689,
59492820,-169.737642598,
59492880,-227.737641763,
59492940,1171.26233809,
59493000,1295.26233631,
59493060,1297.26233628,
59493120,1020.26234027,
59493180,-1731.73762011,
59493240,-1851.73761838,
59493300,-1848.73761842,
59493360,-1860.73761825,
59493420,-1760.73761969,
59493480,-36.7376445128,
59493540,1186.26233788,
59493600,1434.47432131,
59493660,1567.24561206,
59493720,1566.68631873,
59493780,1565.24561209,
59493840,1565.24561209,
59493900,1261.68632312,
59493960,-1584.75434256,
59494020,-1709.75434076,
59494080,-1645.31363502,
59494140,-343.754360425,
59494200,-235.75436198,
59494260,1394.24561455,
59494320,1564.68631876,
59494380,1564.2456121,
59494440,1563.24561212,
59494500,1263.68632309,
59494560,-1578.75434264,
59494620,-1689.75434104,
59494680,-1693.31363433,
59494740,-1708.75434077,
59494800,-1592.75434244,
59494860,876.686328666,
59494920,1536.2456125,
59494980,1566.24561207,
59495040,2019.24078611,
59495100,2466.79521739,
59495160,2464.35451076,
59495220,2464.79521742,
59495280,2207.79522112,
59495340,-110.204745502,
59495400,-1861.20472029,
59495460,-1942.64542578,
59495520,-1881.20472,
59495580,-729.204736589,
59495640,2265.79522029,
59495700,2465.79521741,
59495760,2465.79521741,
59495820,2465.35451075,
59495880,2466.79521739,
59495940,2465.79521741,
59496000,2139.7952221,
59496060,-1304.20472831,
59496120,-1521.64543184,
59496180,-1507.20472539,
59496240,-1415.20472671,
59496300,684.795243051,
59496360,2352.79521903,
59496420,2462.35451079,
59496480,2372.34773851,
59496540,2267.45955389,
59496600,2267.90026055,
59496660,2267.45955389,
59496720,2268.90026053,
59496780,1940.4595586,
59496840,-2027.54038427,
59496900,-2645.09966871,
59496960,-2432.54037844,
59497020,-2557.09966998,
59497080,-2395.54037897,
59497140,290.459582356,
59497200,386.900287631,
59497260,383.459581017,
59497320,244.900289677,
59497380,311.459582053,
59497440,259.459582802,
59497500,-2288.09967385,
59497560,-2376.54037924,
59497620,-2366.09967273,
59497680,-2361.92936052,
59497740,-2083.3719685,
59497800,2101.12695329,
59497860,2373.62796733,
59497920,2035.79678527,
59497980,1705.46660797,
59498040,1704.96559001,
59498100,1704.46660798,
59498160,1705.96559,
59498220,1403.46661232,
59498280,-1415.53334709,
59498340,-2649.03434729,
59498400,-2738.53332804,
59498460,-2742.53332799,
59498520,-2656.03434719,
59498580,-948.533353817,
59498640,-825.533355589,
59498700,-5.03438536328,
59498760,171.466630055,
59498820,177.466629969,
59498880,-339.034380554,
59498940,-2576.53333038,
59499000,-2708.53332848,
59499060,-2706.03434647,
59499120,-2709.53332846,
59499180,-2511.03434928,
59499240,1225.46661488,
59499300,1701.46660803,
59499360,1415.52538773,
59499420,1143.58425191,
59499480,1142.58425192,
59499540,1141.0852699,
59499600,1142.58425192,
59499660,827.584256457,
59499720,-3062.41568753,
59499780,-3250.91466686,
59499840,-3247.41568487,
59499900,-3170.41568598,
59499960,-1415.91469328,
59500020,895.584255478,
59500080,1113.58425234,
59500140,1143.08526987,
59500200,1143.58425191,
59500260,1143.58425191,
59500320,825.584256486,
59500380,-3084.91466925,
59500440,-3270.41568454,
59500500,-3272.41568451,
59500560,-3155.91466822,
59500620,-949.415717956,
59500680,1043.58425335,
59500740,1143.58425191,
59500800,1391.08554551,
59500860,1636.58470546,
59500920,1634.58470549,
59500980,1633.5847055,
59501040,1633.5847055,
59501100,1426.08572645,
59501160,109.584727446,
59501220,-958.415257176,
59501280,-2053.41524141,
59501340,-2066.41524122,
59501400,-906.415257924,
59501460,1472.08572579,
59501520,1636.58470546,
59501580,1636.58470546,
59501640,1636.58470546,
59501700,1636.58470546,
59501760,1402.58470883,
59501820,-431.914246796,
59501880,-1972.41524258,
59501940,-508.415263654,
59502000,-424.415264865,
59502060,89.5847277345,
59502120,166.584726626,
59502180,1516.08572516,
59502240,1713.44008007,
59502300,1782.79654666,
59502360,1782.29756462,
59502420,1781.79654667,
59502480,1781.79654667,
59502540,1783.79654664,
59502600,1500.79655072,
59502660,-1268.70239144,
59502720,-1373.2034079,
59502780,-1386.20340771,
59502840,-1264.20340947,
59502900,1601.79654926,
59502960,1783.79654664,
59503020,1783.29756461,
59503080,1784.79654663,
59503140,1625.79654892,
59503200,190.79656958,
59503260,-1901.2034003,
59503320,-2608.70237215,
59503380,-2637.2033897,
59503440,-2644.2033896,
59503500,-2526.2033913,
59503560,-353.203422587,
59503620,260.796568572,
59503680,1579.94105146,
59503740,1636.58458306,
59503800,1636.08560103,
59503860,1634.58458309,
59503920,1636.58458306,
59503980,1304.58458784,
59504040,-2696.41535455,
59504100,-2906.41535152,
59504160,-2902.91433361,
59504220,-2837.41535252,
59504280,-1629.41536991,
59504340,-224.415390142,
59504400,1517.58458478,
59504460,1635.58458308,
59504520,1636.08560103,
59504580,1636.58458306,
59504640,1426.58458609,
59504700,-119.415391653,
59504760,-1448.41537252,
59504820,-1395.41537328,
59504880,-1419.91435497,
59504940,-1404.41537315,
59505000,-975.415379328,
59505060,103.584605135,
59505120,1450.62336755,
59505180,1579.16103023,
59505240,1579.16103023,
59505300,1579.16103023,
59505360,1579.16103023,
59505420,1269.1610347,
59505480,-1841.83892051,
59505540,-2091.83891691,
59505600,-1121.83893087,
59505660,-1.83894700132,
59505720,83.1610517748,
59505780,1468.66204979,
59505840,1580.16103022,
59505900,1579.16103023,
59505960,1579.16103023,
59506020,1580.16103022,
59506080,1263.16103478,
59506140,-2045.83891757,
59506200,-2787.83890689,
59506260,-2828.8389063,
59506320,-2809.83890657,
59506380,-2738.83890759,
59506440,-995.838932689,
59506500,1403.16103277,
59506560,1697.40346069,
59506620,1823.64387897,
59506680,1823.64387897,
59506740,1824.14489693,
59506800,1823.64387897,
59506860,1502.14490156,
59506920,-1568.35607219,
59506980,-1696.35607034,
59507040,-1672.85505272,
59507100,-210.35609174,
59507160,-90.3560934679,
59507220,1677.14489904,
59507280,1824.64387896,
59507340,1824.64387896,
59507400,1824.14489693,
59507460,1823.64387897,
59507520,1474.14490197,
59507580,-2397.35606025,
59507640,-2583.35605757,
59507700,-2565.85503986,
59507760,-2476.35605911,
59507820,-857.356082424,
59507880,-164.855074435,
59507940,1608.64388207,
59508000,1646.46650107,
59508060,1514.78817845,
59508120,1512.78817848,
59508180,1513.78817846,
59508240,1363.78818062,
59508300,1310.28716343,
59508360,-1084.21178413,
59508420,-1702.21177523,
59508480,-1701.21177524,
59508540,-1674.21177563,
59508600,-1517.21177789,
59508660,1314.78818133,
59508720,1514.78817845,
59508780,1122.78818409,
59508840,1164.78818349,
59508900,1494.78817874,
59508960,1051.78818511,
59509020,-2733.21176039,
59509080,-2929.71277552,
59509140,-2908.21175787,
59509200,-2910.21175784,
59509260,-2914.21175778,
59509320,-2147.21176882,
59509380,1306.78818144,
59509440,1552.20373647,
59509500,1593.1182272,
59509560,1590.6192452,
59509620,1593.1182272,
59509680,1592.61924517,
59509740,1397.11823003,
59509800,-2596.38069451,
59509860,-1642.8817262,
59509920,-2480.88171414,
59509980,1223.61925048,
59510040,1592.11822722,
59510100,1592.61924517,
59510160,1594.11822719,
59510220,1594.97188896,
59510280,1608.30400621,
59510340,1605.76719547,
59510400,1278.30401097,
59510460,-2621.23274367,
59510520,-2793.6959304,
59510580,-2797.23274114,
59510640,-2788.69593047,
59510700,-2696.6959318,
59510760,-493.232774311,
59510820,1377.30400954,
59510880,1555.19963496,
59510940,1567.63212204,
59511000,1568.16893281,
59511060,1569.63212201,
59511120,1568.63212202,
59511180,1567.63212204,
59511240,1314.16893647,
59511300,-1013.3678408,
59511360,-2752.36781576,
59511420,-2751.83100498,
59511480,-1084.36783978,
59511540,-922.367842109,
59511600,1393.63212454,
59511660,1569.1689328,
59511720,1567.63212204,
59511780,1568.63212202,
59511840,1206.63212724,
59511900,-2659.83100631,
59511960,-2859.36781422,
59512020,-2868.36781409,
59512080,-2812.8310041,
59512140,-1526.36783341,
59512200,1375.6321248,
59512260,1567.63212204,
59512320,1685.67837959,
59512380,1794.65096722,
59512440,1795.65096721,
59512500,1795.65096721,
59512560,1795.65096721,
59512620,1794.65096722,
59512680,1568.65097047,
59512740,-268.349003075,
59512800,-1823.34898068,
59512860,-1492.81217466,
59512920,-1845.34898037,
59512980,-280.349002902,
59513040,1649.65096931,
59513100,1678.65096889,
59513160,1484.65097168,
59513220,1487.65097164,
59513280,1378.65097321,
59513340,-773.348995803,
59513400,-2266.81216352,
59513460,-2332.34897336,
59513520,-2328.34897341,
59513580,-2248.34897456,
59513640,-93.3490055949,
59513700,1646.65096935,
59513760,1979.7033927,
59513820,2164.29267825,
59513880,2165.29267823,
59513940,2164.75586745,
59514000,2002.29268058,
59514060,1727.75587375,
59514120,-875.707277982,
59514180,-996.70727624,
59514240,-987.244087161,
59514300,-890.707277767,
59514360,1940.75587068,
59514420,2166.29267822,
59514480,2166.29267822,
59514540,2164.75586745,
59514600,1886.29268225,
59514660,-894.2440885,
59514720,-971.7072766,
59514780,-532.707282921,
59514840,-2194.24406978,
59514900,-2272.70725787,
59514960,-2255.2440689,
59515020,-2153.70725958,
59515080,-103.707289098,
59515140,1947.75587058,
59515200,1149.77016698,
59515260,579.2476106,
59515320,578.247610615,
59515380,579.2476106,
59515440,435.247612674,
59515500,132.247617037,
59515560,-2808.75234062,
59515620,-2953.75233853,
59515680,-2941.7523387,
59515740,-2800.75234073,
59515800,339.247614056,
59515860,580.784421363,
59515920,579.247610601,
59515980,579.2476106,
59516040,578.247610615,
59516100,576.247610644,
59516160,294.247614705,
59516220,-2796.75234079,
59516280,-6289.75229049,
59516340,-6456.75228809,
59516400,-6453.75228813,
59516460,-6347.75228966,
